seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
24,"[-0.5535449299134794, 0.4515542522223963, 1.5079982453383614, -0.6604978916087958, -4.020652389777224, -3.8083523193128563, -1.0488918440513808, 1.3564697966297397, 3.0180827103370307, 3.8053992266989916]","[-0.13959281783366606, -0.5625030558837307, 0.8307265152730099, 0.8584601253983307, -1.2342497862658417, -2.924323462317108, -1.4789920061043942, 0.18601474408834814, 1.1856101065724391, 1.9799765545278016]","[0.08793583, -0.67136204, 0.16126412, 1.1066195, 1.1725696, -0.33020574, -1.0176314, 0.38811186, 1.0251149, 0.96617407]","(10, 5)",1e-06,"[0.02606375515460968, -0.5701088905334473, 0.9757556915283203, 0.7317716479301453, -1.0099780559539795, -2.717974901199341, -1.1018636226654053, 0.18446166813373566, 1.5051683187484741, 1.7391555309295654]"
59,"[0.49104831094266865, -0.8048544390998214, -0.024775232916586676, 0.6952599203292249, 1.9603310146283763, 1.547732630353295, 0.6385240670328055, 0.6746580949314387, 0.3768624967118318, -1.8612362572169527]","[0.21564556268543994, 0.48258472430662913, -1.0545777689102398, 0.500107604830237, 0.4999196948848068, 1.3560457712569292, 0.41113479834159317, 0.035423764121789714, 0.5012348021100566, 0.0684365608539867]","[-0.26075956, -1.0816231, -0.55147433, 0.9395216, 0.5151657, -0.47757787, 0.32615963, 1.0334377, 0.8798309, 0.853313]","(10, 5)",1e-06,"[0.19154919683933258, 0.7410170435905457, -0.9247466325759888, 0.5093287229537964, 0.6517494916915894, 1.4486305713653564, 0.3583511710166931, 0.1928092986345291, 0.6167190670967102, 0.16264541447162628]"
45,"[0.5610074140434663, 0.07980465943690218, 0.08375326997131953, -0.1536627707201625, 0.3873411031695232, -0.20519217119133598, -1.9417602214778804, -1.8477082741216246, -1.4307904140148686, -1.9630829509448933]","[1.086144091498442, -0.3164704263930499, -0.004349802044212481, 0.054657301943810487, -0.18730973242670645, 0.46936228436253974, -0.45946978184411336, -1.61226799389412, -0.6190646262111531, -0.5685556190480204]","[-1.0419254, 0.35437676, 0.48426774, 0.17238642, -0.2640544, -0.82304174, -0.6533016, 1.210619, 0.9094734, -0.21653439]","(10, 5)",1e-06,"[1.0659854412078857, -0.4847579896450043, 0.09468653798103333, 0.0932990312576294, -0.11217328906059265, 0.4739822447299957, -0.3783353269100189, -1.6654847860336304, -0.7096331119537354, -0.5761702060699463]"
4,"[2.067124107644449, 2.5686384206666197, 1.548636252558472, -1.8934739577779094, -3.0603493921538383, -1.5460546475415136, 1.6060580025500382, 1.0334052925338875, 0.1531615255673301, -0.9281370649952224]","[-0.6934151274067015, 2.3776218608914856, 0.7741830899995773, 0.39638627014989797, -2.2678525613482488, -1.313844146790367, -0.027479017244205872, 1.8765519382502425, -0.2656102028889591, -0.04167564425486342]","[0.5866664, 0.2607856, -0.12177353, 1.7331167, 1.380089, 0.8372079, -0.2806049, -0.37636784, -0.20074774, -0.053256728]","(10, 5)",1e-06,"[-0.6176992058753967, 2.273216724395752, 0.753010094165802, 0.4867928624153137, -2.1077873706817627, -1.1154834032058716, -0.04902737960219383, 1.9978915452957153, -0.2225227952003479, 0.09838444739580154]"
39,"[-0.12378478423108075, 0.9491369505089282, 0.6007481699702958, -0.820814645641097, -1.45030813379365, -1.3368299005403044, -0.17220820268879794, 0.5880687080090562, -0.20713407563941955, -1.009909872293798]","[-0.8326665834710625, 0.42770203434740406, 0.6580917842342228, 0.03171962646607435, -0.8248017386245926, -0.6957426526092282, -0.4881168874832109, 0.35784052504739383, 0.4027835458995336, -0.4476025218545602]","[-0.9312829, 0.4217934, 1.1660753, -0.4253922, 0.17570166, -0.095841, 0.6640241, 0.8234017, 0.14143428, 0.22190511]","(20, 10)",1e-06,"[-0.8437297344207764, 0.5223574638366699, 0.6461113691329956, 0.08320650458335876, -0.8047515153884888, -0.7463240623474121, -0.59504234790802, 0.5067929029464722, 0.3793095648288727, -0.4088361859321594]"
58,"[-1.1360804360825063, -2.3528033865031404, -1.9444738901971435, -0.3170785714627838, 0.2701104409570658, 0.5509030547183833, -0.37519938614217074, -0.22247583389512038, 0.902296877008832, 1.680020654510379]","[-0.6361283293678053, -0.6256766683389865, -1.7362583246817436, -0.6454829527612219, 0.25082161014202536, 0.1038020320209086, 0.42100217668575207, -0.6234307543892643, 0.1645999402894196, 0.7900459421366164]","[-0.580626, 0.95626414, 1.1305559, 0.06999641, -0.04579395, -1.056344, -1.2057184, -1.4550377, -1.4960828, -1.4262979]","(10, 5)",1e-06,"[-0.5161987543106079, -0.9492318630218506, -1.6613619327545166, -0.6373805999755859, 0.0019875317811965942, 0.4905446469783783, 0.3434847891330719, -1.0163995027542114, 0.21734967827796936, 0.9197454452514648]"
69,"[-0.16234568459449816, -0.2936882445415183, -2.30238624114441, -1.693834438789145, 0.2620232653263378, 2.012165567982864, -0.002596373005707031, -0.5044192760117522, 0.890082937014962, 1.8203041144753023]","[0.5385776662023235, -0.4665050812626571, -0.07899953651453828, -1.9313838197386664, -0.26434544162907936, 0.8215413135734297, 1.4770759675726868, -1.0280614650115203, -0.16448202198885897, 0.9856732514248214]","[-1.1132029, -0.054685496, -0.58648455, -1.6110308, 0.31490117, -1.5182347, -1.0279915, -1.3917874, -1.2452244, 0.28114408]","(20, 10)",1e-06,"[0.3013450503349304, -0.46429237723350525, -0.0986643135547638, -1.892359733581543, -0.24087148904800415, 0.7577148675918579, 1.2319583892822266, -0.9826923608779907, -0.1270442008972168, 1.1215980052947998]"
46,"[2.8137127642240065, -0.047749592330057045, -1.0955737735196776, -1.5325422459220963, -1.482447853598284, 1.7497486260458175, 3.2227051311515513, 2.045243991798609, -0.2059593156666384, -0.19616392221062062]","[1.806391032258471, 1.2675300096086266, -0.8734477868466256, -0.5143099795854134, -0.923388355186125, -0.7295207187979263, 1.9743232848094683, 1.6748745802000127, 0.6237602432593372, -0.6188095755490147]","[0.36469656, -0.39335287, -1.300155, -0.37091288, 0.69488275, 0.23191191, -1.1717843, 0.04183045, -0.09393707, -1.0427306]","(20, 10)",1e-06,"[1.8016812801361084, 1.3856987953186035, -0.607269823551178, -0.6769618391990662, -0.8138205409049988, -0.5948225259780884, 1.9107557535171509, 1.7308837175369263, 0.7060136795043945, -0.692550778388977]"
48,"[1.1399513399307817, 2.430756152965367, 1.934636891961126, -0.8375189558567607, -3.010068500613653, -1.667091680285292, -0.0882044017550313, 1.0351423008721765, -0.28129497585500673, 0.049888017237669335]","[0.2527927971469749, 1.2551266859745698, 1.4636846934556789, 0.6113991855572031, -1.4947160328622155, -1.9827292060191344, -0.0026393513382897416, 0.3314610514120714, 0.8491999904617236, -0.8595332152045754]","[1.3356434, 1.6714326, 1.3368359, 0.9707876, 1.1356697, 0.91980124, 0.7070148, 1.2711048, 0.785339, 0.36985835]","(10, 5)",1e-06,"[0.02145877480506897, 1.0685070753097534, 1.6243191957473755, 0.7493267059326172, -1.386825442314148, -2.216538429260254, 0.04492178559303284, 0.5173591375350952, 0.6809091567993164, -0.6668119430541992]"
51,"[2.7801558908965927, 1.444691466795002, 0.22295876801519848, -2.5569285765859204, -3.1433200735719717, -3.4560790809189634, -1.0621860721879726, -0.43184800559919734, -1.6916701320538288, -1.5772351497153858]","[0.7766095536675925, 1.5092634404356358, 0.04901523274220709, -0.19471921974463996, -2.282568839907387, -1.3679811757741382, -1.8097561956935446, 0.5725625848713916, -0.28914207177015583, -1.3062478045258819]","[1.025236, 1.3980838, -0.23017874, -1.7773517, -0.65882623, -0.13282123, 0.26921877, 0.735528, 0.34688753, -0.13616072]","(10, 5)",1e-06,"[0.9224615693092346, 1.767011284828186, 0.49038755893707275, -0.0018438436090946198, -1.997717022895813, -1.1351666450500488, -1.729055643081665, 0.05745106190443039, -0.2600395679473877, -1.3910166025161743]"
35,"[-2.223263267222157, -1.989672094441333, -1.4150748145182186, -0.8212655795011936, -2.2398976210908645, -1.2718568869535694, -1.2471422397079532, -1.0991395277809057, 0.5467537183927864, 3.2757550208821042]","[-1.9144632940516981, -0.7639407053102594, -1.2385702298943244, -0.5290778804583793, -0.3257706631612828, -1.8783025114690848, -0.00043389779475488943, -0.9843454054138305, -0.4741984904767067, 0.9173528529584317]","[0.29913944, 0.7615008, -0.4014837, 0.45086172, -0.37541223, -0.6721413, 1.2945807, 1.8177736, -0.9796364, -1.073149]","(20, 10)",1e-06,"[-1.675850749015808, -0.8958661556243896, -1.3062288761138916, -0.525087833404541, -0.3453625738620758, -1.644516110420227, 0.04614706337451935, -1.1047992706298828, -0.40222686529159546, 0.9601726531982422]"
76,"[0.6284462840705773, 2.832357135252855, 0.7838583994273636, -2.4008159710761228, -1.276424057037398, 0.9441756474293519, 0.29418363882198173, 1.4631129432888905, -0.06437190747572186, -3.4901185360827855]","[-0.43410549474731974, 1.0343134684949848, 1.8900248868001066, -0.7766820192572819, -1.9427014282835715, 0.27989009319110847, 0.9958580855449354, -0.3957130104534444, 1.3888995398724884, -0.9937534783539937]","[-0.54820466, 0.24404639, 0.5340265, 0.62889934, -0.9283118, -1.527789, -1.3055999, 1.3278472, 1.2054539, 0.99812067]","(10, 5)",1e-06,"[-0.7447565793991089, 0.5989032983779907, 2.357412815093994, -0.778441309928894, -2.0441577434539795, 0.04470439627766609, 1.0168836116790771, -0.09439688920974731, 1.0443893671035767, -0.443448930978775]"
72,"[0.33601750436686517, 0.44696086144959624, 1.5477168592623303, 0.9089844435908385, 0.08969874285455368, 1.1288989688706905, 1.1573235341285844, 0.644995806543942, 0.8025087475155676, 0.618384834647737]","[-0.4965982541222394, 0.7360499889283967, -0.06723705808252115, 1.3298585656208015, -0.25349443320232, -0.00097794177770303, 0.9988469539619043, 0.2466547078836256, 0.1787221171087935, 0.4787835202136654]","[-1.2954433, 1.0625107, -0.06752201, 1.0226209, 1.6039193, 0.60669017, 0.5708318, 0.16999897, 0.04803544, -1.6124063]","(10, 5)",1e-06,"[-0.8583630919456482, 1.0651357173919678, -0.11334547400474548, 1.489489197731018, -0.4375087022781372, 0.23923984169960022, 1.0897756814956665, 0.3236325681209564, 0.15385623276233673, 0.7452857494354248]"
87,"[-3.453753699772272, -0.6902689726117852, -1.0857188978948584, -0.3239988130660879, 0.5905938518679926, 2.061073845904555, 0.8168329171895543, 0.22593668313470427, 0.21798706491249104, 1.2783242143974283]","[-1.802210349110846, -1.6097914363212849, 1.0149319976875124, -1.2856660107789484, 0.5795685460650053, 0.34585818475874275, 1.5551414209246397, -0.504469164295893, 0.22517395275698077, 0.035896662590571754]","[1.0223595, -0.2629355, 0.78350717, 0.7560679, -0.3716185, 0.6378948, 0.8341841, 0.73977757, 0.72427195, 0.34328058]","(10, 5)",1e-06,"[-1.6572381258010864, -1.708809733390808, 0.6926383376121521, -1.077700138092041, 0.5328719615936279, 0.4309535324573517, 1.5050450563430786, -0.5465543866157532, 0.34900298714637756, 0.08797100931406021]"
73,"[-2.5376221671283297, -1.2580984383368738, -0.3346163985270597, 0.49886123812781336, 2.9658841044232194, 2.5419784354427586, 1.748233198849274, 0.6511930271995904, 0.4982793667647232, 1.3323473686472305]","[-1.5349323304214566, -1.4365214899083232, -0.14916478814154396, -0.12136248646733547, 0.537158609116827, 2.5374839110298595, 0.782471509987776, 0.9299344802476662, 0.04163886857360932, 0.3493396369470475]","[-0.8225305, -0.581903, -1.4081357, -1.3891494, -1.1649663, -1.3015541, -0.841473, -1.4702473, 0.22667895, -0.07170885]","(20, 10)",1e-06,"[-1.43245530128479, -1.4289209842681885, -0.29122859239578247, -0.14064490795135498, 0.38779598474502563, 2.530214548110962, 0.2258942723274231, 0.9690853357315063, -0.20453348755836487, 0.23567956686019897]"
74,"[-0.5623526981463747, 0.37797869313613547, 0.4125857230772335, -0.8539702986625579, 0.6425177323652328, 1.4567042111346191, 1.2699117989303987, -0.32059603873438003, -0.461653773125066, -0.21328967629013376]","[-1.2582413579477398, 0.12240112940108122, 0.41680326621312935, 0.1120865616705395, -0.8937070489343399, 1.1141285325954913, 0.6956856718532634, 0.5043533337970987, -0.7777646188863565, -0.029698015360098806]","[-0.6013555, 1.3663236, -1.3798953, -1.4750971, 0.66993076, 1.8223389, 0.8426157, 0.5955753, -0.3667609, -0.8708135]","(10, 5)",1e-06,"[-1.0992140769958496, -0.4036763310432434, 0.4576191306114197, 0.054363250732421875, -0.8838761448860168, 1.4529097080230713, 0.6722515225410461, 0.5053150057792664, -0.6668099164962769, -0.2412211298942566]"
92,"[-0.47638607818833084, 0.2896693442622678, 1.2600691101965904, 1.9794712839398585, 2.3972614213846057, 1.74360811031123, 0.615770596118553, -1.260497787937056, 0.28965761125159295, -0.939215085030968]","[-0.3824373367275835, -0.2953985251065339, 0.5032605065615322, 0.9119965083123143, 1.2174331509754661, 1.3358768185593723, 0.5788943551368215, -0.023222114911731095, -1.31409098495654, 1.1163708153706877]","[0.22824505, 0.15990172, -0.39160198, -0.16782606, -0.08501986, -0.28787166, -0.52599406, -0.25243968, 1.3305931, -0.1580569]","(10, 5)",1e-06,"[-0.29248014092445374, -0.26734814047813416, 0.39604368805885315, 0.971458911895752, 1.1765469312667847, 1.2649868726730347, 0.4697171151638031, -0.2072124183177948, -1.2964783906936646, 0.9420289993286133]"
77,"[1.6381681811464013, 1.5163091051092064, -0.01503119565809874, -0.7291922849134499, -0.6024020784517252, -1.0381969221159666, -0.49444726436241826, -0.26433945326827135, 0.8936261423364658, 1.108942721816281]","[0.6339363739926953, 1.1403998556716495, 0.6058138444639568, -0.4636768964271447, -0.4055238721285229, -0.24900957691224904, -0.7681262591103756, 0.03880090612528997, -0.2023373490049851, 0.9126336495072331]","[-0.9184548, 0.052035253, 1.1327306, -0.105865, 0.13707793, 0.62530684, 0.15854096, -1.3450701, -0.9534799, 0.34198803]","(20, 10)",1e-06,"[0.42612218856811523, 1.0444401502609253, 0.7386689186096191, -0.24364127218723297, -0.7761130332946777, -0.2708556652069092, -0.8155326247215271, -0.12192736566066742, -0.15227870643138885, 0.7032189965248108]"
89,"[1.1097467982772344, 2.7494568229333805, 2.793437258117477, 1.2762010586136605, 0.3916148593513883, 0.9368139977123908, 1.0682075952905798, -0.2573166031314196, -0.2766141739103809, 1.5269399600003974]","[-0.10581003770228331, 1.0505671574697693, 1.856714072339253, 1.298035347634303, 0.2289947538259067, 0.14169663145577732, 0.7648113663472963, 0.48769676131578676, -0.5949187764834153, 0.08985147297692067]","[0.48776063, -0.2766115, -0.19099735, 0.23616183, 1.0652349, -0.43028075, -0.82824695, 0.93377334, 1.4346724, 0.95686084]","(10, 5)",1e-06,"[-0.1617894321680069, 1.1707215309143066, 1.578710675239563, 1.1200999021530151, 0.38520392775535583, 0.28395017981529236, 0.7763690948486328, 0.4435677230358124, -0.9474103450775146, -0.06562640517950058]"
75,"[0.7570397944851985, 0.3264153638780595, -0.45909094353956986, -0.5826039118794046, 1.1674121532790114, 0.08484646261257223, -1.0267676834885384, -1.9540044488697927, -1.235315180233392, -0.3720651649076729]","[1.1959159400736192, -0.022103883672329572, 0.13276699081956803, -0.5799964233182612, -0.16760448547852785, 1.3346759094942358, -0.8367014542516629, -0.6018440595595713, -1.31661241265349, -0.06963606316925308]","[2.2452538, 1.6787882, -0.72252905, -1.1913565, 0.81439346, 0.6847527, 2.5368445, 0.8982059, -0.27742442, -1.6216812]","(10, 5)",1e-06,"[1.4213231801986694, 0.08938874304294586, 0.11171138286590576, -0.6606204509735107, -0.15610815584659576, 1.3245296478271484, -0.6015354990959167, -0.6480745077133179, -1.4476490020751953, -0.06273183226585388]"
94,"[-0.3082293840259648, -0.2968024086668181, 1.6957894015159427, 1.9099167868751448, 0.6237615270226489, 0.2904857733246174, 0.9414048756159239, 0.8087004644333763, -0.9667144195959287, -2.3180183124851075]","[-1.1856597652342826, 0.44310990274339, -0.4442051164798486, 1.7620976785396225, 0.710605119746032, -0.03993464781451511, 0.27948554326083064, 0.6966531719428721, 0.2813387074321748, -1.1166450266956778]","[-0.71638155, -0.020563263, -0.20435876, 0.999131, 0.59006345, 0.5879446, 0.27640668, -0.09307517, -1.3760221, -0.024703193]","(10, 5)",1e-06,"[-0.978050172328949, 0.33932238817214966, -0.21191556751728058, 1.6271618604660034, 0.6349107027053833, -0.199170783162117, 0.010472074151039124, 0.7344804406166077, 0.25906288623809814, -0.9484525322914124]"
90,"[1.7130880261288133, 1.5009803564878188, 2.081887324413866, -0.419534550644592, -0.9755141657726423, 1.0185698970243244, 1.645341301515098, 1.0585931284142258, 0.9759343192926778, 0.08256095322825291]","[0.5280869158619799, 1.1532392351278353, 0.5605761649269415, 1.4208439452014714, -1.296991201436534, -0.11195524313758093, 1.0628744722355634, 0.7542254860624008, 0.393472558737439, 0.5804240976681304]","[-0.037530474, 0.045485258, -0.42537177, 0.26780865, 0.8997929, 1.3199596, 1.3061553, 1.06591, 0.12651852, 0.31853932]","(10, 5)",1e-06,"[0.8970949649810791, 1.3688606023788452, 0.5849075317382812, 1.6346373558044434, -1.3851245641708374, -0.15854744613170624, 0.8724743127822876, 0.9656215906143188, 0.42327266931533813, 0.8275542259216309]"
91,"[-1.1289669884288405, -0.3500837920234936, 0.3588623852690576, 0.6709128788251884, -0.7690741376259973, -0.999432036295885, -1.3230171276914775, 1.9302983069410935, 2.4770209522318285, -1.8142838600653524]","[-0.7757707519264666, -0.6065385172728903, 0.13701538160061427, 0.29036483072496005, 0.43162518101895225, -1.030893464935012, -0.336710403829222, -0.9317240756668478, 2.423428609541422, 0.92569873778131]","[0.82273614, -0.639358, 1.1866491, 1.4509051, 0.44606534, -0.9732387, -0.032480285, 0.012862543, -1.5527713, -0.32245016]","(10, 5)",1e-06,"[-0.703237771987915, -0.5988853573799133, 0.19839279353618622, 0.28747352957725525, 0.364795982837677, -1.0621511936187744, -0.21106228232383728, -0.9229870438575745, 2.361886739730835, 0.5901857614517212]"
93,"[0.20159081728108763, -0.832456530206572, -2.34844928464669, -2.406744084546449, -0.626592421845463, -0.004427805454655487, -0.28116451627828387, -0.6482656161166611, -1.5171044233122044, -3.143487794109255]","[0.5954249532799789, -0.21354165077774856, -0.6627042493994981, -1.6853620547982118, -1.1050245878978866, 0.23664105148065395, -0.08846221002356455, -0.23876615527221953, -0.4213065825281196, -1.099191122819008]","[0.631885, 0.99001867, 1.0717535, -0.76516134, -1.3495042, 0.050911285, -0.19749327, -0.3612926, 0.95772547, 1.0853503]","(10, 5)",1e-06,"[0.39674580097198486, -0.3672803044319153, -0.8861097693443298, -1.743498682975769, -1.0220508575439453, 0.5971041917800903, 0.16501517593860626, -0.3907180428504944, -0.44211345911026, -1.0871456861495972]"
79,"[0.3212783034069509, 0.925336215464605, 1.413339881835395, 0.8285967290848415, -0.5435592959054865, -0.056201819171468714, 1.8646355226437261, 1.9385548012576812, 0.9224280275059789, -0.15752934733504564]","[-0.020878058497206975, 0.19950127352657826, 0.6804373652019008, 0.8080295947685255, 0.09370419001787089, -0.7785866746656134, 0.31549060867991374, 1.6185939474303235, 0.746394790192284, 0.024758155514554514]","[-1.2579033, -0.7300965, -0.7024053, 0.47040316, 1.7122744, 1.3079406, -1.593027, -1.5879117, 0.018872734, -0.20748104]","(10, 5)",1e-06,"[-0.057226017117500305, 0.2863369584083557, 0.8283171057701111, 0.9549990296363831, 0.05090053379535675, -0.8625580668449402, 0.38183289766311646, 1.8603664636611938, 0.8403792977333069, -0.12867777049541473]"
96,"[-1.2741581362232641, -0.735933208541081, 0.27360876414691276, 0.4293168106664177, 1.612928681231648, 2.462793050964408, 1.3723185701398026, 2.5126341570302753, 3.22601166774103, 1.4886932623391762]","[0.11799775589681209, -1.2075134726228454, 0.2138535472780787, 0.34174620270344414, 0.17023053557532392, 1.33318231023877, 1.2734272652287206, 0.05595188256513872, 2.009168190530948, 1.4511183736770936]","[-2.3197486, -0.37969533, -0.663984, -1.3786722, -1.2301241, 0.43231985, 1.2544875, -1.3920755, -1.6940151, 1.8325517]","(10, 5)",1e-06,"[0.1443449705839157, -1.2639758586883545, 0.18224908411502838, 0.27341973781585693, 0.40488874912261963, 1.4455156326293945, 1.2711732387542725, 0.004831328988075256, 2.033548593521118, 1.313305377960205]"
99,"[0.8573606561197087, 2.6652747225376228, 2.553801771180517, 0.32072359499827585, -0.3090027839208697, -0.5610798974268356, -1.999372983436337, -0.9593340330067425, -1.5437940233328593, -1.4610008393222689]","[-0.5237227771989321, 1.2423107807907556, 1.6509003689151511, 1.1761509544203324, -0.5929358290618123, 0.06798005805504034, -0.5236989517132081, -1.5293754614226853, 0.19290948156907972, -1.4944723451725035]","[-1.1240594, -0.6891867, 0.9006407, 1.2866262, -0.3074723, -0.51886857, 0.26895592, 1.1692297, 1.4269986, 1.3477318]","(10, 5)",1e-06,"[-0.6214540004730225, 1.4576778411865234, 1.721390962600708, 0.9887901544570923, -0.6287378072738647, 0.32981163263320923, -0.3751225471496582, -1.250144362449646, 0.20470672845840454, -1.0129656791687012]"
95,"[-1.8408205377327054, -0.03628414253457146, 0.47017977591069965, -2.5357434101446676, -2.625633797650085, -2.178204033737437, -0.8323780526776967, 1.887831065411457, 0.7018165890233634, -1.0450361336430805]","[-0.4618821121197847, -1.039532857968268, 0.8195158570429264, 0.10628075812162668, -2.4143628654365124, -0.7737494310926561, -1.0161757397931974, 0.17485658437430557, 1.8147812264062633, -0.5450072471633456]","[0.12173259, 0.8652507, -0.018533748, -1.0802954, -1.0147637, -0.44294527, -0.40044057, 0.14730836, -0.28098348, -0.6096071]","(10, 5)",1e-06,"[-0.2763577699661255, -0.9989638924598694, 1.2173614501953125, -0.1673097014427185, -2.4186689853668213, -0.8481019139289856, -0.6740421652793884, 0.22511203587055206, 1.694704294204712, -0.36229777336120605]"
98,"[0.656405584432002, -1.207656509505517, 0.5993212325163169, 0.583045848020239, -0.9246790935825699, -0.8244523844859435, 0.08045860789221096, 0.5647606216955552, 1.0008906723266189, -0.033911890927044164]","[0.8923803247808441, -0.2779308714859004, -1.1163081616006814, 1.1577458176312605, -0.004825251339638126, -0.933650694977898, -0.18801392110881993, 0.33048519283685096, 0.36113025553672684, 0.6063882356294299]","[-1.4412475, 1.0369027, -0.33299974, -1.9507971, -1.1021084, 0.014721132, 1.5505801, 1.2021074, -0.030272104, -1.7643616]","(10, 5)",1e-05,"[0.896786093711853, -0.380667507648468, -1.1244182586669922, 1.2668720483779907, 0.09157872200012207, -0.8485302329063416, -0.24313730001449585, 0.21803832054138184, 0.48734068870544434, 0.6571727991104126]"
80,"[-0.5613858153862623, -0.790461367838833, -1.0409663342353854, -0.5568659070484537, -0.5045889880848211, -2.70230625342549, -1.7096012135254275, 0.5860291433465896, 0.6817901070537535, 0.15430797407978392]","[0.6363220474942868, -0.8645520134553848, -0.30950175417330317, -0.6585186406113712, -0.13649868349426625, -0.31122480786663254, -2.3493995156290315, -0.15971581488212627, 0.8947193077612663, 0.035749952358827414]","[0.5671807, -1.3307644, -0.4221921, 1.2327546, -0.81975454, 0.82733643, 1.2560914, 0.8633882, 0.39051038, 0.41768837]","(20, 10)",1e-05,"[0.49938327074050903, -0.7983052730560303, -0.34243500232696533, -0.7795887589454651, 0.02313627302646637, -0.1635693460702896, -2.298098087310791, 0.3081508278846741, 0.9832733273506165, 0.3314778208732605]"
100,"[2.1864307920249866, 2.0639327647448313, 0.10103989620108295, -0.32115888400398673, 0.6268021476008949, -0.07151195867502458, 0.8386928412588855, 1.8947658704269013, 1.32160338274791, 1.6006802152055026]","[0.40413855311287233, 1.9534454878340592, 0.7179691402681849, -0.6667820195279807, -0.13338057158805205, 0.6821206922276284, -0.4194666008108151, 0.8798187853177009, 1.22105360658822, 0.33258453818630906]","[0.8757473, -0.66936314, -1.2312264, -0.80617326, -0.022464927, 0.04355843, -0.9791105, 1.3247312, 1.2442548, -0.5501848]","(10, 5)",1e-06,"[0.16909082233905792, 1.8830369710922241, 0.7197120785713196, -0.5126704573631287, -0.0016610100865364075, 0.6060630083084106, -0.4072682857513428, 0.9715562462806702, 1.1632866859436035, 0.4580092430114746]"
97,"[-1.5808474741224197, -1.2290528862580499, 1.346181297541957, 1.1976573512813244, 0.3366372538547029, -0.6307799657498392, 0.1618084638687156, 0.2954837610351196, -0.2282927930042342, -0.06259748933095696]","[-1.3072190919013036, -0.6144420137841443, -0.6147636498896586, 1.604485879269423, 0.11279911557956435, 0.10107224793580968, -0.5985218386295662, 0.5006276466232309, 0.0022993450112447633, -0.2558098989494165]","[-0.016891364, -0.65707815, -0.58211845, 1.1149604, 1.4166386, -1.2921429, -1.0573035, 1.9027712, 0.8443995, 0.4903494]","(10, 5)",1e-06,"[-1.528183937072754, -0.7496901750564575, -0.45093658566474915, 2.022962808609009, -0.025698915123939514, 0.002273544669151306, -0.6862499713897705, 0.3599448502063751, 0.06705460697412491, -0.3833901584148407]"
78,"[-1.786411214463587, -1.8354435815308485, -1.2823137440676615, -0.3262719890789862, -0.9540302994008945, 0.005323301806313019, 1.7321971066872592, 1.8547066062348914, 0.4942234998395071, -1.5670137052905864]","[-0.67478902918389, -1.156865717505159, -0.9246396675141764, -0.512331428166506, 0.07657960763553805, -0.9040122022792805, 0.5647762120467115, 1.3221754808136572, 0.8044536466466679, -0.14498520811693122]","[0.96698236, -0.61369336, -0.9663368, -2.1691215, -0.8779857, 1.4910069, 0.60157067, 0.216526, 0.29982227, -0.39094952]","(10, 5)",1e-06,"[-0.6510224938392639, -1.4229787588119507, -1.0967005491256714, -0.7336243391036987, -0.11127577722072601, -1.0206074714660645, 0.43116819858551025, 1.1658896207809448, 0.7130305767059326, -0.32460498809814453]"
88,"[0.22461653339957438, 1.318030320057857, -0.08611223501594023, -0.8058442094657586, -0.7336720484304529, 0.6393652633056603, 0.027561054269627294, -0.4087066917385706, 0.8341597633245745, -0.9843083475757248]","[0.05950746756757552, 0.44608019003290555, 0.9203929641251186, -0.749436342977849, -0.6735768858961967, -0.277309997962427, 0.8170172362845833, -0.3374828795170256, -0.4044967722024794, 0.82625491835883]","[-0.4674798, -0.6797602, -1.263558, 0.4694862, 1.1167608, 0.66891235, -1.5014672, -1.3504192, -0.7937513, 0.34299213]","(10, 5)",1e-06,"[0.09476205706596375, 0.5711507797241211, 1.0095866918563843, -0.5344909429550171, -0.49940720200538635, -0.06904870271682739, 0.9712895154953003, -0.37107133865356445, -0.16356423497200012, 1.2249857187271118]"
81,"[-0.5811029134529359, 0.4310004762787655, 0.6375594550160434, -0.18088458138817717, 0.11779146978495952, 1.0227561550962823, 0.8887016571627435, 0.16692453209748487, 1.3827431017558145, 2.904046528960264]","[0.3470502249222372, -0.6592954248807571, 0.7647819226610592, 0.13046455531312584, -0.3059316163455712, 0.3086870730075775, 0.73275246226793, 0.299258642467453, -0.08338426004539576, 1.2809102723370742]","[-0.5306452, 0.29228786, 1.8523127, 1.1218089, 0.2032772, -0.20836121, -0.8448995, -1.113836, -1.1755742, -0.71991014]","(20, 10)",1e-06,"[0.35457807779312134, -0.6453884840011597, 0.7357660531997681, 0.1667357087135315, -0.21945035457611084, -0.10742026567459106, 1.0097699165344238, 0.16889750957489014, -0.11656758934259415, 1.214447259902954]"
