seed,Test,True,ARMA,Informer,Informer_para,Informer_lr
40,"[-0.8047873718045049, -0.1300202701662716, 0.695905070661731, 0.37099730432246275, -0.07549416870083717, -0.9612037512661388, -1.6009695774664776, -1.7099297981413237, -0.8936570159629138, -0.12911489059261472]","[-0.8058451454567335, -0.40186479907613815, 0.07091212937179747, 0.6604490059758323, 0.04077280133454661, -0.09588056936811047, -0.9132634665820836, -1.144337844175436, -1.1377608760536058, -0.3247765779361109]","[-0.8199558092338546, -0.43559218292078405, 0.054329585811476094, 0.6459013372476585, 0.09008485979853167, -0.10953864736369628, -0.8777195448027703, -1.1766966369764145, -1.1600702088935806, -0.3814946227417168]","[0.19879994, -0.35814866, -0.60712236, -0.49435154, -0.33228543, 0.18466255, 0.82316536, 1.1936005, 1.0274163, 0.123715155]","(10, 5)",1e-06
41,"[-1.4375676212985418, -2.0217203782526525, -1.9535855577314707, -2.166978050543202, -1.189794536956566, -1.3323027622775923, -1.0140894979802253, -0.2643535583450203, -0.7854779820234, -1.3409865220708328]","[-0.5559291296022015, -1.159603056497441, -1.441918850003932, -1.2326261327295045, -1.5506649841784497, -0.41446204486734106, -1.1250717398439218, -0.4515536280582644, -0.03857674431588809, -0.7661896098654559]","[-0.5572184987479532, -1.1600022082637556, -1.442623472884398, -1.2326503114478138, -1.5610113122545568, -0.4072967951488632, -1.1367884562200992, -0.4483778069961592, -0.04001766486642824, -0.772482692088867]","[-0.118223965, -0.46053076, -1.0241507, -0.6437074, 0.52365804, -0.61353725, -0.41215262, 0.7647243, 0.33539417, -0.5373109]","(10, 5)",1e-06
31,"[0.30341332875453375, 0.6340193617748036, -0.4182343227752221, -1.673433365507266, -1.2106983823717758, -1.4389688373836647, -0.5797403527290004, -0.6714112545638771, -0.3776577208129207, -0.08125005336654284]","[0.3498758509388278, 0.12847540328511986, 0.5697816601322436, -0.7031251528413439, -1.321870789086594, -0.5497629878284789, -1.1640873434694252, 0.0023033190057122344, -0.6725629140667332, -0.04137626377955411]","[0.3327561428374535, 0.12111451648977145, 0.5463644917258457, -0.6785486734009647, -1.2575501963133993, -0.5179874768246302, -1.1171239013082506, 0.01275296918432417, -0.6483271875671448, -0.03368463283085277]","[0.39580545, -0.27844447, 0.28602505, 0.669606, 0.45416763, 0.33776152, -0.5490412, 0.0063813324, 0.3866654, -0.1260765]","(10, 5)",1e-06
53,"[1.0042581321986983, 1.786586900069016, 0.5037616150013121, -0.8280515123641135, 0.007359997236528915, -0.34453630765982646, 0.046965674911952915, 0.3372333050774645, -0.1431627080297465, -0.8911516232459916]","[0.42355291967175035, 0.7924816723628231, 1.3903460638876046, -0.19141141694249014, -0.7323458038928684, 0.3735328991829631, -0.531302757251308, 0.31261705353760694, 0.18092477830866105, -0.23362509718407704]","[0.42232489535910445, 0.8111678277792861, 1.4147281667514204, -0.21644669406926093, -0.7357896776474513, 0.3920899148697778, -0.5578305914142587, 0.3377759167137472, 0.16931206226545803, -0.23469992771747272]","[-1.0072268, -1.1493285, -1.1831462, -0.3727681, 0.77883434, 0.24737209, 0.6059426, 1.4591849, 1.3387274, -0.0469633]","(10, 5)",1e-06
32,"[0.3506014663779186, 0.4588708537287912, 0.6111870775222703, 0.7009557382411274, -0.33368058540159296, -0.3390673579828756, 0.5324358915267126, 1.0572967256413448, -0.0632253738257702, -0.19514903824269536]","[0.8439740211373092, -0.07138554419073598, 0.4945636258241592, 0.3639052646101907, 0.519003105936032, -0.593182138369609, -0.04247628879807108, 0.5536740359257482, 0.7804597076784707, -0.45345522766500557]","[0.8153999527705897, 0.01957065803424854, 0.43206255450553255, 0.41889037365831544, 0.5103466581015706, -0.5174009876013456, -0.12492988518225386, 0.5589219190726664, 0.7972277309434301, -0.3707085314923173]","[-1.0111759, -0.8413412, 0.1754514, -0.31426996, -0.8241483, -0.6193211, -0.18100946, 0.4130734, 0.40447497, -0.7114119]","(10, 5)",1e-06
58,"[1.510355179741854, 2.0301940980054147, 1.602444767843888, 0.48715777178627817, 0.5733721127916374, 0.3788016595510697, 0.12708588853599878, 0.2878831986044595, -0.5186035928698992, 0.01585601199575798]","[0.6038429570714859, 1.2084337012061108, 1.4259772474023593, 0.8894561441427083, 0.042429699714923996, 0.5521572629341753, 0.10272302808398204, 0.07572437449400776, 0.2500210113574556, -0.643614098548627]","[0.5767133015191583, 1.2471654704173005, 1.41677963703005, 0.878763312037487, 0.017203235435398312, 0.5871878393532572, 0.0671529435700861, 0.09483222202374456, 0.24676992078001847, -0.6771981879434894]","[-0.5168115, -0.37999657, -0.7693862, 0.045954566, 0.867149, -0.476716, -0.6549921, -0.8577626, -0.023696944, -0.051655546]","(10, 5)",1e-06
48,"[1.7841674166006096, 2.2003436022919436, 1.0119687774891792, -0.26618771143275843, -0.3351779204101464, 0.21005192911370119, 0.3921341847760322, -0.25692673846648806, -1.0095307649133711, -1.2657635522890587]","[0.8633880684430364, 1.3524733823790913, 1.5241069111023977, 0.24991532193798038, -0.3911453724017486, -0.13960523420927207, 0.2798545462183372, 0.2522069116668636, -0.38303019429991986, -0.8180156677634112]","[0.8261484478204996, 1.356157614311865, 1.522419511161169, 0.28570418239053974, -0.39127026577884216, -0.14575000919814995, 0.2725185967862821, 0.25627414383982816, -0.36955594737846953, -0.8139411037272125]","[0.78966343, 0.39133018, -0.23576474, -0.15640272, -0.21851556, -0.5150404, 0.81263757, -0.5017469, -1.433133, -0.18417044]","(10, 5)",1e-06
43,"[-0.11156417888470532, 0.966500439914207, 0.06058132689622597, -1.3372379535143002, -0.4305957387041587, 0.13068337221055676, -0.6601923748812928, -1.5378782637377053, -1.5310104121270827, -0.6472473879029459]","[-0.7525185267471248, 0.26469508448885715, 0.8341528976697784, -0.35649512193866323, -1.1589903925449687, 0.14889945756832562, 0.05623364342639395, -0.6883091965944897, -1.1937236654404604, -0.9341485794068525]","[-0.7794611003046521, 0.2973056654713275, 0.8451225462162564, -0.3868831247140413, -1.182061027475346, 0.18456285983870166, 0.03669783506780661, -0.7045152070068215, -1.2197487346247171, -0.9372987991901816]","[-1.0391589, 0.48632717, -0.1603116, 0.0509452, 0.8585735, 1.0891593, -0.17306203, 0.309353, 0.49160743, -0.15416905]","(10, 5)",1e-06
42,"[1.349609050956198, 0.28643198137919956, -0.580334596230885, -0.8864732069124243, -1.3947872325795727, -1.5342702678159439, -1.5749370649129626, -1.1672918085267447, 0.18855794128975967, -0.288322847974939]","[1.0400575483876775, 0.8295802767623592, -0.12835815700198006, -0.516155517729895, -0.6283954480474767, -1.0805895085558344, -0.9939755135380268, -1.0779493081439493, -0.6283171544547702, 0.5027165185171447]","[0.9818714211374602, 0.7895718221293976, -0.098809623263584, -0.4873027082620037, -0.590390961491319, -1.0116262441092494, -0.9483687655064952, -1.017156592919641, -0.61100817035096, 0.4539525209297335]","[0.34168485, 0.63386685, -0.016550047, -0.88756955, 0.025343563, -0.30658856, 0.41695568, -0.13704932, 0.379144, 0.1879832]","(10, 5)",1e-06
47,"[-1.009250979898832, -0.7701319154712624, 0.08930738572817859, 0.2566093204995177, 0.8323242941617286, 1.3232039795721067, 1.4124786199861312, 1.6719219791951865, 0.8777050605621279, 0.23718701237558681]","[-0.7287000669637255, -0.6449009464169694, -0.4476814422627777, 0.3131481068595674, 0.10003526706973398, 0.7823066606268616, 0.9320506492586759, 0.9464532953567933, 1.1986953315167899, 0.278357394803733]","[-0.7917113814056376, -0.6513006886313581, -0.42491337882109737, 0.2185511659425462, 0.0752676890544883, 0.7502418205066118, 0.8707496177624312, 0.8496334280912898, 1.1221849514758135, 0.18459789602760368]","[-0.7749446, -0.88418597, -0.4601369, 0.28311348, 0.6309945, -0.15100391, -0.046698123, 0.78678834, 0.68038327, -0.3159938]","(10, 5)",1e-06
54,"[0.31203083810310817, 1.3613904788509006, 1.195532054916856, 1.4605682871991594, 0.9667515199872356, 0.19552214134450574, 0.23813215504759117, 0.8253908993813368, -0.06620810044579895, -1.3417662727601902]","[-0.6043694926509021, 0.6142155844285593, 1.054282686636621, 0.6683907115985456, 1.1263729313998867, 0.4035650542872923, -0.0062603857991404, 0.24126234794716137, 0.7047597254077561, -0.418587963149677]","[-0.6204750481533858, 0.6014984849249175, 1.096878726387991, 0.6999838826666069, 1.153513657683923, 0.44412123902324663, -0.007848192298998843, 0.24458468842429648, 0.721896216908877, -0.40147009359582686]","[-0.52098674, -0.0025701905, 0.65986687, -0.08681575, 0.13775882, 0.8563617, 0.09794064, -0.15291709, -1.0468531, -1.0672711]","(10, 5)",1e-06
56,"[1.062138497073678, 0.23995009130914868, 0.16192740318761228, 0.44955851787324586, -0.4035215430663204, -0.11828645815823358, -0.6068315102284053, -1.6416433869243496, -0.4409004571584503, 0.9281506778209008]","[0.5422957253340213, 0.7909906344066674, -0.155545225894185, 0.2397000161347048, 0.32970850980589345, -0.5683757979692671, 0.16590144082639996, -0.6897822306416053, -1.296752271603547, 0.20747567864332317]","[0.5113750662899562, 0.7690063816669852, -0.1202113125090166, 0.20610714348407244, 0.32972451129436275, -0.5276473010525355, 0.12624943795463997, -0.6249550694775465, -1.2607252097034716, 0.15350893981793753]","[1.1398803, 0.97101295, 0.63591665, 0.6854547, 0.792599, 0.7348945, 0.57087314, 0.18425214, -0.23328978, -0.27082843]","(10, 5)",1e-06
36,"[1.7070818713424813, 2.045447346725296, 2.1959127831650487, 2.2534853510824338, 1.5010977209710923, -0.09454852088964627, -1.462718595695245, -2.1904910799420496, -1.6940501142298685, 0.09280371768140017]","[0.7472668932694579, 1.3334484247077523, 1.3787231343714197, 1.5065512159793388, 1.5002097430927646, 0.7509928494247101, -0.47004494560200133, -1.2276961228942445, -1.5766430184949274, -0.9057286049824048]","[0.7643594362090806, 1.350962572412412, 1.4109130115238449, 1.5393682451486626, 1.5414982752231716, 0.778296843258148, -0.47285988508988774, -1.2555037111224374, -1.6182568122474503, -0.9375551484433939]","[0.2506129, -0.57560945, 0.23789479, 1.4462067, 1.3664904, 1.0971787, 1.1156589, 0.45477766, -0.023043312, 0.17039137]","(10, 5)",1e-06
29,"[-0.6951020745913491, -0.4279128852287399, -0.918815378963657, -1.5019427858790135, -0.9666298109046424, -1.2665671590539103, -0.5775728482030134, -0.5941856313162276, -0.85509393819885, -0.1997517813043379]","[-0.6397628680588204, -0.3752206405619389, -0.24030256494777044, -0.7986640964897718, -1.1026107376341279, -0.4153244420875785, -1.058904938010121, -0.04812037919795287, -0.5701254417172512, -0.5700312173402244]","[-0.6370606448192044, -0.3954240903481721, -0.2418956894238121, -0.8101736743811114, -1.1273691253304583, -0.4356013169055373, -1.0693720760806837, -0.07312238231267751, -0.5626685939663946, -0.5937352877743601]","[0.6337502, 0.7288021, 0.6892715, -0.20820805, -0.49643007, -0.5789921, -0.24766812, -0.65979517, -0.6681286, -0.62226]","(10, 5)",1e-06
46,"[1.633972604008512, 2.0515556040711123, 1.2981827694919237, 0.0014295668353975222, 0.11633872874199408, 0.8278345371025561, 0.5531603536194274, 0.4213312298761668, 1.0650114075866626, 1.7370590875200516]","[0.7386829754656061, 1.2646311162757091, 1.419240045933258, 0.5885627465252948, -0.2928518064272499, 0.26276463195561905, 0.6964522211247466, 0.2049342430570541, 0.31886410834763973, 0.9055793534128427]","[0.7269272514576657, 1.2494450958539292, 1.4098038927343732, 0.5937589097757957, -0.2854556747297441, 0.2522118093928597, 0.6902592855156059, 0.20838874254444426, 0.31253392236216154, 0.8944633405819848]","[0.041694064, 0.7926933, -0.33664772, -0.45102537, -0.029239591, 0.17865725, 0.9386831, 0.06962775, -0.31145728, -0.6344152]","(10, 5)",1e-06
51,"[1.1027938592817046, 0.34045469877338874, 0.5465650431561858, -0.012748478862714074, -0.031411042081015306, 0.18515080084438512, 1.031587476771617, 1.025435166503927, 0.8898924504433815, 1.490158626581319]","[0.41068459361253906, 0.8974515624754351, -0.10827108246432882, 0.6007005843883502, -0.3130987710568892, 0.1251383434474293, 0.12258162912067047, 0.9702966622112819, 0.540286835398286, 0.6197490327442385]","[0.41123843917212366, 0.9268472094125115, -0.10305370425599422, 0.6073487968404194, -0.3064958882462022, 0.11562360943354927, 0.13265817937988286, 0.9862707297789572, 0.5687600202140286, 0.6321585181319553]","[0.8527281, 0.038651362, 0.05426964, -0.725652, -1.13963, -1.0456476, -1.0344961, -0.79992986, 0.26215944, 0.7057835]","(10, 5)",1e-06
33,"[-1.1700749594508788, -0.632615951279612, -0.4751845445619967, -0.4547302097030288, -0.6348457431219107, -0.7505243143273135, 0.2114753886932912, -0.4974238080943947, -1.1128169748310386, -0.9364902740093957]","[-1.1922453627898077, -0.573952278055975, -0.3456398122516245, -0.30236463843618444, -0.3035478904849366, -0.4830717978794424, -0.5089884153875923, 0.46596959638708735, -0.7304086062879384, -0.7476126716870695]","[-1.2093415196501802, -0.5847282014890977, -0.35027368570553974, -0.3070427642863914, -0.3077871156580798, -0.48954107180185147, -0.5168497069829857, 0.46882002041243936, -0.7320836255660346, -0.7614332128130201]","[0.7495034, 0.9211915, 0.48943734, 0.0317736, -0.060573906, -0.16073635, 0.520915, 0.49101326, 0.45909706, -0.44496626]","(10, 5)",1e-06
49,"[0.8382158388849568, -0.0017823148800648614, 0.351562312056268, -0.42582646617299624, 0.2523567822596229, 0.3716366264252864, -0.3938303597605525, 0.34268572030417965, 0.12956473948667274, 0.004100428920260829]","[1.221039115717665, 0.22769628102612427, -0.115630455393127, 0.4093775397528315, -0.630515236049412, 0.5676144002843289, 0.08782942628312196, -0.43774507290211345, 0.5615582567552364, -0.15121438889094543]","[1.2193701816610152, 0.1917775393675789, -0.10378886447043563, 0.4085819056644547, -0.6457376308162862, 0.5956393201378629, 0.05545931218031572, -0.42312662667951917, 0.5689268038276784, -0.173978620450021]","[0.48005444, 0.8960064, 0.54608226, -0.06872154, -1.0246931, -0.32843253, -0.6348206, 0.8690859, -0.3907103, -0.014799954]","(10, 5)",1e-06
50,"[-0.7398717908313841, -0.42551601429476005, 0.19253691287633612, 1.2298119011299429, 0.4577166314850195, 0.704582015968397, 0.9634884957302314, 0.8580584785749414, 1.1904080425814711, 1.4132258747786544]","[-0.2506365489102902, -0.614553516376239, -0.11823925610664054, 0.2516565409296564, 1.1039836306651147, -0.0942751838475378, 0.751719607892166, 0.5876286917841484, 0.5642441326828672, 0.9082859762400376]","[-0.2706230167108207, -0.6159630246049275, -0.13663929848349785, 0.2582584832665709, 1.1153173195048203, -0.0667279734213321, 0.7366252213365078, 0.6200020431684728, 0.5696149017402762, 0.9279164118769827]","[0.3560958, 0.4470218, 0.53995025, 0.01273283, -0.4620373, -0.41242543, -0.8635599, -1.2118202, -0.7842541, -0.4307293]","(10, 5)",1e-06
52,"[0.07698530595451958, 1.302073473651972, 1.4133234630846068, 1.764720429031175, 2.3154781653454277, 2.362995080574064, 1.391187672921547, 1.1643013582939798, 0.39764984455662633, -0.1456017266395344]","[-0.6070785987528169, 0.380524605330928, 1.111811170986508, 0.8574178775913528, 1.3360114902354987, 1.6474724202276785, 1.5392588704602248, 0.6215582376914347, 0.8535222394482624, -0.02911127516750489]","[-0.5866200687825768, 0.3754108572801376, 1.0785295084383912, 0.8270952701772499, 1.3028010490717743, 1.6045524277245296, 1.5034352387753027, 0.6005642585334082, 0.8393489611718029, -0.03637648565161078]","[0.79687893, 1.0836147, 1.4242018, 1.2168515, 1.2345486, 0.18377501, -0.75466347, -0.9990107, -0.25787938, 1.1354871]","(10, 5)",1e-06
63,"[1.050059351997494, 1.1375970531793824, 0.9018157948913458, -0.34597085854476634, 0.17781742522708355, 0.9972768497318145, 0.7951631711450577, -0.4408745917527447, -0.4381256548375619, -0.12837392231248315]","[0.7913603395091786, 0.6543791822429046, 0.8104074620579301, 0.4966120638623807, -0.5942768904759567, 0.4749558704650619, 0.7597989144992836, 0.41526371389541594, -0.6485064487004526, -0.11387243048733556]","[0.7869889109170349, 0.6452059660018903, 0.807037679114555, 0.48755976685103125, -0.5985047704235252, 0.48653649746012856, 0.7466064043903351, 0.4101849183512473, -0.6537477750569473, -0.10012735086804826]","[0.32398888, 0.5582056, -0.4807043, -0.7850333, 0.09148365, 0.06536555, 0.8123023, 0.4345149, -0.09735433, -0.69787866]","(10, 5)",1e-06
59,"[0.39252656193441793, 0.10522439082413843, 0.5670246387022652, 0.12040436613973832, 0.19563415423037656, 0.7403999543365595, 0.7732802993362309, 1.1573201297249, 1.1896231605276943, 1.5076741635150042]","[0.8636055764672351, -0.039276226299199635, 0.12486250397373824, 0.504593386715396, -0.1318923272179597, 0.2615803178393564, 0.6096097954168813, 0.4684754016277902, 0.9230824289110049, 0.7280819460721919]","[0.8164616660974762, -0.04750778495317287, 0.12649773795589286, 0.4817592885225909, -0.1358461738036965, 0.2599986820362471, 0.5790715346345956, 0.4439546707994105, 0.8867769273405651, 0.6868227866724139]","[0.85558975, 1.0723453, 0.30982408, -0.6892507, 0.63457674, 0.75710016, 0.4201072, 0.21700168, -0.90209764, -1.0507307]","(10, 5)",1e-06
62,"[0.5807857887775404, 1.309510170126392, 0.9957710142775008, 1.4423135326117467, 1.5073385732072293, 1.860124071525592, 0.6912137815587395, 0.7148231064998893, -0.005251213892576323, -0.10066984423083652]","[-0.00012903537550514044, 0.580850306465293, 1.0190850168937455, 0.486228505830628, 1.1991992796964326, 0.907738933359013, 1.4062546048460853, -0.01191352086430325, 0.720779866932041, -0.3656411473585968]","[-0.00502921252308113, 0.5460768104154268, 1.0068606391335329, 0.5262285668569315, 1.1404986002896464, 0.955451706345745, 1.3647608733126833, 0.10301474387662085, 0.6277478233510835, -0.2530063904116746]","[-0.94882226, -1.2768054, -1.3851949, -1.2999752, -1.1046917, -1.0171452, -0.6888538, -0.12894915, -0.6233602, -0.072278775]","(10, 5)",1e-06
68,"[0.21263473829745294, -0.02159108115931474, -0.7355939908870763, 0.11311593314200874, 0.803653853729746, 0.6037626099035067, 1.279551432608447, 1.4060288513171892, 1.5881124618570683, 0.8294192362309764]","[-0.67661078237541, 0.5509401294851579, -0.2970611459018937, -0.5870634179361295, 0.4066476421100735, 0.6003300326747092, 0.3035975935661521, 1.1277526358253709, 0.8421525334045038, 1.1670361951548163]","[-0.6703703015536545, 0.5445946283825142, -0.2918553123377836, -0.5764655304742844, 0.4006617035214014, 0.589170687114652, 0.29759494211753634, 1.1101968172193595, 0.826708666422349, 1.1507819481984425]","[0.09388538, 0.78754157, 0.517659, 0.95731616, 0.98294544, 0.22525957, 0.8820402, 0.04292183, -0.67227894, -0.8614367]","(10, 5)",1e-06
71,"[-0.3554152505113094, -0.02975410376236226, -0.25959945907995363, -0.9358414537869765, -0.12890522663637843, -0.5793798935908536, -0.41284641392986976, -0.17134171205282966, 0.7643885659247678, 1.6737191415560615]","[-0.043121824067123976, -0.3338543384777474, 0.13717306547651145, -0.32818599181820934, -0.7717484578778717, 0.2569690023025575, -0.7078643947421324, -0.05891421655880358, -0.14188460377342788, 0.8353308678114817]","[-0.020695608856997977, -0.3535240467286214, 0.1338090274668601, -0.3273670112458105, -0.8043941855605312, 0.24219884892351906, -0.7027652431610166, -0.09612686200249035, -0.13018365109427718, 0.8385152946054881]","[-0.7376818, -0.6880156, -0.5117501, -0.8204232, -1.2599279, -0.84436655, -0.7287826, 0.36624438, 0.44817454, 0.22107103]","(10, 5)",1e-06
57,"[-1.8630088636675026, -1.0000216091411298, -0.45118413556671233, 0.5061288786413728, 0.42788040157579815, 0.9503932125234023, 0.20599477772784902, -0.7118420755422327, -0.3173799698110968, -0.8456177701374148]","[-1.2194831459856854, -1.25326729067466, -0.3733879638037998, -0.26449015366481243, 0.6383739554737791, 0.10869342383890865, 0.896046500603948, -0.24202847257412496, -0.5908278392551702, -0.021966050183511693]","[-1.2155097197441405, -1.2335699867731602, -0.4124775695699199, -0.24802946149907112, 0.5837275332218365, 0.15240100481493885, 0.8294811487414112, -0.15987198681593076, -0.6007174007294802, -0.0410467581416213]","[-0.008275995, 0.77710444, -0.20964338, -0.60946083, -0.72735023, -0.7089423, -0.70900387, -0.5697431, -0.5096944, -0.70931125]","(10, 5)",1e-06
70,"[0.10693495482647092, 0.8232310013173386, 1.2053241614363102, 1.4700828560388284, 2.016568771808842, 1.2639616120501023, 0.12985046941863365, -0.5398238340701509, 0.29509613985232397, 0.6861929947714235]","[0.13230756292857776, 0.04078117336218204, 0.8028404146362476, 0.8039039541181864, 1.0681308789797352, 1.4825033323189745, 0.5227099458906149, -0.1315045035266738, -0.474071582306814, 0.532131931005731]","[0.21147255507390358, 0.11502170628846667, 0.8417758905941264, 0.8455356607215758, 1.11601909171593, 1.5032221381936548, 0.6212991154370013, 0.005758418940995755, -0.34055648872994837, 0.5983409572383145]","[0.054547235, 0.94903964, 0.6452206, 1.0471088, 0.6211906, -0.62303334, 0.061154626, 0.70452625, 0.5844876, 0.18147399]","(10, 5)",1e-06
60,"[0.1439260942628195, -0.5516878304774138, -1.253597244706976, -0.6692049931331621, 0.09871728711618077, 0.7569978747274981, -0.1512836748371179, -0.2700760217890171, -0.642043653227157, -1.5500347664759542]","[-0.4775463092182544, 0.38269924887194673, -0.7430374549133871, -0.8820785172502825, -0.2281657345080208, 0.21280015437019117, 0.6505977975424025, -0.4765825736083192, -0.03178473498485748, -0.6261512857347282]","[-0.46870898142348666, 0.38835657108771043, -0.7448071872469741, -0.8391342395463046, -0.21579846411656328, 0.21079028574801972, 0.633012388161761, -0.4822299010004757, -0.010990633404999048, -0.6234552261616626]","[0.26969695, 0.42046905, -0.23137234, -0.85851836, 0.01813658, 0.13389108, -0.015682958, 0.7653887, 0.84843266, -0.3964568]","(10, 5)",1e-06
44,"[-0.596807469842795, -0.5418199152020906, -0.16319197357150295, 1.0265786547029618, 1.277305455370556, 0.9388726183629851, -0.39804662005942176, -0.8884212270675725, -0.8771282643782096, -0.6632583023674431]","[-0.8916833748784163, -0.15096578240358682, -0.4663370240002972, 0.06997653842864565, 0.991590385488639, 0.7815102626262366, 0.5481174870498668, -0.6721053635843551, -0.552368545275395, -0.6009439917405122]","[-0.9037359270140709, -0.1445148638499007, -0.4728315385597368, 0.07415271260472175, 0.9978947052670588, 0.7832989306049964, 0.550917332402847, -0.6812338378292455, -0.5507259658217389, -0.6060427868622371]","[0.109571286, 0.6384931, 0.37568825, -0.10589213, -0.12401124, 0.8778924, 1.4745809, 1.5242428, 0.96860987, 1.2673848]","(10, 5)",1e-06
77,"[0.24622065274750415, 1.0890274668618551, 1.1317004588103599, 0.9311535368048494, -0.38726243233612045, -0.6997465916529763, 0.4300835202433518, 1.1174021830434606, 0.6362336595329503, -0.7596260725035046]","[-0.41153606729488623, 0.45198868639494727, 0.8630331236643815, 0.7001838969781691, 0.5810615883157648, -0.6777932264940029, -0.3608499784059748, 0.6105085094463392, 0.812147928320291, 0.23015969537280478]","[-0.3875877827558678, 0.4198387265754435, 0.8575724174800761, 0.6936904817233441, 0.576763323968966, -0.646978616544675, -0.37310468872539165, 0.5930323689020798, 0.802792256373686, 0.23641512550623206]","[0.33885157, 0.6193677, 0.8442383, 0.47292244, 0.24598783, -0.3440279, -0.3572428, 0.6897534, 0.22259304, -0.053898253]","(10, 5)",1e-06
76,"[0.9170068935406449, 0.09921659153687062, 0.027081572364266338, 0.35196597674754104, -0.6042087501673028, -0.6224803369831329, 0.30027899987465956, 0.4035081592790838, 0.46612235038460753, -0.10607835979586652]","[0.6285459706553915, 0.602733908212949, -0.20215036256960392, 0.1281567536490683, 0.2878875999230069, -0.7481525501288062, -0.24840406191872977, 0.42448103083402444, 0.19126764386207157, 0.3704885284535717]","[0.6251454807910546, 0.6077102296360002, -0.228057372795346, 0.15194298688957333, 0.280908401459627, -0.7771412928704522, -0.21936764930870312, 0.4295323436169589, 0.1821281369385884, 0.3819889831091462]","[-0.74664384, -0.6357514, -0.5124233, -0.8281001, -0.32740372, -0.054226734, -0.060255796, -0.042811446, -0.51570326, 0.048243754]","(10, 5)",1e-06
65,"[-0.42039777932292344, 0.42722690301195787, -0.5352817346039381, 0.1859956830270023, 1.091069816807214, 0.7775177400114549, 0.4600446314126952, 0.3717937853021772, -0.23669389191899443, -1.3437604318320369]","[-0.9918975082850874, 0.07555097481962025, 0.38945141560214774, -0.730007442405012, 0.5509994042295083, 0.8155701146924598, 0.369732682665225, 0.27517829008008265, 0.2342046402621359, -0.3537962120500624]","[-0.9563492762224629, 0.002811050556219774, 0.4036522840593203, -0.6780155042202127, 0.46045172875204693, 0.8382366531347484, 0.38228364623253147, 0.27429647166764537, 0.23634419765620726, -0.324330721868493]","[0.13368022, -0.5541904, -0.6671194, -0.08932332, -0.78533864, 0.048198402, -0.30810526, 0.1065417, 1.2737437, 1.1604009]","(10, 5)",1e-06
96,"[-1.7501678292007754, -0.7971942000059093, 0.3938658922474092, -0.45714863756277946, -1.052168722196051, -1.0664714795621473, -0.7293493968282486, -0.5032054302575537, -0.23205691191626843, 0.4997808401105744]","[-0.9695056609500554, -1.2654149987257477, -0.1644867006430355, 0.47610924256892695, -0.695203258847243, -0.7045670927724295, -0.7141879331759325, -0.37225543024028235, -0.31707771513741256, -0.07351805434756215]","[-0.9949654395936294, -1.3108669407520321, -0.16338736746985077, 0.49042269531231575, -0.7232951082717459, -0.7222887720048905, -0.7383497672184083, -0.38063607325985527, -0.32823964715604054, -0.07367633098461013]","[0.60898405, -0.22607061, -0.74140733, -1.3808559, -1.6020521, -0.4823113, 0.9366993, 1.0176079, 0.42942566, -0.6872177]","(10, 5)",1e-06
66,"[-0.6572802407303726, 0.33901436137985463, 0.7605520246291917, 1.1789933961523502, 1.5431756664136453, 1.6087590203804698, 0.7841834180057043, -0.2558724857185287, -0.9590685788386175, -0.24734287231134922]","[-0.7877360010386747, -0.26341224021103526, 0.47072048148537227, 0.5251917838865056, 0.9163975042090974, 1.0849769143090966, 1.0662705632259215, 0.2510481363927436, -0.3813965539149005, -0.7683703018811673]","[-0.8103061584964801, -0.2824199712314802, 0.4704718440759091, 0.5430045310106163, 0.92921604363173, 1.1163093537689583, 1.097227319981465, 0.2782651741853035, -0.3860202761739253, -0.7836298060838721]","[0.68470526, 0.9481834, 0.8862582, 0.9583224, -0.24986398, -0.7017214, 0.38288298, -0.57654303, -1.3899322, -0.5571732]","(10, 5)",1e-06
61,"[-0.0036954660390594585, 0.27550783067996126, 1.1239127417131645, 1.1687177412800736, 1.1831522415013263, 1.5818914086661853, 1.559611048077245, 0.11037240701178674, 0.016774561263831866, 1.010526995482934]","[0.1346935947096829, -0.0710422633939009, 0.3110289623769117, 0.9683982605247086, 0.6845186110177193, 0.8408929359924666, 1.161444940669952, 0.978888577742269, -0.37907188185934776, 0.20631050219350575]","[0.1411087127293168, -0.07020814480848371, 0.30368877721128906, 0.9609565625153023, 0.6948403121697259, 0.8355579070808424, 1.1632393943585857, 0.988403338434171, -0.3573759607693239, 0.18478940847846098]","[-0.8762101, -0.588904, -0.547139, -0.4146272, 0.5907281, 1.2083772, 0.8308043, -0.6966136, -0.018280864, -0.47136918]","(10, 5)",1e-06
100,"[0.6222004416663334, -0.14643987609322695, -0.589992441037281, 0.5659891711853549, 1.149165459575575, 0.4060878722864004, -0.529152482535381, -0.016476438998050513, 0.34979229227538555, 0.2217781204849847]","[0.10549828280820003, 0.5694513002622333, -0.4311655262243436, -0.37440967792510915, 0.7531940101479094, 0.7725684545016201, 0.019803645035590345, -0.5390543050531762, 0.2530507135285376, 0.22326693551111676]","[0.11484686543695682, 0.5427439848182674, -0.3997275080726167, -0.3750466872658365, 0.7230797421032791, 0.7561766233003604, 0.0262114897297418, -0.5209722162876732, 0.23540701252168286, 0.2222731877337973]","[-0.55908567, -0.11460981, -0.11290084, 0.32327762, 0.15201373, 0.4774366, 0.026485626, -0.83629656, -0.9602675, -0.8550321]","(10, 5)",1e-06
