seed,Test,True,ARMA,Informer,Informer_para,Informer_lr
38,"[0.19644936950695574, 0.7281072577741707, 1.1272456055662539, 0.8525148113636306, -0.3894738733621225, -1.603538127060835, -1.4450464554723474, -1.0456602876981642, -0.656953379263158, -0.013529857602883555]","[-0.009104065229563349, 0.20100140212173742, 0.627606556713302, 0.8134423272096029, 0.4457936477588292, -0.6123706972415371, -1.2973527784400667, -0.7963700662523142, -0.6474752545720072, -0.3332157519771544]","[-0.013026502665758458, 0.21156659609635475, 0.6460663516530138, 0.8313008552818697, 0.4464224117017722, -0.6437537772737942, -1.3297096867442437, -0.7982377065975844, -0.6658468934460435, -0.3307656635355058]","[0.44033134, 0.1675964, -0.59241736, 0.25278673, -0.11135861, -0.6273623, -0.767326, -0.62119776, -0.6579001, -0.84369236]","(10, 5)",1e-07
53,"[1.0042581321986983, 1.786586900069016, 0.5037616150013121, -0.8280515123641135, 0.007359997236528915, -0.34453630765982646, 0.046965674911952915, 0.3372333050774645, -0.1431627080297465, -0.8911516232459916]","[0.42355291967175035, 0.7924816723628231, 1.3903460638876046, -0.19141141694249014, -0.7323458038928684, 0.3735328991829631, -0.531302757251308, 0.31261705353760694, 0.18092477830866105, -0.23362509718407704]","[0.4223248953593794, 0.8111678277771466, 1.4147281668447313, -0.21644669403148947, -0.7357896777643355, 0.392089914839382, -0.557830591490227, 0.3377759168207952, 0.1693120621483585, -0.234699927694639]","[-0.0512803, 0.22785552, 0.3972792, 0.48658645, -0.5684662, -0.02680539, 0.3083193, 0.1636153, -0.61299014, -0.59269327]","(20, 10)",1e-07
2,"[-0.07619475748646493, 0.09164797186979468, 0.04265355710869123, -0.8318082724773688, -1.111989211738884, 0.14320985858035817, -0.26641798290445873, -1.3436869366331248, -0.5416921497300823, -0.45165602223925905]","[-0.8616532555087413, 0.35463187026790566, -0.08566796326415815, 0.08548753874077031, -0.8745520418477539, -0.6747131908150071, 0.48056645398786174, -0.5067012098983896, -1.0903363316839298, 0.003476016111882696]","[-0.8576950725378503, 0.33199790485554903, -0.06692390326816655, 0.07385484896991626, -0.8567395116969341, -0.6931412182603371, 0.47046930328309, -0.4862425787912016, -1.0959848052237928, -0.012398799520856263]","[0.49427015, 0.6556402, 0.3828671, 0.6815034, 0.9353189, -0.14350314, -0.7386439, -0.3649973, -0.34982935, -0.91483295]","(20, 10)",1e-08
15,"[-1.314869177500513, -0.8128914800497161, -0.9034256162458353, 0.02329661284420509, 0.19275515633593684, -0.9766123479889883, -0.8038138207200214, -0.27456184565904596, 0.6611367385216939, 1.6933467873451775]","[-0.5886015160302154, -1.0205684194854054, -0.30260727030701345, -0.7521219810923285, 0.3993576033903694, -0.006923645359247846, -0.9731505253093644, -0.3172385580653392, -0.11594256662637636, 0.719108021834882]","[-0.6211990134102218, -1.0759793910628586, -0.3162161366005845, -0.794639156024654, 0.42299711682667296, -0.008652482181453189, -1.024991600394355, -0.3313355791795512, -0.12259512266621152, 0.7588136627619222]","[-0.20930815, -0.70487076, -1.2190064, -1.2767657, -1.3265759, -1.1349468, -1.0733016, -0.96501195, -0.2331566, -0.13742901]","(10, 5)",1e-08
44,"[-0.596807469842795, -0.5418199152020906, -0.16319197357150295, 1.0265786547029618, 1.277305455370556, 0.9388726183629851, -0.39804662005942176, -0.8884212270675725, -0.8771282643782096, -0.6632583023674431]","[-0.8916833748784163, -0.15096578240358682, -0.4663370240002972, 0.06997653842864565, 0.991590385488639, 0.7815102626262366, 0.5481174870498668, -0.6721053635843551, -0.552368545275395, -0.6009439917405122]","[-0.9037359270058041, -0.144514864078158, -0.4728315385863987, 0.07415271260290193, 0.9978947051661184, 0.7832989305991709, 0.5509173323721815, -0.6812338377551761, -0.5507259658127693, -0.6060427868461276]","[0.19640097, 0.3759793, 0.42105025, 0.2349937, 0.03571283, 0.48998055, 0.98006743, 1.2475374, 1.147748, 1.0089701]","(10, 5)",1e-07
20,"[0.6919287386873479, 0.4648315726744983, -0.14960425021182708, 0.18635573270171957, 0.29680787974086487, -0.4484899218346412, -0.2992076453888737, -0.06076795898061571, 0.274627471855408, -0.3427802568587124]","[0.0876909677511867, 0.6480832548117545, 0.14078994526862101, -0.2199992228461376, 0.29635534412478837, 0.14863020767847068, -0.5228050256738765, -0.037805132551935405, -0.04186539270464801, 0.295560168207732]","[0.06181320853856737, 0.6427597980400577, 0.0941758447090581, -0.19923744206941638, 0.2944968929923171, 0.12493587196382296, -0.5093969934474321, -0.006178168433226369, -0.05599603956947623, 0.30020777043990504]","[0.9499692, 0.38624844, 0.4725949, 0.7098656, 0.7290704, 0.60173994, 0.5447789, 0.43410143, 0.020564448, 0.23164113]","(10, 5)",1e-08
45,"[1.5986809186122513, 0.5870517951914, -0.41358013736480403, -0.4052438815562328, 0.7583692513653287, 0.6914356783987883, -0.44176982189254166, 0.21781130501365153, 1.3373666074715205, 1.2397585200818428]","[0.786672168079583, 1.2053448345724598, -0.015620622094829839, -0.4057698263173891, -0.20235896839753825, 0.8595487355640978, 0.26166131061673936, -0.5726004772009113, 0.5041115436141073, 1.085310835664467]","[0.7503285365741156, 1.134341951508619, -0.05306452523110192, -0.3698733908023095, -0.1885550012459726, 0.835265530126523, 0.20930742402128485, -0.5405839178164047, 0.5072019794905934, 1.0105933575848496]","[0.08963308, -0.045576107, -0.1556382, -0.3431151, -0.27041703, 0.2600123, 0.55733174, -0.36447948, -0.7763869, -0.9870377]","(10, 5)",1e-07
50,"[-0.7398717908313841, -0.42551601429476005, 0.19253691287633612, 1.2298119011299429, 0.4577166314850195, 0.704582015968397, 0.9634884957302314, 0.8580584785749414, 1.1904080425814711, 1.4132258747786544]","[-0.2506365489102902, -0.614553516376239, -0.11823925610664054, 0.2516565409296564, 1.1039836306651147, -0.0942751838475378, 0.751719607892166, 0.5876286917841484, 0.5642441326828672, 0.9082859762400376]","[-0.2706230166986866, -0.6159630194381742, -0.13663929657519544, 0.25825848287754816, 1.1153173194778474, -0.06672797351649848, 0.7366252212343122, 0.6200020423123217, 0.5696149008219209, 0.9279164121073532]","[0.31047153, 0.41440088, 0.5198814, -0.011335474, -0.49105385, -0.43039763, -0.869934, -1.1911725, -0.7452313, -0.375609]","(10, 5)",1e-07
41,"[-1.4375676212985418, -2.0217203782526525, -1.9535855577314707, -2.166978050543202, -1.189794536956566, -1.3323027622775923, -1.0140894979802253, -0.2643535583450203, -0.7854779820234, -1.3409865220708328]","[-0.5559291296022015, -1.159603056497441, -1.441918850003932, -1.2326261327295045, -1.5506649841784497, -0.41446204486734106, -1.1250717398439218, -0.4515536280582644, -0.03857674431588809, -0.7661896098654559]","[-0.5572184987425365, -1.1600022081858472, -1.4426234725416058, -1.2326503102024733, -1.5610113122102003, -0.4072967954515197, -1.1367884561901003, -0.4483778069950569, -0.040017664876953976, -0.7724826920316077]","[0.28172672, -0.5156714, -0.9309907, -0.8321488, 0.69588506, 0.10795892, -0.20662856, 0.6247996, 0.94936264, -0.27324292]","(10, 5)",1e-07
52,"[0.07698530595451958, 1.302073473651972, 1.4133234630846068, 1.764720429031175, 2.3154781653454277, 2.362995080574064, 1.391187672921547, 1.1643013582939798, 0.39764984455662633, -0.1456017266395344]","[-0.6070785987528169, 0.380524605330928, 1.111811170986508, 0.8574178775913528, 1.3360114902354987, 1.6474724202276785, 1.5392588704602248, 0.6215582376914347, 0.8535222394482624, -0.02911127516750489]","[-0.5866200687859788, 0.3754108574326399, 1.078529508404284, 0.8270952701080334, 1.302801049029506, 1.6045524269861664, 1.5034352386603238, 0.600564257870976, 0.8393489611114324, -0.03637655190893027]","[0.36993432, -0.18413065, -0.13813923, 0.36046538, 0.85859615, 0.22553681, 0.039780922, -0.34472284, 0.30260357, 0.9743974]","(20, 10)",1e-08
55,"[0.0597406406247821, -0.1678599922012634, -0.9621383958223706, -0.7242586151080308, -0.17647016738731758, -1.0147712914908675, -1.2606932635760457, -0.9813658235672976, 0.39282085477752915, -0.09476282728208718]","[-0.039946685167910584, 0.07971398320873739, -0.2077169838056321, -0.8582799039195546, -0.2951186631482535, -0.028910835813190816, -1.000315873584272, -0.7605353267839096, -0.6010981601753429, 0.6933699348652006]","[-0.06907712276041064, 0.09674027895240753, -0.22073881754936345, -0.8567964270934832, -0.27939672123857684, -0.03064702778758068, -1.0109987781436918, -0.7406190919368056, -0.6016329652666781, 0.7156798346111549]","[-0.8457789, -0.3734703, -0.18914507, -0.740051, -0.58519226, -0.4724724, -0.86329526, -0.43184444, 0.114583716, -0.021494832]","(10, 5)",1e-08
59,"[0.39252656193441793, 0.10522439082413843, 0.5670246387022652, 0.12040436613973832, 0.19563415423037656, 0.7403999543365595, 0.7732802993362309, 1.1573201297249, 1.1896231605276943, 1.5076741635150042]","[0.8636055764672351, -0.039276226299199635, 0.12486250397373824, 0.504593386715396, -0.1318923272179597, 0.2615803178393564, 0.6096097954168813, 0.4684754016277902, 0.9230824289110049, 0.7280819460721919]","[0.8164616661105034, -0.047507784934632286, 0.12649773797660097, 0.4817592885166617, -0.1358461738088739, 0.2599986820256556, 0.5790715317012561, 0.44395467722745163, 0.8867769293501194, 0.686822786681793]","[0.8894678, 0.9866453, 0.543398, -0.6544221, 0.46409944, 0.52978295, 0.27606, 0.084173664, -0.6669454, -1.1164466]","(10, 5)",1e-08
7,"[-0.8232601166334932, -0.5298394014472506, -0.3387823766722479, -0.7212923203315648, 0.2598628305207872, -0.1039366254986972, 0.3854609948048303, -0.07987568228383563, -1.3004569534483674, -1.9072242717731585]","[-0.7770452226186639, -0.4347375053241612, -0.31247064878517, -0.18254705227966292, -0.6300187941917332, 0.5748722276166538, -0.39137273930702415, 0.5811473644583425, -0.3704493645130068, -1.1152322711918639]","[-0.6978165856456123, -0.3968793785743571, -0.2811757379481922, -0.16640619750543073, -0.566541310910964, 0.5101610850021321, -0.3415056293859186, 0.5095542359754284, -0.3168562273861688, -1.0074545354331172]","[0.6474783, -0.2963353, -1.0129069, -0.24747108, 0.7423417, 0.22667108, -0.5981617, 0.2978249, 0.20772514, 0.8517236]","(10, 5)",1e-07
70,"[0.10693495482647092, 0.8232310013173386, 1.2053241614363102, 1.4700828560388284, 2.016568771808842, 1.2639616120501023, 0.12985046941863365, -0.5398238340701509, 0.29509613985232397, 0.6861929947714235]","[0.13230756292857776, 0.04078117336218204, 0.8028404146362476, 0.8039039541181864, 1.0681308789797352, 1.4825033323189745, 0.5227099458906149, -0.1315045035266738, -0.474071582306814, 0.532131931005731]","[0.356718851744242, 0.23349824108198644, 0.8762159214582257, 0.7871310812774943, 1.1521931327159298, 1.4565139171084898, 0.7696079321599013, 0.35218358947384076, 0.002291897556203182, 0.7944154656849398]","[-0.2108804, 0.9383442, 0.8454245, 0.971694, 0.6828379, -0.27746466, 0.28254402, 0.83294696, 0.72384846, 0.5036385]","(10, 5)",1e-07
47,"[-1.009250979898832, -0.7701319154712624, 0.08930738572817859, 0.2566093204995177, 0.8323242941617286, 1.3232039795721067, 1.4124786199861312, 1.6719219791951865, 0.8777050605621279, 0.23718701237558681]","[-0.7287000669637255, -0.6449009464169694, -0.4476814422627777, 0.3131481068595674, 0.10003526706973398, 0.7823066606268616, 0.9320506492586759, 0.9464532953567933, 1.1986953315167899, 0.278357394803733]","[-0.7573363756231439, -0.6357805333208608, -0.5239058464523135, 0.3247578204970817, 0.03438000234069277, 0.7576196301656595, 0.8208507674787715, 0.9043728416496606, 1.0945114281111712, 0.2466880672755407]","[-0.74572784, -0.9763841, -0.7913342, 0.2282408, 0.81068987, 0.44631785, 0.3119486, 0.731299, 0.81290346, 0.48301435]","(10, 5)",1e-07
61,"[-0.0036954660390594585, 0.27550783067996126, 1.1239127417131645, 1.1687177412800736, 1.1831522415013263, 1.5818914086661853, 1.559611048077245, 0.11037240701178674, 0.016774561263831866, 1.010526995482934]","[0.1346935947096829, -0.0710422633939009, 0.3110289623769117, 0.9683982605247086, 0.6845186110177193, 0.8408929359924666, 1.161444940669952, 0.978888577742269, -0.37907188185934776, 0.20631050219350575]","[0.1411087127293168, -0.07020814480848371, 0.30368877721128906, 0.9609565625153023, 0.6948403121697259, 0.8355579070894281, 1.1632393943372632, 0.9884033367012338, -0.35737596077693795, 0.1847894085413674]","[-0.7405682, -0.7552449, -0.8705054, -0.57331836, 0.06974573, 0.4032264, 0.5665555, 0.033653975, 0.011019949, -0.4631307]","(10, 5)",1e-07
28,"[0.4827028715952292, 1.4678364634529344, 1.3724934473667743, 1.0175367027674227, 0.022275222104768733, -1.2173349750094409, -1.5869965908448915, -1.5499497042573265, -0.8359834031823613, 0.6462443282473137]","[-0.5051172102800897, 0.7352614767352741, 1.1002057250852975, 0.8223905848241256, 0.6063414103553598, -0.2808954830729112, -1.0768872334729853, -1.0485529741083988, -1.0256732172031269, -0.3231467945807978]","[-0.5195414260282876, 0.7715169439009939, 1.1078640298032083, 0.8330566041765478, 0.6119265284302646, -0.30025021113482514, -1.0999498256385412, -1.060052230346995, -1.044760821125123, -0.313328897100296]","[0.866288, 0.7766374, 0.76632375, 0.8638294, 0.8256568, 0.5529301, 0.55940735, 0.67947, 0.4434476, 0.23518692]","(10, 5)",1e-08
63,"[1.050059351997494, 1.1375970531793824, 0.9018157948913458, -0.34597085854476634, 0.17781742522708355, 0.9972768497318145, 0.7951631711450577, -0.4408745917527447, -0.4381256548375619, -0.12837392231248315]","[0.7913603395091786, 0.6543791822429046, 0.8104074620579301, 0.4966120638623807, -0.5942768904759567, 0.4749558704650619, 0.7597989144992836, 0.41526371389541594, -0.6485064487004526, -0.11387243048733556]","[0.7869889109170349, 0.6452059660018903, 0.807037679114555, 0.48755976685103125, -0.5985047704235252, 0.48653649746012856, 0.7466064043903351, 0.4101849183512473, -0.6537477750569473, -0.10012735086804826]","[0.14169136, 0.15187395, -0.6021541, -0.9620207, -0.09800223, 0.48333916, 0.83310306, 0.29286388, -0.29122528, -0.9763146]","(10, 5)",1e-08
57,"[-1.8630088636675026, -1.0000216091411298, -0.45118413556671233, 0.5061288786413728, 0.42788040157579815, 0.9503932125234023, 0.20599477772784902, -0.7118420755422327, -0.3173799698110968, -0.8456177701374148]","[-1.2194831459856854, -1.25326729067466, -0.3733879638037998, -0.26449015366481243, 0.6383739554737791, 0.10869342383890865, 0.896046500603948, -0.24202847257412496, -0.5908278392551702, -0.021966050183511693]","[-1.2155097197441405, -1.2335699867731602, -0.4124775695699199, -0.24802946149907112, 0.5837275332218365, 0.15240100481493885, 0.8294811487414112, -0.15987198681593076, -0.6007174007294802, -0.0410467581416213]","[-0.5888012, 0.1486762, -0.21131912, -0.6856435, -1.0173749, -1.3213242, -1.1625816, -0.8311158, -0.77614623, -0.9710696]","(10, 5)",1e-07
62,"[0.5807857887775404, 1.309510170126392, 0.9957710142775008, 1.4423135326117467, 1.5073385732072293, 1.860124071525592, 0.6912137815587395, 0.7148231064998893, -0.005251213892576323, -0.10066984423083652]","[-0.00012903537550514044, 0.580850306465293, 1.0190850168937455, 0.486228505830628, 1.1991992796964326, 0.907738933359013, 1.4062546048460853, -0.01191352086430325, 0.720779866932041, -0.3656411473585968]","[-0.00502921252308113, 0.5460768104154268, 1.0068606391335329, 0.5262285668569315, 1.1404986002896464, 0.9554517065802758, 1.3647608733236525, 0.10301474469533778, 0.6277478215518039, -0.2530063900729562]","[-0.8942796, -1.1681465, -1.2467273, -1.1689812, -1.0145504, -0.93063664, -0.6250316, -0.11886024, -0.5692624, -0.07821946]","(10, 5)",1e-07
60,"[0.1439260942628195, -0.5516878304774138, -1.253597244706976, -0.6692049931331621, 0.09871728711618077, 0.7569978747274981, -0.1512836748371179, -0.2700760217890171, -0.642043653227157, -1.5500347664759542]","[-0.4775463092182544, 0.38269924887194673, -0.7430374549133871, -0.8820785172502825, -0.2281657345080208, 0.21280015437019117, 0.6505977975424025, -0.4765825736083192, -0.03178473498485748, -0.6261512857347282]","[-0.4687089814197411, 0.38835657111160504, -0.744807187365615, -0.8391342389032295, -0.21579846411196255, 0.2107902857411382, 0.633012388344863, -0.4822299008997606, -0.010990633390536922, -0.6234552260148678]","[0.5296618, 0.74420005, 0.4018028, -0.47850892, 0.054226276, 0.3426722, 0.3177609, 0.8764053, 0.97232985, 0.35256204]","(10, 5)",1e-08
54,"[0.31203083810310817, 1.3613904788509006, 1.195532054916856, 1.4605682871991594, 0.9667515199872356, 0.19552214134450574, 0.23813215504759117, 0.8253908993813368, -0.06620810044579895, -1.3417662727601902]","[-0.6043694926509021, 0.6142155844285593, 1.054282686636621, 0.6683907115985456, 1.1263729313998867, 0.4035650542872923, -0.0062603857991404, 0.24126234794716137, 0.7047597254077561, -0.418587963149677]","[-0.620475048146414, 0.6014984850471712, 1.0968787262936692, 0.6999838826772069, 1.1535136576496905, 0.44412123901150785, -0.007848192298854959, 0.24458468842135916, 0.721896216904631, -0.4014700937973222]","[-0.3483835, -0.08458437, 0.5132188, 0.114933014, 0.3692491, 0.73674685, 0.1739656, 0.09190096, -0.7563815, -1.1236274]","(10, 5)",1e-07
78,"[0.6755184010827213, 1.1439816782952925, 1.1528557572551912, 0.7089011188918671, 0.6603542970946401, 1.455951427027909, 0.7632413159410387, 0.06502358227825644, -0.02083398634245487, -0.42931481195208465]","[-0.07286427676973314, 0.7119505394675879, 0.7880064085614985, 0.758852552974442, 0.32947484240464614, 0.49561687589231707, 1.2081429890817506, 0.15916982140016345, -0.014561328421825281, -0.013553322131542228]","[-0.027662038807113792, 0.6691269282562199, 0.817059388725234, 0.7610607336920383, 0.3532319360429514, 0.48713059768925304, 1.2051197283142787, 0.2099212948614263, -0.029688152188611296, -0.007127245467056426]","[-0.50295645, -0.68791384, -0.8855834, -0.80922645, -0.71101755, -0.37492746, -0.36791506, -0.64396685, -0.8048225, -0.5991464]","(10, 5)",1e-08
75,"[-1.3082483367598985, -0.4126170132094682, 0.4024540984496342, 1.0164133685964796, 0.8318673149626878, 0.8285374739095881, 0.8139221795242224, 1.370061553210951, 0.32954309265826653, -0.00567307499851466]","[-0.9860339790492562, -0.8152313472352704, -0.005001339591833021, 0.4049547682455507, 0.8139359844737042, 0.42489932272583575, 0.6160878125466702, 0.5058782732508873, 1.1171224165855074, -0.22901811563448715]","[-0.8886315872799486, -0.8524241744519416, 0.09484084508232382, 0.536519991053986, 0.8222680827210661, 0.42427197062161026, 0.49717546281878305, 0.49069356125382185, 1.0358661395954332, -0.1575120800640744]","[0.22327663, 0.3663543, 0.7408059, 0.87577355, 0.7963286, 0.8947648, 0.6257203, 0.3312276, -0.49156862, 0.05740601]","(10, 5)",1e-08
73,"[1.5981682754602797, 0.47613100745064985, 0.2460839045818798, -0.4131581420894077, -0.9561774860620392, -1.6382663600870793, -1.60388481734283, -1.8562502351959105, -1.7275972666232273, -1.8483471817968984]","[0.8859232350970252, 1.155206657911767, -0.10147232150523372, 0.2968200653344966, -0.561568174756656, -0.6753933986837113, -1.3005696607452237, -0.9535999869702182, -1.3794502417108014, -1.0378721457678266]","[0.8647769927276909, 1.1100639858808958, -0.10941013591808077, 0.29562714133254353, -0.5531975510334685, -0.6438475887356068, -1.2624867462328213, -0.9129245960781524, -1.3416860914265383, -1.000432909247799]","[0.428712, 0.1598894, -0.08912048, 0.52903926, 0.08889454, 0.5731236, 0.675667, 0.43216336, 0.6092081, 0.6282219]","(10, 5)",1e-07
68,"[0.21263473829745294, -0.02159108115931474, -0.7355939908870763, 0.11311593314200874, 0.803653853729746, 0.6037626099035067, 1.279551432608447, 1.4060288513171892, 1.5881124618570683, 0.8294192362309764]","[-0.67661078237541, 0.5509401294851579, -0.2970611459018937, -0.5870634179361295, 0.4066476421100735, 0.6003300326747092, 0.3035975935661521, 1.1277526358253709, 0.8421525334045038, 1.1670361951548163]","[-0.6703703015392499, 0.5445946279098466, -0.29185531229885653, -0.5764655303791488, 0.40066170341446095, 0.5891706870076174, 0.2975949420646469, 1.1101968172228607, 0.8267086663523353, 1.1507819481414483]","[0.22684976, 0.45840967, -0.19499414, 0.8812778, 0.20811547, -0.33352354, 0.7872996, -0.31311402, -0.9515679, -1.4999336]","(10, 5)",1e-07
46,"[1.633972604008512, 2.0515556040711123, 1.2981827694919237, 0.0014295668353975222, 0.11633872874199408, 0.8278345371025561, 0.5531603536194274, 0.4213312298761668, 1.0650114075866626, 1.7370590875200516]","[0.7386829754656061, 1.2646311162757091, 1.419240045933258, 0.5885627465252948, -0.2928518064272499, 0.26276463195561905, 0.6964522211247466, 0.2049342430570541, 0.31886410834763973, 0.9055793534128427]","[0.7269272514576657, 1.2494450958539292, 1.4098038927343732, 0.5937589097757957, -0.2854556747297441, 0.2522118093928597, 0.6902592855156059, 0.20838874257464562, 0.3125339223829112, 0.8944633406101088]","[0.0029723048, 0.73257333, -0.4271776, -0.5406831, -0.083942354, 0.14839874, 0.8531987, -0.016639978, -0.36896378, -0.66154236]","(10, 5)",1e-07
77,"[0.24622065274750415, 1.0890274668618551, 1.1317004588103599, 0.9311535368048494, -0.38726243233612045, -0.6997465916529763, 0.4300835202433518, 1.1174021830434606, 0.6362336595329503, -0.7596260725035046]","[-0.41153606729488623, 0.45198868639494727, 0.8630331236643815, 0.7001838969781691, 0.5810615883157648, -0.6777932264940029, -0.3608499784059748, 0.6105085094463392, 0.812147928320291, 0.23015969537280478]","[-0.38758778275013783, 0.4198387263517694, 0.8575724176358811, 0.6936904817453617, 0.5767633239570782, -0.6469786164338138, -0.37310468889983534, 0.5930323689100072, 0.8027922563938776, 0.23641512550234176]","[0.5225265, 0.3311274, 0.4633618, 0.26651502, 0.019728482, -0.6041509, -0.51900905, 0.4721977, 0.52788883, 0.08678524]","(10, 5)",1e-07
76,"[0.9170068935406449, 0.09921659153687062, 0.027081572364266338, 0.35196597674754104, -0.6042087501673028, -0.6224803369831329, 0.30027899987465956, 0.4035081592790838, 0.46612235038460753, -0.10607835979586652]","[0.6285459706553915, 0.602733908212949, -0.20215036256960392, 0.1281567536490683, 0.2878875999230069, -0.7481525501288062, -0.24840406191872977, 0.42448103083402444, 0.19126764386207157, 0.3704885284535717]","[0.6251454807910546, 0.6077102296360002, -0.22805737279668886, 0.151942986821346, 0.2809084014630758, -0.7771412928759243, -0.21936764933535027, 0.42953234363662185, 0.18212813695239943, 0.3819889830796541]","[-1.129777, -0.9510354, -0.85611683, -1.081747, -0.7464261, -0.2929964, -0.101797216, -0.10159406, -0.37771016, -0.070525065]","(10, 5)",1e-08
56,"[1.062138497073678, 0.23995009130914868, 0.16192740318761228, 0.44955851787324586, -0.4035215430663204, -0.11828645815823358, -0.6068315102284053, -1.6416433869243496, -0.4409004571584503, 0.9281506778209008]","[0.5422957253340213, 0.7909906344066674, -0.155545225894185, 0.2397000161347048, 0.32970850980589345, -0.5683757979692671, 0.16590144082639996, -0.6897822306416053, -1.296752271603547, 0.20747567864332317]","[0.5113750662899562, 0.7690063816669852, -0.1202113125090166, 0.20610714348407244, 0.32972451129436275, -0.5276473010525355, 0.12624943795463997, -0.6249550694775465, -1.2607252097034716, 0.15350893981793753]","[1.1176162, 0.98014724, 0.6201899, 0.72460806, 0.8191998, 0.780238, 0.6628377, 0.33160937, -0.06046407, -0.13230325]","(10, 5)",1e-07
79,"[-0.6303287116750474, -0.4172462558880245, -0.7572533394594584, -0.019003206271569206, 0.4268367240084925, -0.4111084786236091, 0.2619592123410066, -0.4100592315646806, -1.152792322082976, 0.0648824619404823]","[0.2835713083607613, -0.7721143658554281, -0.031189072960310454, -0.7416588029793032, 0.35182619521808234, 0.2509236263994513, -0.5365702918233348, 0.530244358252674, -0.6751814106910177, -0.8152016167374673]","[0.2839500419742303, -0.7427018637927981, -0.059904225015656565, -0.7043431094557702, 0.3050396580219902, 0.2718914160035303, -0.5225448599440115, 0.49372223908391843, -0.6204894293160107, -0.8251758831806123]","[-0.6374347, -0.9516434, -1.1183668, -0.38155976, -0.48058134, 0.29822725, 0.9710041, 1.3372196, 1.1760201, 1.3048781]","(10, 5)",1e-07
84,"[-1.0773882682801095, 0.09131150572273972, 1.4135278971612522, 1.2096555701259912, 0.8029150850723583, -0.31707212454065514, -0.10828527337610316, 0.10507598256799106, 0.7912046177200425, 0.930934130756752]","[-0.5941391785567693, -0.7803186790017248, 0.4814708452236021, 1.1727924745494511, 0.6232593328512657, 0.4912854186467255, -0.5627148338640179, 0.17307214355590578, 0.018539910790038167, 0.7819346623250234]","[-0.5990059768147293, -0.7860631344987885, 0.4811888797408444, 1.180998726134258, 0.6279609488162418, 0.4948012169596309, -0.5654668769521961, 0.1722056788232055, 0.019938702745748528, 0.7840651767987579]","[0.17188829, 0.26657313, -0.05942962, -0.15994981, -0.7144928, -1.0548259, -1.1543196, -1.0250143, -0.9668497, -0.5071869]","(10, 5)",1e-08
66,"[-0.6572802407303726, 0.33901436137985463, 0.7605520246291917, 1.1789933961523502, 1.5431756664136453, 1.6087590203804698, 0.7841834180057043, -0.2558724857185287, -0.9590685788386175, -0.24734287231134922]","[-0.7877360010386747, -0.26341224021103526, 0.47072048148537227, 0.5251917838865056, 0.9163975042090974, 1.0849769143090966, 1.0662705632259215, 0.2510481363927436, -0.3813965539149005, -0.7683703018811673]","[-0.8103061584964801, -0.2824199711921493, 0.4704718440742929, 0.5430045309992305, 0.929216043702461, 1.116309353608194, 1.0972273200306923, 0.2782651742341946, -0.38602027618363083, -0.7836298060991869]","[0.5137225, 0.94954294, 0.9631423, 1.031616, -0.04427341, -0.59917045, 0.24401894, -0.40427935, -1.1461185, -0.4087245]","(10, 5)",1e-07
69,"[-1.3572221770065578, -1.689371623382879, -2.218453378526922, -2.4307958881708336, -1.608259844621509, -1.6702634237071332, -1.6587362341714638, -1.4930287109740452, -0.2854297640817306, 0.8723836238072996]","[-0.9063654868615589, -0.9040394335757783, -1.23735190659499, -1.599777425229427, -1.63090717555612, -0.7928062568434491, -1.2738602952854086, -1.0218060865287595, -0.9821256677096656, 0.2056330697731022]","[-0.8859812147228046, -0.8817022314009422, -1.2072084426034717, -1.5672341469095554, -1.6061852497655338, -0.7906774904256044, -1.244911452894729, -1.0190943458947865, -0.9677277558529931, 0.18337461873834443]","[-0.43303263, -0.3288303, -0.9958143, -1.1712058, -0.95850587, -0.6040917, 0.30480078, -0.47890356, -0.97474253, -0.8483354]","(10, 5)",1e-08
23,"[-0.7972534420681722, 0.2865580919118626, 1.3092846607646509, 0.5319940660574185, -0.01799348567364678, 0.7823631415737075, 0.6977989543286605, 0.14898163745840431, -0.9797952977894697, -1.5618723998755375]","[-0.7442062845127789, -0.4251502998117827, 0.499133241817754, 1.059718039855774, 0.002135046129531526, -0.019061008738412544, 0.7918936459429138, 0.30185213135720357, -0.0019444282201974694, -0.978823083679371]","[-0.766406083399954, -0.4125026152010256, 0.5015380045110751, 1.0669807238383002, -0.012541423450942335, -0.011714928272611815, 0.7978693527286296, 0.29284080208026514, -0.000977325702970419, -0.9913499150148979]","[0.12006168, -0.28622216, -0.71391904, -0.87178886, -0.5381315, -0.49208382, 0.28918502, -0.22323321, -0.40023997, -0.41671833]","(10, 5)",1e-07
88,"[-0.12535351901394975, 0.08603058028843796, -0.5926475112831628, -0.7978512218358794, 0.03577122429240581, 0.44487145056039135, 0.7412664821382897, 0.07631729439473611, -0.9968099512419335, -1.4889540761275784]","[-0.777693907859682, 0.2634934349158912, -0.04571613716950765, -0.569789442698409, -0.512956500486675, 0.29224947453574324, 0.2987467132925197, 0.5918931254920299, -0.21962926835127883, -0.8869953170662941]","[-0.7822098284549532, 0.2664656475781251, -0.04722571808931861, -0.5726636155924045, -0.5150973560591356, 0.2953796774654555, 0.29896112042086453, 0.5957428089433012, -0.22279956498864922, -0.8907911784505502]","[0.9090768, -0.11331076, -0.69444764, -0.9594755, -1.0047193, 0.35988617, 0.84639025, 0.6779524, 1.0985243, 0.13680089]","(10, 5)",1e-07
