seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
85,"[0.783565604740575, -0.23128560047596272, 1.245591134008775, 0.5255730375733589, 0.13670485802958854, 1.2243003148685252, 0.5537325694994476, 0.5876690299764378, -0.9171186822264674, -0.23122972465852398]","[1.0985822030911276, -0.5842846584485951, -0.4573238499806719, 1.027557065453414, -0.41843868959040853, 0.03851074924451521, 0.8576307313823676, -0.24453221281735993, 0.38278879153859535, -1.2341201754144588]","[0.5992, -0.10776268, 0.05822199, 0.07242266, -0.095421486, 0.5636375, 1.4832711, 0.7755249, 0.15294622, 0.16569105]","(10, 5)",1e-05,"[1.0633536577224731, -0.39635640382766724, -0.49903714656829834, 1.4322693347930908, -0.5853613018989563, 0.04947331175208092, 0.9939330816268921, -0.34535956382751465, 0.2297760546207428, -0.9832276701927185]"
99,"[0.8573606561197087, 2.6652747225376228, 2.553801771180517, 0.32072359499827585, -0.3090027839208697, -0.5610798974268356, -1.999372983436337, -0.9593340330067425, -1.5437940233328593, -1.4610008393222689]","[-0.5237227771837908, 1.2423107816756107, 1.6509003690145843, 1.1761509544540445, -0.5929358290867147, 0.06798005801411941, -0.5236989517273575, -1.5293754609461963, 0.1929094815284939, -1.494472345243014]","[-1.5126617, -0.3426132, 1.8301004, 1.371547, -0.2553269, -0.18940552, -0.3611314, 0.6179358, 0.49120072, 0.48418182]","(10, 5)",1e-05,"[-0.5379897952079773, 1.3536417484283447, 1.7550780773162842, 1.038820505142212, -0.6997091770172119, -0.012199938297271729, -0.48386985063552856, -1.419917345046997, 0.19673949480056763, -1.260193109512329]"
90,"[1.7130880261288133, 1.5009803564878188, 2.081887324413866, -0.419534550644592, -0.9755141657726423, 1.0185698970243244, 1.645341301515098, 1.0585931284142258, 0.9759343192926778, 0.08256095322825291]","[0.528086915753646, 1.153239235122166, 0.5605761650499067, 1.4208439452932076, -1.2969912016585519, -0.11195524362085257, 1.0628744722003372, 0.7542254860651231, 0.3934725587352254, 0.5804240976711197]","[1.3739429, 0.398011, -0.820177, -0.33071548, 1.5381923, 1.7624389, 1.0962207, 1.1061949, 0.5004597, 1.1055944]","(10, 5)",1e-05,"[0.9239424467086792, 1.168545126914978, 0.5312861204147339, 1.605279564857483, -1.582213044166565, -0.005249127745628357, 1.26282799243927, 1.0786396265029907, 0.12230302393436432, 0.6223284006118774]"
91,"[-1.1289669884288405, -0.3500837920234936, 0.3588623852690576, 0.6709128788251884, -0.7690741376259973, -0.999432036295885, -1.3230171276914775, 1.9302983069410935, 2.4770209522318285, -1.8142838600653524]","[-0.775770751971134, -0.6065385172397775, 0.13701538166390853, 0.2903648290306509, 0.4316252102192558, -1.0308934678187849, -0.3367104231584969, -0.9317240756548857, 2.4234286094631643, 0.9257261525761055]","[-0.40700147, -0.27828765, -0.17283987, -0.17862728, -0.6385071, 0.28420645, 0.7459514, 0.15694919, -0.48278844, 0.49635255]","(20, 10)",1e-05,"[-0.7443589568138123, -0.4370807409286499, 0.1801433563232422, 0.3519154191017151, 0.3398645520210266, -1.003220796585083, -0.19430482387542725, -0.8092864751815796, 2.03957200050354, 0.7084267139434814]"
89,"[1.1097467982772344, 2.7494568229333805, 2.793437258117477, 1.2762010586136605, 0.3916148593513883, 0.9368139977123908, 1.0682075952905798, -0.2573166031314196, -0.2766141739103809, 1.5269399600003974]","[-0.10581003768029901, 1.0505671574021462, 1.856714072215273, 1.298035347620126, 0.2289947538284659, 0.14169663145539801, 0.7648113663301488, 0.48769676132575124, -0.594918776472785, 0.08985147297675905]","[1.315177, 0.75104547, 0.098890595, 0.57164776, 1.2642417, 0.2984309, -0.907267, 0.37606972, 0.8801466, 0.89591783]","(10, 5)",1e-05,"[-0.12224437296390533, 1.194305181503296, 1.6400765180587769, 1.18287193775177, 0.12488768994808197, 0.13569878041744232, 0.7399730682373047, 0.48613834381103516, -0.6686568260192871, 0.09583352506160736]"
92,"[-0.47638607818833084, 0.2896693442622678, 1.2600691101965904, 1.9794712839398585, 2.3972614213846057, 1.74360811031123, 0.615770596118553, -1.260497787937056, 0.28965761125159295, -0.939215085030968]","[-0.3824373367408215, -0.29539852511882725, 0.5032605066907694, 0.9119965082674564, 1.217433151138989, 1.335876818508259, 0.5788943548457215, -0.023222128831020872, -1.3140941445502747, 1.1163755689158383]","[0.13491708, 0.20617649, -0.83427304, -0.40680754, -0.08161016, -0.6127057, -1.8145826, 0.15204787, 1.2211347, -0.8681375]","(10, 5)",1e-05,"[-0.2982184588909149, -0.2089308798313141, 0.26697513461112976, 1.061227560043335, 1.1787453889846802, 1.356966257095337, 0.6989346742630005, 0.26719602942466736, -1.2711058855056763, 0.9591611623764038]"
77,"[1.6381681811464013, 1.5163091051092064, -0.01503119565809874, -0.7291922849134499, -0.6024020784517252, -1.0381969221159666, -0.49444726436241826, -0.26433945326827135, 0.8936261423364658, 1.108942721816281]","[0.6339363739592173, 1.1403998555947295, 0.6058138444668979, -0.4636768964424038, -0.4054961286401473, -0.24900632118125965, -0.7681526367287492, 0.03882603311447452, -0.20226909164456452, 0.9126284843913488]","[-0.15746444, 0.5398976, 0.98560756, 0.17953736, 0.82807076, 0.6444619, 0.52134037, 0.41321093, -0.20204212, -0.056909524]","(10, 5)",1e-05,"[0.46452122926712036, 1.3466097116470337, 0.4667024314403534, -0.38629409670829773, -0.47050848603248596, -0.2482547014951706, -0.7212339639663696, 0.03206010162830353, -0.1033385843038559, 0.7819602489471436]"
78,"[-1.786411214463587, -1.8354435815308485, -1.2823137440676615, -0.3262719890789862, -0.9540302994008945, 0.005323301806313019, 1.7321971066872592, 1.8547066062348914, 0.4942234998395071, -1.5670137052905864]","[-0.674789029181795, -1.1568657175212, -0.9246396675139519, -0.5123314281732814, 0.0765796076355058, -0.9040122023707977, 0.56477621208961, 1.3221754808924835, 0.8044536466457279, -0.14498520810928264]","[-1.9726396, -0.55760217, -0.03296357, 0.71592104, 1.054311, 0.23903464, 1.9229443, 1.878261, -0.84542656, -0.2637976]","(20, 10)",1e-05,"[-0.8070181608200073, -1.3515722751617432, -0.9988052845001221, -0.5257096290588379, 0.15338438749313354, -0.6624511480331421, 0.27901363372802734, 1.7923580408096313, 0.6905014514923096, -0.20658868551254272]"
80,"[-0.5613858153862623, -0.790461367838833, -1.0409663342353854, -0.5568659070484537, -0.5045889880848211, -2.70230625342549, -1.7096012135254275, 0.5860291433465896, 0.6817901070537535, 0.15430797407978392]","[0.6363220474618163, -0.8645520134456111, -0.3095009946551404, -0.6585187137915112, -0.13651727063264638, -0.31122469173855755, -2.3493995326556125, -0.1597158145916665, 0.894719307719815, 0.035749952343454544]","[0.6228478, -0.9555398, -2.1187658, 1.2864839, 0.53144896, -0.4417613, -0.6503075, 0.41632697, 0.535519, 0.23989868]","(10, 5)",1e-05,"[0.5734336972236633, -0.7490723729133606, -0.21334326267242432, -0.6339958310127258, 0.30186009407043457, -0.2689424157142639, -2.3284859657287598, -0.04081094264984131, 0.888360857963562, -0.0036656558513641357]"
84,"[1.7657596647186145, 0.80593265424549, -0.49099348239789453, -0.6131802149332892, -0.8930455165630119, 0.3785499607319385, -0.9713944955957852, -1.5850208204140368, -1.3141875053091447, 0.4742749949797309]","[1.186890127143106, 0.7626990371791288, 0.16356557756298848, -0.5892751786860989, -0.16233802216755255, -0.6732721299334608, 0.8039957134275276, -1.3924917347720884, -0.5540909492948075, -0.7321475276292586]","[-1.220416, -0.91235006, 0.13829339, 0.5111438, -0.8658471, -1.4001855, -1.825076, 0.9639548, -2.0882652, -1.9944402]","(10, 5)",1e-05,"[1.288269281387329, 0.9340420961380005, 0.026272937655448914, -0.7198760509490967, -0.2220742404460907, -0.8078958988189697, 0.9188628196716309, -1.2357556819915771, -0.7661380767822266, -0.4392606317996979]"
100,"[2.1864307920249866, 2.0639327647448313, 0.10103989620108295, -0.32115888400398673, 0.6268021476008949, -0.07151195867502458, 0.8386928412588855, 1.8947658704269013, 1.32160338274791, 1.6006802152055026]","[0.40413855309139735, 1.953445488017461, 0.7179691403751606, -0.6667820147469078, -0.1333805803407202, 0.6821207065404713, -0.41946660234941846, 0.8798187858087745, 1.2210536006323212, 0.3325845428825374]","[-0.64687645, -0.95672977, -0.08723407, -0.61362183, -0.49962842, 1.3236687, -1.2705197, -1.1085818, -0.7296929, -0.8230022]","(20, 10)",1e-05,"[0.3185403347015381, 2.0792806148529053, 0.6640845537185669, -0.8598187565803528, 0.24767540395259857, 0.5795068740844727, -0.3736729919910431, 0.9256995320320129, 1.2725131511688232, 0.24829833209514618]"
88,"[0.22461653339957438, 1.318030320057857, -0.08611223501594023, -0.8058442094657586, -0.7336720484304529, 0.6393652633056603, 0.027561054269627294, -0.4087066917385706, 0.8341597633245745, -0.9843083475757248]","[0.059508107983914926, 0.44608082237362123, 0.9203936706406568, -0.7494356389401792, -0.6735762468474761, -0.27730938406646954, 0.81701791440226, -0.3374823881910079, -0.4044963071451972, 0.8262553595289646]","[0.60884476, 1.9409517, 0.6806624, 0.24066056, 1.2980844, 0.68794227, -0.21297942, 0.8067372, -1.3079818, 0.87706536]","(20, 10)",1e-05,"[0.07391152530908585, 0.4512616693973541, 1.0850799083709717, -0.8755694031715393, -0.8393642902374268, 0.030091233551502228, 1.0767290592193604, -0.3750702142715454, -0.40228506922721863, 1.2247967720031738]"
86,"[-0.6597796119947241, -1.3459889959585982, -0.7114255402078072, -1.0230528737738915, -1.4463509436814377, 0.37292661399897864, 1.444459644565084, 1.1575064800879824, 0.9256016173664637, -0.39227314322700135]","[1.0035803761625421, -1.4325782777843754, -0.19725085345957308, -0.1869063914824572, -0.7320855077700861, -0.5730856428727958, 0.8436166750558439, 0.6563974100455443, 0.3218549328666628, 0.44789541566981195]","[0.55199045, 0.62511015, -0.4474976, -0.87310916, -0.21827939, -0.79141134, -1.1527803, -1.1568304, -0.924345, -0.5948615]","(10, 5)",1e-05,"[0.8726306557655334, -1.1168925762176514, -0.24151331186294556, 0.08688633143901825, -0.17884686589241028, -0.566953182220459, 0.6986572742462158, 0.8469968438148499, 0.27129119634628296, 0.4579421877861023]"
94,"[-0.3082293840259648, -0.2968024086668181, 1.6957894015159427, 1.9099167868751448, 0.6237615270226489, 0.2904857733246174, 0.9414048756159239, 0.8087004644333763, -0.9667144195959287, -2.3180183124851075]","[-1.1856597651855432, 0.4431099026417323, -0.44420511639329785, 1.7620976786453346, 0.7106051197068982, -0.03993464776523912, 0.2794855432926554, 0.6966531719406536, 0.2813387064673429, -1.1166450382357296]","[-0.5491367, 1.6424608, 0.70882577, 1.7015549, 1.7793078, 1.4094176, 0.9160017, 0.27860245, -1.4053309, -0.47812113]","(10, 5)",1e-05,"[-1.175782322883606, 0.40216559171676636, -0.4045183062553406, 1.7967662811279297, 0.423603892326355, 0.02315846085548401, 0.20128285884857178, 0.7321962714195251, 0.19196650385856628, -1.0540136098861694]"
76,"[0.6284462840705773, 2.832357135252855, 0.7838583994273636, -2.4008159710761228, -1.276424057037398, 0.9441756474293519, 0.29418363882198173, 1.4631129432888905, -0.06437190747572186, -3.4901185360827855]","[-0.43410549474731974, 1.0343134684949848, 1.8900248868001066, -0.7766820192572819, -1.9427014282835715, 0.27989009319110847, 0.9958580855449354, -0.3957130104534444, 1.3888995398724884, -0.9937534783539937]","[-1.1209692, -0.29278865, 0.058342017, 0.17836581, -1.5207398, -2.1196673, -1.9821781, 0.84636927, 1.1034509, 1.0289418]","(10, 5)",1e-05,"[-0.9488362073898315, 1.2772825956344604, 1.8865035772323608, -0.5084210634231567, -1.9539483785629272, -0.06868013739585876, 0.7303649187088013, -0.46937665343284607, 1.261934518814087, -0.7133316993713379]"
19,"[-0.7112980372260169, 0.5369460039820787, -0.2239064927329748, -0.6714163521295253, 0.15471560840418275, 1.626880414522232, 1.7047193560827267, 0.47754033762371034, -1.840320257066993, -0.9194332307565033]","[-1.45429879039632, 0.062454988657491994, 0.6690189616963953, -0.575090099261147, -0.35029802165643376, 0.44819568913476626, 1.2708731447867314, 0.6446279924507927, -0.27708186086068265, -1.705296852733032]","[0.04183045, 1.2517438, 0.90574515, 0.9546522, 0.9309462, -0.57044643, -1.17417, 0.031802304, 0.12029922, 0.94049376]","(20, 10)",1e-05,"[-1.5204850435256958, -0.08158731460571289, 0.5548622608184814, -0.6011907458305359, -0.3318195939064026, 0.36086660623550415, 1.2528318166732788, 0.5526777505874634, -0.3800204396247864, -1.786754846572876]"
27,"[0.5433834014821325, -0.2813752169572461, -1.6507690638399892, -0.5392228109744919, 0.0358458019989249, -1.3523093968168916, -0.28370180807418044, 0.4866379650562555, -0.9807717619087977, -0.8254637564587508]","[0.5743737551811356, 0.14440912968736902, -0.4286094610877953, -1.3322432696610371, 0.4118313957706455, -0.131236605720741, -1.3135848055852521, 0.6455335423073619, 0.15037240508507962, -1.1587534149226957]","[-1.8938576, -1.2169017, 0.89215803, -0.1570951, -1.1035774, -0.011025773, 0.5160014, 0.7928082, 0.9368637, 0.9551739]","(10, 5)",1e-05,"[0.3800840377807617, 0.26969194412231445, -0.38539838790893555, -1.171236515045166, 0.24093961715698242, -0.02142965793609619, -1.1410380601882935, 0.5140551328659058, 0.15473651885986328, -0.8570495843887329]"
16,"[0.5152276739766124, 0.144524383745533, -1.0183953636576761, -1.9749354802841095, -1.5787766719451315, 0.25751307478105334, -0.44708157882728417, -0.674185560798419, -1.6529463550583572, -2.02131055789495]","[-0.8583976402402906, 1.3774064495382785, -0.5847352605394027, -0.8830946506783885, -1.1174226432332677, -0.44745242976660327, 0.7383639017610241, -0.9334105354152977, -0.2710717964871895, -1.178468882387489]","[-0.54445064, -0.47324634, -0.7892209, -0.9588073, 0.19131015, 0.7506291, 0.7676686, -0.13681811, -0.76754785, -1.3109539]","(10, 5)",1e-05,"[-1.133253812789917, 1.4025764465332031, -0.5230966210365295, -0.9676809906959534, -1.0530617237091064, -0.22917670011520386, 0.7925748825073242, -0.7061455845832825, -0.43703871965408325, -1.063709020614624]"
12,"[-0.5665367880497909, 1.1403017394872068, 0.5746923468504876, 0.19917871632039397, -0.8406831135469511, -0.4668181337551374, 0.8656601854278306, 1.6994210696335283, 1.9761560482455671, -0.2601532368493624]","[-0.6552178564926008, -1.0754161435222391, 0.8887236018379531, -0.32318945103735863, 0.07716916507855973, -0.9377159414402353, -0.047225420219999925, 1.056484230039498, 1.217031982279558, 1.4448222338058871]","[0.45766157, 0.23314284, 0.6674486, 0.72929615, 0.5223653, 0.5419706, 0.3506208, -0.69806564, -0.8861104, -0.65371484]","(10, 5)",1e-05,"[-0.0959564670920372, -0.31330862641334534, 1.2050246000289917, -0.2632531225681305, 0.13228069245815277, -0.865066647529602, 0.08256254345178604, 0.7802282571792603, 0.9492067098617554, 0.9555805921554565]"
8,"[-0.1459271072689517, -0.39088531478562016, -0.38063486707447913, 0.08866428006592048, -1.0456591362723784, -1.7036151373825725, -2.0873723395931476, -0.6757411489484053, 0.29169593142698025, 0.310696188212238]","[-0.015614548885959284, -0.17930241728693855, -0.22761894312108888, -0.14237562011392393, 0.22756952081084586, -1.0422649249242992, -0.7809983568373905, -1.0972750190664575, 0.37338283470407546, 0.2319624816921601]","[-0.3115759, 0.7800872, -0.16314301, -0.80055904, -0.76822805, 0.02784611, 0.33802488, 0.4237674, 0.30771247, -0.116591096]","(10, 5)",1e-05,"[0.21905365586280823, -0.2886665463447571, -0.2316794991493225, -0.0991789698600769, 0.3386063873767853, -1.2120215892791748, -0.5661401748657227, -1.0547804832458496, 0.359119713306427, 0.7437713146209717]"
18,"[1.0769444597298259, 1.1508178764839934, 1.1314012156091628, 0.6194191172025649, 0.19605842238177193, -0.03716624271710068, 0.07530562557817477, 1.092841581901716, 1.1164179633444207, 0.13578519206867418]","[0.41171066642844345, 0.7917234444736889, 0.5156479293207514, 0.6743155056281468, 0.11438905252422041, 0.06183295656390688, -0.07086837975006545, 0.11045460674008721, 0.9610033282432078, 0.4104029711026541]","[0.9377804, 0.73275065, 0.16433482, 0.17738084, 1.0377475, -0.9130244, -0.6848335, -0.97524655, -1.2137971, -0.8732481]","(10, 5)",1e-05,"[0.7085313200950623, 0.673421323299408, 0.5596660375595093, 0.5768113732337952, 0.10978363454341888, 0.14535842835903168, -0.17956914007663727, 0.27155399322509766, 0.9116963148117065, 0.4343135952949524]"
20,"[0.8896314159026872, -0.5813853203745856, -3.07725423138906, -3.178129315348814, 0.0009961796221158448, 0.4946515920223329, -0.9000429254088452, -0.9231928517859458, 1.8351160477986588, 2.4359315456730197]","[0.3169780660538139, 0.23955308411863402, -0.8252315518901419, -2.207631120269705, -1.1191528664064956, 1.2586714565432602, -0.06213299468736, -0.8855618301055772, -0.22463208837745324, 1.9249614026322623]","[0.7222717, -0.2608964, -0.7760955, 1.6500087, 2.2045422, 1.6951722, 0.42129537, -1.5518996, -1.2236558, -1.3384321]","(10, 5)",1e-05,"[0.38152939081192017, 0.083038330078125, -0.8745238780975342, -2.235851764678955, -0.8929773569107056, 1.2616045475006104, 0.05021364986896515, -0.9993056058883667, -0.33542025089263916, 1.8033396005630493]"
4,"[2.067124107644449, 2.5686384206666197, 1.548636252558472, -1.8934739577779094, -3.0603493921538383, -1.5460546475415136, 1.6060580025500382, 1.0334052925338875, 0.1531615255673301, -0.9281370649952224]","[-0.693415127317122, 2.3776218594069554, 0.7741830900319964, 0.39638626980657854, -2.2678525618196814, -1.3138441469219664, -0.027479017249070425, 1.8765519389757321, -0.26561020304814054, -0.041675643612006444]","[-0.5465989, -0.5982571, -0.28176764, -0.33024615, -0.19791919, -0.52553624, -0.5357881, -0.24172994, -0.1244825, 0.2600448]","(50, 20)",1e-05,"[-0.5355511903762817, 1.7764581441879272, 1.0124049186706543, 0.14983808994293213, -2.192739963531494, -1.1731469631195068, -0.18881863355636597, 1.4713886976242065, -0.1668514609336853, -0.15014678239822388]"
6,"[0.8053994409555097, 0.8856414169249209, 0.4943224239362206, 1.7995936753740582, 1.7673214780165216, 0.6334584440749447, 1.8001778240967057, 0.22129878296870098, -1.9224282693789516, -2.283598234786646]","[1.154181762262308, 0.28073871042940446, 0.46523209553226497, 0.006601158514352751, 1.5086673621169755, 0.4808786174696273, -0.12262831497498528, 1.5264053529358363, -0.9426057064355615, -1.4269595036371236]","[1.8118306, 1.0534725, 1.0533676, -1.7149177, -1.6745067, -0.8377419, -0.9122151, -1.3643539, -1.3589462, -0.8255228]","(20, 10)",1e-05,"[0.468498557806015, 0.7299917936325073, 0.3975333869457245, 0.27463677525520325, 1.5172582864761353, 0.4196693003177643, -0.11879625916481018, 1.567630410194397, -1.2444311380386353, -1.4645718336105347]"
7,"[-1.7962881168495544, -1.2732067659801491, 0.8889886203523798, 2.951012883596368, 1.2646958340563796, -0.3323120601885993, 0.0903106840418626, -0.13735260074694355, -0.9151583016949827, -1.3520889193794698]","[-1.6979879476695097, -0.7454482135514243, -0.3255003972640612, 1.3184101973407354, 1.8739404929069154, -0.508392445803012, -0.45239727395542384, 0.37369150468888257, -0.3134936604360275, -0.6613341615153971]","[2.2382305, 0.2798355, -0.3732043, -0.68161595, -0.5099703, 0.6163995, 1.2863752, 0.7830305, -0.28197995, -1.9521791]","(10, 5)",1e-05,"[-1.7743456363677979, -0.7222061157226562, -0.18262290954589844, 1.2292085886001587, 1.580903172492981, -0.21651065349578857, -0.7276694774627686, 0.33654117584228516, -0.562549352645874, -0.5488379001617432]"
