seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
91,"[-1.1289669884288405, -0.3500837920234936, 0.3588623852690576, 0.6709128788251884, -0.7690741376259973, -0.999432036295885, -1.3230171276914775, 1.9302983069410935, 2.4770209522318285, -1.8142838600653524]","[-0.775770751971134, -0.6065385172397775, 0.13701538166390853, 0.2903648290306509, 0.4316252102192558, -1.0308934678187849, -0.3367104231584969, -0.9317240756548857, 2.4234286094631643, 0.9257261525761055]","[0.07563695, -0.12751664, 0.35917488, 0.6211407, 0.66467595, -0.09004753, -0.010124806, -0.13587542, 1.477051, 1.5674967]","(100, 50)",0.0001,"[-0.7959764003753662, -0.5700371265411377, 0.1000509262084961, 0.36883533000946045, 0.34238719940185547, -1.0245351791381836, -0.3241753578186035, -0.8772120475769043, 2.2963333129882812, 0.616847038269043]"
89,"[1.1097467982772344, 2.7494568229333805, 2.793437258117477, 1.2762010586136605, 0.3916148593513883, 0.9368139977123908, 1.0682075952905798, -0.2573166031314196, -0.2766141739103809, 1.5269399600003974]","[-0.10581003768029901, 1.0505671574021462, 1.856714072215273, 1.298035347620126, 0.2289947538284659, 0.14169663145539801, 0.7648113663301488, 0.48769676132575124, -0.594918776472785, 0.08985147297675905]","[0.8903066, 0.9352288, 1.3928844, 0.8753893, -0.04866845, 0.014422119, 0.6378412, 0.4937229, -0.8534407, -1.0788426]","(100, 50)",0.0001,"[-0.20858606696128845, 1.1299145221710205, 1.6813105344772339, 1.1336092948913574, 0.33555737137794495, 0.35859015583992004, 0.7347507476806641, 0.4389834702014923, -0.6712175607681274, 0.08354559540748596]"
86,"[-0.6597796119947241, -1.3459889959585982, -0.7114255402078072, -1.0230528737738915, -1.4463509436814377, 0.37292661399897864, 1.444459644565084, 1.1575064800879824, 0.9256016173664637, -0.39227314322700135]","[1.0035803761625421, -1.4325782777843754, -0.19725085345957308, -0.1869063914824572, -0.7320855077700861, -0.5730856428727958, 0.8436166750558439, 0.6563974100455443, 0.3218549328666628, 0.44789541566981195]","[-0.73496526, 1.2505081, 1.2191062, -0.375357, -0.72670054, 0.25249627, -0.028834281, -0.1071533, 1.114494, -0.22416179]","(20, 10)",0.0001,"[0.8528351187705994, -1.3404768705368042, -0.28772419691085815, -0.08390408009290695, -0.5479320287704468, -0.6330562829971313, 0.9171114563941956, 0.5934128165245056, 0.2780519723892212, 0.24934446811676025]"
90,"[1.7130880261288133, 1.5009803564878188, 2.081887324413866, -0.419534550644592, -0.9755141657726423, 1.0185698970243244, 1.645341301515098, 1.0585931284142258, 0.9759343192926778, 0.08256095322825291]","[0.528086915753646, 1.153239235122166, 0.5605761650499067, 1.4208439452932076, -1.2969912016585519, -0.11195524362085257, 1.0628744722003372, 0.7542254860651231, 0.3934725587352254, 0.5804240976711197]","[0.8093003, 0.55669117, 0.4481689, 0.8634031, -0.20535593, -1.125864, -1.1372721, -0.95129114, 1.2693527, 1.262524]","(20, 10)",1e-05,"[0.5213234424591064, 1.7695180177688599, 0.19853758811950684, 1.7791520357131958, -1.2582167387008667, -0.10241401195526123, 0.4497889280319214, 1.6873981952667236, 0.002706170082092285, 1.1695647239685059]"
8,"[-0.1459271072689517, -0.39088531478562016, -0.38063486707447913, 0.08866428006592048, -1.0456591362723784, -1.7036151373825725, -2.0873723395931476, -0.6757411489484053, 0.29169593142698025, 0.310696188212238]","[-0.015614548888712346, -0.17930241728441143, -0.22761894314239356, -0.1423756201094709, 0.22756952080638015, -1.042264924958457, -0.7809983559804295, -1.0972750195506125, 0.37338283435370234, 0.23196248206572362]","[-0.23711541, 1.7069598, 0.56298333, 0.2306388, 0.034287408, -0.4656749, 0.018526293, 0.9001233, 1.2484871, 0.9959856]","(10, 5)",0.0001,"[-0.004119902849197388, -0.15929731726646423, -0.42028334736824036, -0.1617160141468048, 0.2615000307559967, -1.1400684118270874, -0.7475481033325195, -1.0000097751617432, 0.43990060687065125, 0.2929989993572235]"
87,"[-3.453753699772272, -0.6902689726117852, -1.0857188978948584, -0.3239988130660879, 0.5905938518679926, 2.061073845904555, 0.8168329171895543, 0.22593668313470427, 0.21798706491249104, 1.2783242143974283]","[-1.8022103491570092, -1.6097914364143477, 1.0149319977792417, -1.2856660102395105, 0.5795685454379274, 0.34585818559036463, 1.5551414207643361, -0.5044691646472182, 0.22517395321554473, 0.035896662600314065]","[-0.6647764, 0.19646059, 0.04970731, 0.5091003, 1.1375515, 0.5296221, 0.10628949, 0.5130428, 0.8319364, 1.225904]","(50, 20)",1e-05,"[-1.6838328838348389, -1.7323505878448486, 0.6913267970085144, -1.0983288288116455, 0.7725922465324402, 0.4695724844932556, 1.5422872304916382, -0.3838956952095032, 0.22688086330890656, 0.044283997267484665]"
82,"[1.1636955896271974, 0.551543475212207, -1.597994601477104, -1.644474056900559, -0.35267418935987405, 1.2896146463399254, 0.921871432679185, 1.7473868639972983, 1.0418311651243877, 1.0962248815547175]","[0.12830905263980336, 0.8050191124008704, -0.06662866329643308, -1.5761020228662421, -0.5675162319378334, 0.3132955232836269, 1.170670678998381, 0.12174904244858803, 1.2774046365644138, 0.07149047547484011]","[-0.8901752, 0.53048223, 0.75365263, -0.1967275, 0.5236551, -0.524354, -0.07808437, -0.3754349, 1.8037807, 1.3846469]","(20, 10)",0.0001,"[0.046402979642152786, 0.874248743057251, -0.13429240882396698, -1.8057838678359985, -0.6153392195701599, 0.22574177384376526, 1.2902356386184692, 0.0031922629568725824, 1.3215535879135132, -0.02845999412238598]"
83,"[-0.6545817741299405, 1.434024738276674, 0.34749362506855164, 0.5199948567396283, 0.721188136451574, 0.43640808211075144, 1.45987711423287, 1.1287010228834997, 1.2488000179907937, 2.319392260813648]","[-0.5221744572880407, 0.2762225748259858, 1.3427768277193306, -0.6297091235969534, 0.5615262354960142, 0.25777126133788264, 0.05826696042957505, 1.0999153472471983, 0.12378776932281355, 0.6801486777008658]","[1.2216923, 0.9935007, -0.114610255, 0.98902285, 1.130177, -0.8708279, 0.47227725, 0.59469706, -0.30116692, 0.008058079]","(20, 10)",0.0001,"[-0.6123137474060059, 0.31087321043014526, 1.513810396194458, -0.726097822189331, 0.7527694702148438, 0.45628100633621216, 0.1724412739276886, 1.3421528339385986, 0.10031375288963318, 0.8570839166641235]"
84,"[1.7657596647186145, 0.80593265424549, -0.49099348239789453, -0.6131802149332892, -0.8930455165630119, 0.3785499607319385, -0.9713944955957852, -1.5850208204140368, -1.3141875053091447, 0.4742749949797309]","[1.186890127143106, 0.7626990371791288, 0.16356557756298848, -0.5892751786860989, -0.16233802216755255, -0.6732721299334608, 0.8039957134275276, -1.3924917347720884, -0.5540909492948075, -0.7321475276292586]","[-1.0176284, 0.6059312, -0.32357863, 1.3438897, 1.1110504, 0.1617864, -1.3185842, -0.5957226, 0.02086803, 0.2420871]","(20, 10)",1e-05,"[1.1484943628311157, 0.7568771243095398, 0.30481770634651184, -0.2793837785720825, -0.20365935564041138, -0.7176534533500671, 1.108569860458374, -1.4825620651245117, -0.4927893280982971, -0.6077389717102051]"
24,"[-0.5535449299134794, 0.4515542522223963, 1.5079982453383614, -0.6604978916087958, -4.020652389777224, -3.8083523193128563, -1.0488918440513808, 1.3564697966297397, 3.0180827103370307, 3.8053992266989916]","[-0.13959281782242272, -0.5625030558880476, 0.8307265147546989, 0.8584601253972135, -1.2342497863709163, -2.924323462147549, -1.4789920060993953, 0.18601474408117855, 1.185610106582731, 1.979976554382418]","[-0.91559243, -0.66443604, 0.13199088, 0.59628356, 0.6667784, -1.9325025, -1.6806782, -1.1555535, -0.38950965, -0.27434555]","(50, 20)",0.0001,"[-0.018231511116027832, -1.2016551494598389, 1.0652259588241577, 0.8542396426200867, -1.2958474159240723, -1.8101897239685059, -0.8055843710899353, 0.39246809482574463, 1.0905766487121582, 1.5039551258087158]"
63,"[1.5183510787843302, 2.3937143568473545, 2.5425282829933686, 0.6313434942478507, 1.2377169419351737, 0.15686896505073666, 0.02589841203218335, -0.08404419849605466, -0.5951041478727183, -0.5938219288017121]","[0.3674664350554853, 1.209100590949312, 1.3073123429017541, 1.226765601697761, -0.45726929582686715, 1.1474626470513474, -0.5715000274150597, 0.21877239332270845, -0.16568949983699843, -0.4390685058663429]","[-1.2080256, -1.5551176, -0.19996499, 0.19213438, -1.1025943, -0.95147437, 0.91481537, 0.83308846, -0.22703351, -0.8843183]","(50, 20)",1e-05,"[0.46279001235961914, 1.2187418937683105, 1.6746549606323242, 1.7201948165893555, -0.6084592342376709, 1.1469956636428833, -0.5244240760803223, 0.0857553482055664, -0.2740330696105957, -0.5250415802001953]"
61,"[-3.057948799466865, -3.963349443448349, -2.2110460710511606, -1.0383298758388935, 0.3293943821787133, -1.067748810281296, -2.149024809062282, -2.0398062169834312, -0.14888278236076757, -0.21845981564460837]","[-0.8349129540259195, -2.4017177896044553, -1.7660645317129833, -0.512245952598252, -0.44357341720456733, 0.663312315217872, -1.4304668953649007, -1.0591108021499285, -0.9059390981470894, 0.5836529066990241]","[-0.17236347, -1.9302654, -0.56892115, -0.62467515, 0.9762023, -0.43740883, 0.81047744, -1.4984987, -0.8046569, -1.0786889]","(50, 20)",0.0001,"[-0.6002808809280396, -2.4276325702667236, -1.5805909633636475, -0.29757851362228394, -0.3070381283760071, 0.675481915473938, -1.4098706245422363, -0.9493820667266846, -1.0312796831130981, 0.7775053381919861]"
85,"[0.783565604740575, -0.23128560047596272, 1.245591134008775, 0.5255730375733589, 0.13670485802958854, 1.2243003148685252, 0.5537325694994476, 0.5876690299764378, -0.9171186822264674, -0.23122972465852398]","[1.0985822030911276, -0.5842846584485951, -0.4573238499806719, 1.027557065453414, -0.41843868959040853, 0.03851074924451521, 0.8576307313823676, -0.24453221281735993, 0.38278879153859535, -1.2341201754144588]","[0.5340823, -0.73346865, -0.36424747, -0.6850342, -0.38898447, 0.26205924, 0.6578011, -0.4085627, -0.5688501, -0.5738556]","(10, 5)",1e-05,"[1.0832457542419434, -0.6381794214248657, -0.43142521381378174, 1.0650274753570557, -0.546025276184082, 0.10107612609863281, 0.8470883369445801, -0.336655855178833, 0.3873937129974365, -1.2806215286254883]"
67,"[-0.10932086797793605, -2.3759584597037526, -0.27903187809677243, 0.9552127848679067, 0.16574953757049932, -0.9983664309168176, -0.9120398214521346, -0.9474899843698715, -1.1983056533258027, -0.31428371150315515]","[1.6772515004556925, -1.3381555352702044, -1.649941896372735, 0.9848224469546089, 0.5746484244042203, -0.3139600897495691, -0.8387154772427668, -0.257502875336905, -0.5336929428182076, -0.6501814091817526]","[0.10240463, -1.1904029, 1.7223673, 0.9857322, 0.49929625, 0.15842462, -0.7432873, -0.3982529, 1.0694472, 0.11801805]","(50, 20)",0.0001,"[1.5116944313049316, -0.615517258644104, -1.8206862211227417, 0.7041689157485962, 0.431682825088501, -0.2882447838783264, -0.9613282680511475, -0.37993770837783813, -0.5900573134422302, -0.7080186605453491]"
70,"[1.1041198434913908, 2.498722261475809, 0.7070132528875621, -0.37924950941900215, 1.2425046147542027, 2.703513984021721, 1.785425395293896, -0.8307463292078725, -0.7578664514622202, 0.023382765994171464]","[0.8786424198696614, 0.33478203389821926, 1.8273816203124826, -0.6856174928807318, -0.16250260829634372, 1.424434009811171, 1.3099280986311845, 0.44909152869548147, -1.218472463750676, 0.1545445996148111]","[1.0317129, 1.1812687, 0.03726343, -1.0410016, 0.041713677, -0.26840943, 1.3091619, 1.2660034, 1.3975159, -0.51557356]","(50, 20)",0.0001,"[0.9160556793212891, 0.19405092298984528, 1.792014479637146, -1.0139647722244263, -0.01342707872390747, 1.0071067810058594, 1.7652614116668701, 0.06623606383800507, -1.0484936237335205, -0.14466238021850586]"
7,"[-1.7962881168495544, -1.2732067659801491, 0.8889886203523798, 2.951012883596368, 1.2646958340563796, -0.3323120601885993, 0.0903106840418626, -0.13735260074694355, -0.9151583016949827, -1.3520889193794698]","[-1.6979879477709359, -0.7454477828226362, -0.32550058573588914, 1.3184102921595218, 1.873940559885067, -0.5083924541333209, -0.4523972732705274, 0.3736915045606189, -0.31349366034903536, -0.6613341613526174]","[1.3036199, 1.1492281, -0.7237839, -1.1135597, -0.7023176, 0.55979615, 1.3052361, 0.85064656, -0.085396215, -1.21647]","(10, 5)",1e-05,"[-1.3311470746994019, -0.5478850603103638, -0.3856836259365082, 1.165385365486145, 1.634859323501587, -0.2569948136806488, -0.5257928371429443, 0.6183686256408691, -0.5353730916976929, -0.5405291318893433]"
25,"[1.080499510070525, 2.050462369521346, 1.1660135123636166, -0.11025214627619051, -0.8275167082373214, 0.29475418043174917, 0.8726591148291903, 1.0289695655039972, 1.7528068465108266, 2.38007842498586]","[1.3557094121154218, -0.029052082760492114, 1.4487197992881773, -0.11672111130061173, -0.5354971590562556, -0.5782910634753321, 0.4994290497599201, 0.3641437075200891, 0.4366384867742703, 1.080570249910165]","[1.945939, 1.445204, 0.3896895, -0.47864497, -1.117594, -0.33057076, 0.079556905, -0.49303642, -0.43362728, -0.15638733]","(50, 20)",0.0001,"[1.6395494937896729, -0.09149378538131714, 1.5846061706542969, -0.23798292875289917, -0.36569732427597046, -0.6112865805625916, 0.8765388131141663, 0.4690873622894287, 0.7133846879005432, 1.0134137868881226]"
69,"[-0.16234568459449816, -0.2936882445415183, -2.30238624114441, -1.693834438789145, 0.2620232653263378, 2.012165567982864, -0.002596373005707031, -0.5044192760117522, 0.890082937014962, 1.8203041144753023]","[0.5385776662108148, -0.46650508119117584, -0.07899953776277174, -1.9313838199637776, -0.2643454384148036, 0.8215413260874809, 1.4770759721704934, -1.0280614726260329, -0.16448201764334838, 0.985673251451728]","[-1.0318267, -1.8254787, -1.8419275, -0.38796058, 0.17588285, 0.77989113, 0.7650091, -0.38575438, 0.92715, 0.11591325]","(10, 5)",0.0001,"[0.351044237613678, -0.5401579737663269, 0.049940403550863266, -1.9649863243103027, -0.10342900454998016, 0.7866408824920654, 1.3933383226394653, -1.169538974761963, -0.187917560338974, 1.08927583694458]"
20,"[0.8896314159026872, -0.5813853203745856, -3.07725423138906, -3.178129315348814, 0.0009961796221158448, 0.4946515920223329, -0.9000429254088452, -0.9231928517859458, 1.8351160477986588, 2.4359315456730197]","[0.3169780660883142, 0.2395530838838115, -0.8252315518900506, -2.207631120188543, -1.1191528660973264, 1.2586714567377273, -0.06213299469856337, -0.8855618298262214, -0.2246320883972755, 1.9249614025168227]","[0.27302667, 0.2983957, -0.8419818, -2.179736, -2.0423973, -0.121140026, -0.024565388, -0.46741948, -0.5528851, 0.79018664]","(100, 50)",0.0001,"[0.48435285687446594, 0.33224600553512573, -0.8567131757736206, -2.1850435733795166, -0.9288284778594971, 0.881913423538208, 0.03611156344413757, -1.0549635887145996, -0.34552523493766785, 1.4680559635162354]"
19,"[-0.7112980372260169, 0.5369460039820787, -0.2239064927329748, -0.6714163521295253, 0.15471560840418275, 1.626880414522232, 1.7047193560827267, 0.47754033762371034, -1.840320257066993, -0.9194332307565033]","[-1.45429879039632, 0.062454988657491994, 0.6690189616963953, -0.575090099261147, -0.35029802165643376, 0.44819568913476626, 1.2708731447867314, 0.6446279924507927, -0.27708186086068265, -1.705296852733032]","[-0.8454306, -0.66328484, 0.21434787, -0.017980441, -0.10907906, 0.35131484, 1.0704106, 0.9957975, -0.0103933215, -1.8879392]","(100, 50)",1e-05,"[-1.440523386001587, 0.05704015493392944, 0.6997550129890442, -0.6893133521080017, -0.31494802236557007, 0.4341641664505005, 1.4637377262115479, 0.7381603121757507, -0.39255183935165405, -1.8071365356445312]"
59,"[0.49104831094266865, -0.8048544390998214, -0.024775232916586676, 0.6952599203292249, 1.9603310146283763, 1.547732630353295, 0.6385240670328055, 0.6746580949314387, 0.3768624967118318, -1.8612362572169527]","[0.21564556269787982, 0.48258472432970934, -1.0545777689306586, 0.5001076048076871, 0.49991969488722765, 1.356045771336491, 0.41113479833921684, 0.03542376410098558, 0.5012348021240183, 0.06843656086329597]","[0.11031861, 0.48615372, -0.30790704, 0.1032143, 0.58466035, 1.2526184, 0.60238284, 0.406179, 0.46371216, 0.32865667]","(100, 50)",1e-05,"[0.12714029848575592, 0.3264837861061096, -0.9008088707923889, 0.33233821392059326, 0.36752521991729736, 1.3229055404663086, 0.3677521347999573, 0.07988958060741425, 0.3363683223724365, -0.026497751474380493]"
51,"[2.7801558908965927, 1.444691466795002, 0.22295876801519848, -2.5569285765859204, -3.1433200735719717, -3.4560790809189634, -1.0621860721879726, -0.43184800559919734, -1.6916701320538288, -1.5772351497153858]","[0.7766095539038099, 1.5092634379067904, 0.04901523312506395, -0.19471922051779803, -2.2825688394175128, -1.3679811750332587, -1.8097561949270187, 0.5725625725246453, -0.28914206906765405, -1.306247810301119]","[1.0622299, 0.68596137, -0.47057453, -0.61990297, -1.6077938, -0.9628093, -0.728505, 0.21813889, -0.5246907, -1.2103925]","(100, 50)",0.0001,"[1.5099472999572754, 1.6692547798156738, 0.7978020310401917, -0.22948163747787476, -2.0313241481781006, -1.2984809875488281, -1.6070129871368408, 0.8395640850067139, -0.6104857921600342, -1.1230487823486328]"
23,"[-0.9623806480473136, -1.6709087756701242, -0.27783964327840793, -0.9500816447829181, -1.8826477468168035, -1.8395970086951476, -1.2454507077305115, 0.5701247373579653, 3.578944774899174, 2.747911711687151]","[0.2244577908873982, -0.7196011912342515, -0.8955135844193178, 0.6235868422247685, -0.9838691673736364, -0.986085573160205, -0.6569630704548068, -0.2732891378092062, 0.9986625784850635, 2.608809980961243]","[0.22170214, -0.83863133, -0.9202566, -1.1550654, 0.9880818, -0.10618937, 0.6819127, 0.2052336, 0.5205572, -0.111722946]","(20, 10)",1e-05,"[0.11835245788097382, -0.5818731188774109, -0.8821198344230652, 0.37175750732421875, -0.9979026913642883, -1.0937649011611938, -0.5463005304336548, -0.10494907200336456, 0.7604852914810181, 2.2828547954559326]"
53,"[0.8606487645789926, -0.698624895079477, 0.3247693823306157, 0.2561256273314433, -1.4423109666184164, -1.363886937991038, 0.4991661019370947, 1.0112286877495094, 1.585008755485581, 0.21626299717768338]","[0.265048813981524, 0.6058523685828807, -0.9881464763454507, 0.836135192472873, -0.20599253751573976, -1.1845666400974775, -0.42464511278309747, 0.7537517913534417, 0.4249861728300906, 1.052846266692532]","[-0.7027427, -0.15087783, -1.2004492, -0.31141013, -0.32085368, -1.4497718, -0.86921835, 0.6862265, 0.60984915, 0.70588917]","(100, 50)",0.0001,"[0.20495712757110596, 0.5610668659210205, -0.9926685094833374, 0.7646692395210266, -0.09513020515441895, -1.2425957918167114, -0.42630088329315186, 0.6494941115379333, 0.6729687452316284, 0.9802972674369812]"
39,"[-0.12378478423108075, 0.9491369505089282, 0.6007481699702958, -0.820814645641097, -1.45030813379365, -1.3368299005403044, -0.17220820268879794, 0.5880687080090562, -0.20713407563941955, -1.009909872293798]","[-0.832666583476078, 0.42770203432716575, 0.6580917841876694, 0.031719628191549665, -0.824801739006804, -0.6957426515276418, -0.488116887008025, 0.3578405252384085, 0.4027835460810094, -0.4476025217243036]","[-0.7169899, -0.4647286, 0.22510752, 0.38721064, 0.2292957, 1.0635582, 0.60287166, -0.9315684, -0.76000583, -0.9379886]","(50, 20)",1e-05,"[-0.8893107771873474, 0.36572760343551636, 0.5449603796005249, 0.10563267767429352, -0.8849459886550903, -0.6559585928916931, -0.4589412212371826, 0.3236660361289978, 0.4189945459365845, -0.4830086827278137]"
