seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,TimesFM_672
3,"[-0.480500230327959, -0.10288974808592663, -0.9402788557392557, -1.8170300003053446, -2.0345443395967417, -1.4595746061706096, 0.09079863256142617, 0.5310533288418713, 0.14049188333258367, -0.8203785629682174, -0.15385297967242562, 0.77826308279046, 1.2266385518017897, 0.054581416298827845, -0.40070736122565587, -0.8565521143602168, -0.523109123072368, 0.7533624871294262, 0.6665850387533514, 1.0813846154282092, 1.833911126661942, 1.5288890136301783, 1.5577884785452472, 1.4382091407206374, 0.9028747637745269, 1.3459763571083287, 1.4502356504806078, 0.7540156773179285, 1.0419466597001836, 0.6462527900743337, -0.12023029466425933, 0.41758681375101325, 0.7670334021156201, 0.018663037849929565, 0.6376553470238465, 1.4773622688479846, 0.4353235799810439, 0.24643947202953076, 0.9763109824866044, 1.1313919858187829, 0.9898924025916422, 1.1445131585118622, 1.584569010437877, 0.8317748457301344, -0.3794767741404631, -1.4096299073377079, -1.8045484137268055, -1.9220069769659334, -0.8523702890146209, 0.2237602275526635, 0.9231831849717406, -0.17121682001362498, 0.13797150437112915, 1.3866626667133017, 0.25807767209341415, 0.42642740462288575, 0.05598975031013054, 0.4179174634708581, -0.11268154433945993, 0.3501150866434425, 1.2855519128190536, 0.3694014056759951, 0.29464884075551456, -0.5752989032551651, -1.593001703874997, -1.1204397911807202, -0.18951382216543633, -0.3956224134382311, 0.11420536569242212, 0.8765637046126076, -0.08994274081921405, 0.24228559157051177, 1.2994636021439034, 1.1814361991111757, 1.5468632041515666, 0.483173705922601, 0.1674232536777699, -0.48084120138707565, -1.415881609083142, -2.049274426743623, -0.6165362009575465, -0.10733123503680275, -0.6551635224119422, 0.009251905343829747, -0.28995753299782145, 0.4265661017067317, 1.5080937739092146, 1.8225974975014707, 0.862527119085638, 0.23759460648517788, 0.8119363163638456, -0.12601321646082642, 0.3342935574801583, 0.5912210742256967, 1.1011138749538159, 0.12814089254337968, -0.11331065775828947, 0.9155312193334182, 0.9774484607980656, 1.0090680363146718]","[-0.6332714291518686, -0.16386451575202474, -0.020957490209914262, -0.9298001106342986, -1.3521299449881954, -1.3584793671026443, -0.7803349226192876, 0.48096609387107, 0.29057028190633627, -0.004793257620584468, -0.8179819341579252, 0.255137987406537, 0.6506940890871915, 0.901291507258194, -0.39606433733026913, -0.2026751925605213, -0.7552145180799562, -0.1455018640323899, 0.8261134191456212, 0.2535283291805408, 0.9546204508379388, 1.3566009012429725, 0.850588563008692, 1.1324941970409013, 0.8719620422001868, 0.4668937426744335, 1.112529485771112, 0.8939709075950517, 0.30703022352040266, 0.8884315479399824, 0.2020370161043425, -0.22124880271643058, 0.5282112151092285, 0.5029277945610058, -0.23280085943057335, 0.7540557767391332, 1.1003343804784178, -0.11484361025816509, 0.3038612771586133, 0.8243803439072979, 0.7192018138651339, 0.6302914956590753, 0.8293674106823244, 1.1698853050967146, 0.24683219318177707, -0.5028928707313516, -1.158183471972032, -1.2254566777407896, -1.3092786380955386, -0.19773096996685152, 0.3226257125360893, 0.7618703287036959, -0.552151984365473, 0.41404749655386563, 1.179638918436369, -0.3317417871247703, 0.5922982981852709, -0.24015939878250492, 0.5379971628621105, -0.38168012577051524, 0.5409551495287002, 1.0150743380547036, -0.1381357633513567, 0.3637167224311929, -0.7571572644707616, -1.2144230716396163, -0.5132282553609121, 0.06710030551501972, -0.42917256619574096, 0.3287916487902926, 0.7121678802174612, -0.4460266809279447, 0.46529893203448414, 1.0668141361266614, 0.648029131047845, 1.222848638627644, -0.12825061339122107, 0.2315485603733804, -0.5966154815737659, -1.117573868296259, -1.4904874925954936, 0.1287075453402003, -0.17168500770690287, -0.5693210185584907, 0.29391241462307516, -0.43691374030935903, 0.6450229718614112, 1.1855822879785092, 1.2298063535122163, 0.24762394232952983, 0.11378263532041297, 0.7550449987036391, -0.5035357158126459, 0.5860614153864814, 0.298190366532456, 0.9520186916875878, -0.3478684533004142, 0.06062356889191764, 0.8852194348874594, 0.5348387433543359]","[-0.6497091525333492, -0.17020913596154172, -0.02096150360287556, -0.9553224413876009, -1.392316895937284, -1.4011841698288108, -0.8058164538296076, 0.49563766058861713, 0.299119702200129, -0.004914906893352791, -0.8428247053212807, 0.2623167810444627, 0.6690623639972344, 0.928221311907659, -0.40770614319636117, -0.20805792603759193, -0.7762680106573525, -0.1507861785478868, 0.8491716203893012, 0.26001172016377044, 0.9809338621499717, 1.396521735999904, 0.8757993985171546, 1.1679527490445707, 0.9000277617201101, 0.4818905154403558, 1.1486519335003011, 0.9244007610018504, 0.31739378764426507, 0.9178582614234188, 0.21002259657740752, -0.22867469064265886, 0.545267107708085, 0.5195792861052244, -0.24045646506042784, 0.777762143526112, 1.1363962516237929, -0.1197397036195067, 0.31413989764146977, 0.850179664985983, 0.741702329996785, 0.6504259654834003, 0.8568279310062543, 1.2099901103025628, 0.25364187495887835, -0.5195659171531314, -1.1980315582782661, -1.2673582919172885, -1.3574038479053048, -0.20209335630452963, 0.33352626278332137, 0.7899113623528751, -0.5746401609667302, 0.4297414680421029, 1.2186173919073284, -0.3480349315062705, 0.6151010975257114, -0.24989014491304806, 0.5541320414759613, -0.39075329616380006, 0.5515677607322809, 1.0477113790673889, -0.14127873404483057, 0.37291570750382, -0.7747838191004306, -1.2517000590458314, -0.5289378705619799, 0.06885683029158386, -0.4410967423407748, 0.33690427366775244, 0.7326689621595781, -0.4583860894393841, 0.4767705678045451, 1.0957873282053532, 0.6655595586969059, 1.2580793255334597, -0.1306035019466269, 0.23643336388176867, -0.6094914277364166, -1.1489315621521454, -1.5345695464360913, 0.12804895974485148, -0.17353484608315134, -0.5852483786938284, 0.3008992312289092, -0.44660627073880355, 0.6570769484247446, 1.2183534582000621, 1.2642797203800211, 0.25625627325812855, 0.11619743400044336, 0.7750909802916214, -0.514465360450937, 0.5953986166717282, 0.30967949289102964, 0.9717440364265417, -0.345847041686254, 0.053548233541706694, 0.906856198109338, 0.5504401989518982]","(1, 0, 1)",0.33929216305522003,0.8050268930686687,"[-0.6124977436997555, -0.26026588335228007, 0.013105859203122627, -0.9806894475007442, -1.401783052742942, -1.3685109080501923, -0.8511265857532804, 0.4019175448372872, 0.22417679466031798, -0.09107530030410255, -0.7931962671762732, 0.2563014939133016, 0.7024424163572771, 0.8383429392312152, -0.37993988430736425, -0.20041476678970066, -0.6620033376659515, -0.19576727509320685, 0.8467475945791535, 0.2170253841857564, 0.9101404571392824, 1.4580988003577753, 0.872926643525733, 1.1858122788075955, 0.9971958494939199, 0.5192968864564251, 1.1968173831258353, 0.9958948398078074, 0.3271121993776763, 0.9646812886320824, 0.3019027000669421, -0.2312775417192894, 0.5960149260465532, 0.553401660840564, -0.2630605053575611, 0.7738255235052303, 1.1897340316549794, -0.1352408797193808, 0.3203593244723879, 0.9465135062991443, 0.7246642755538009, 0.6485297368362081, 0.9002878346826846, 1.2446604457460126, 0.31068619210687376, -0.47104587682052895, -1.0838114069299671, -1.2265613529670494, -1.3541188233065227, -0.2912650801852804, 0.27130286592309094, 0.6706046648907493, -0.5671841186657681, 0.3891718618685468, 1.3015799837101771, -0.36655894217580054, 0.5634216297935748, -0.09450241720099584, 0.4706497177663849, -0.2957553863759935, 0.47786907262735867, 1.1051365833507167, -0.16007444772158602, 0.35800565333137346, -0.6429896507999195, -1.2759158834305668, -0.4915407963392424, 0.03979670909170549, -0.5106200378072481, 0.261406267032614, 0.7524740400654096, -0.47126916659647544, 0.43870261710196945, 1.1685775481318719, 0.6262197385263205, 1.2368757671482888, -0.01242468400892266, 0.22223971937822762, -0.469494255015348, -1.1633840581026975, -1.4868998577627144, 0.06945395445919467, -0.1861143392897429, -0.713151780290431, 0.2873262949857334, -0.4071060892630164, 0.5556244953711709, 1.256950274871938, 1.2074759191073652, 0.29607837544370164, 0.16353529617057055, 0.8527241834593485, -0.45002081615399403, 0.5284950773810786, 0.41483717781660323, 0.8856788777691165, -0.2640126790867025, 0.02005938936800432, 0.9807394342624646, 0.5382869740217416]","(3, 0, 0)","[-0.7245738925570496, -1.4584951423789645, -1.4610861419670154, -0.9848696770174787, -1.1721991546685688, -1.025751385437983, -0.7760493873182598, -0.1500158491077284, 0.009080745684727845, -0.1734948944822093, -0.7565956018040192, -0.4101130325360899, 0.05090919212776659, -0.12074601281085612, -0.7823941054128845, -0.8205044348179837, -1.006416369217577, -2.0860715978864386, -0.18347492951202773, -0.32850112414793137, 0.011888838844363763, 0.2681290381336612, 0.43637006435411396, 0.23750904311417076, 0.28609055842359554, 0.10306220067202275, 0.13455004412555696, 0.31329206137606297, -0.015884881348036978, -0.5666487706030439, -0.30929339154269764, -0.2461602442464224, -0.24406573560315692, -0.27148913325864366, -0.8470397385354176, -0.666242358728849, -0.10865500978931437, -0.04038963850406253, -0.3687108499452831, -0.5100882736322359, -0.4843548946885447, 0.06714736926495543, 0.03608445340821795, 0.37604686235008034, 0.2732045549394515, -0.5208499047243464, -2.3106433941351305, -0.7848270762488022, -1.9926738123593135, -2.131858481662096, -1.138688652278361, -0.5455938950731142, -0.6493447170283239, -0.5186079532067726, -0.06949514010980691, -0.22876256666385972, -0.298825695428063, -0.5143396378264374, -0.8801742936578347, -0.9530505167217816, -0.7614439188730914, -0.312030768643934, -0.4683136616891078, -0.6270661955819287, -1.6003470520675394, -1.660723339502564, -1.7991602107026912, -1.5921480013228535, -1.0335523162466829, -1.5444634116955893, -0.25310902321946444, -0.8528633652795529, -1.262168221268308, -0.41649658325791494, -0.2798143614714853, -0.31758590782708535, -1.1434268817856317, -0.45672459944558697, -0.5327520547323363, -0.7508976197654915, -1.5380148264225235, -1.53223364511135, -1.2533976984774673, -2.3460352735550587, -1.8758971011741603, -1.2532608950728792, -0.7900663998977401, -0.20804509485166395, -0.19572567187669132, -0.3706463605716503, -0.2547437128983031, -0.6000850352784102, -1.4364813030752335, -1.1293293360269971, -1.0546219054246813, -0.627336223031463, -1.1244448465020571, -0.7965757324022705, -0.43514026620272706, -0.2572161457771884]"
1,"[0.23722607578487998, -0.6118774781293821, -1.5835707077084504, -0.25415399003180195, -0.07260398192441186, -0.9686678068782666, -1.8048743736848025, -0.6422426221822904, -0.6029229026862756, -1.2846455952164806, -1.22539576414724, -1.3749849458694068, -1.1229648429147585, -0.4631213790139759, 0.519434140042289, 0.7724662100498709, 1.3225919993743438, 1.0478960233090262, 0.748918534179767, 0.37971574468483965, 0.9565854741314699, 1.3116189239178753, 1.0718107256901344, 1.3254796319477513, 1.8191206807862956, 1.4720276775081325, 0.2291904064319492, -0.5116294687591093, 0.417297693030402, 0.6109752889316019, 0.9869475900497532, 0.8217771818081798, -0.5010379420664668, -0.5254249741822931, 0.7854867623917473, 0.1755625715018731, -0.006908215387344985, 0.41229806171249717, -0.43698366392946564, -1.0143135388744122, -0.9291061996709961, 0.33370931779929974, 0.7747257917114102, -0.36116600269603644, -1.3789051223757638, -0.17492741565298042, 0.9769073824715855, 0.6504012336885588, 0.5984853562072745, -0.1044080641950158, -0.2999460410248529, 0.8212735657771082, 1.5470269049199121, 0.5358965775333341, -0.11922539234300095, 0.03417379777013371, 0.23137121098145363, 1.0475382258159107, 0.46448687205813943, 0.3000184769981158, 0.8688430240878017, -0.052387836669553545, -0.3574437855179323, -0.3276454793141645, -0.24689428218625406, -0.9905246051188953, -1.3908750150940978, -1.4258973126658834, -0.6255912956866003, -1.0439695116543277, -0.025641290559537455, 0.21168885659607278, 0.7252716436808764, 1.1230903673776877, -0.1850043656490149, -1.3883818162731687, -1.9169937801866688, -1.2350808608959103, -0.4212293138814879, -0.5233562260382205, -1.224682830926767, -0.4619364094284485, -0.685964754830782, -0.5347197262406533, -0.1649729574927541, -0.05356304597664019, -0.29798383272324597, -1.1786968808769482, -1.3614808766129323, 0.05515773095974341, 1.3740962442318958, 0.994018991390294, 0.9104258721328631, 0.8124923527095794, 1.2918688504187537, 1.5327588882129173, 0.7906516915355696, -0.5896724606319328, -0.1130750608175316, -0.11308307451086924]","[0.07559133743852942, 0.19943040706561527, -0.7115926816621897, -1.2277743668773555, 0.3597331934068758, -0.2524705786278498, -0.8424325175643417, -1.3836581149026315, 0.04958643526902534, -0.6277161203207882, -0.9707875350560865, -0.7400019966191967, -1.0049839475598086, -0.6204728691348542, -0.15288494444654877, 0.5958766122655634, 0.4745279039170892, 1.0853280474157991, 0.5052319996011266, 0.49630253437920363, 0.13156447749523784, 0.890803235383851, 0.8662173062259498, 0.6387020725771595, 1.0061285956591717, 1.31605638295671, 0.8139994860297775, -0.17780933658293951, -0.42272480046763955, 0.6286600932642218, 0.296645242299491, 0.8386249689000076, 0.402464697358176, -0.7022702907455548, -0.17428982880951566, 0.8726316767965052, -0.26075326689637945, 0.12346841806084474, 0.3505638526820748, -0.612265590270503, -0.7081807437391606, -0.5750158278014157, 0.6212172317000076, 0.4641171758614064, -0.5932245906267396, -1.082292827062394, 0.3662189978782166, 0.7937978835324772, 0.25350229192232027, 0.4717342102461144, -0.340275169318073, -0.1298084563658164, 0.8861777939600164, 1.1039380079399042, -0.016072426436617937, -0.11118917912469198, 0.0897683873324797, 0.18648701731521378, 0.9542947171583038, -0.012660486521012482, 0.30634872025862203, 0.7156686639584906, -0.4102221686487989, -0.15233270119353287, -0.2514791287173981, -0.12115471782755503, -0.9299472462051177, -0.925901391991539, -0.9629466166701139, -0.14411798735154335, -0.971910517978556, 0.46031396842974054, -0.018468127618797486, 0.7345057074902751, 0.7558375136325503, -0.56292312246529, -1.1069202550405237, -1.3635336526664068, -0.5533140345627069, -0.14457229660013443, -0.45107007773815333, -0.9991477920576904, 0.03763748660039673, -0.7047834981309804, -0.18232797717516314, -0.07380896890517252, -0.016658561524053928, -0.28965455196121903, -1.033869604896339, -0.8445460741647629, 0.47743076804212486, 1.1353808602108333, 0.42632856128487734, 0.6972615914904244, 0.4638615569643672, 1.0599380719365699, 1.0027898522446321, 0.28925676541325346, -0.7343008433385595, 0.25407536085174814]","[0.07777008021898078, 0.20559422324627696, -0.7332066384422954, -1.2663470468912879, 0.3722549008388881, -0.26028044303918574, -0.8662582793515319, -1.4262205976801505, 0.05236942917114046, -0.6446852951621265, -0.999001924131895, -0.7618189584802241, -1.0355565885610805, -0.6394607196134141, -0.1574886293354346, 0.6141870899044819, 0.4886101995384725, 1.1191699158258706, 0.5212414112166612, 0.5116989518436772, 0.13605755941979228, 0.9178164552810365, 0.8950796572398508, 0.6597313348725624, 1.0398182655451782, 1.3627047029003438, 0.8440383844583397, -0.18345038968416844, -0.4374384397977046, 0.6497969322703538, 0.30671210439898505, 0.8663641675836777, 0.4172239336684504, -0.725743307725687, -0.1798306562585436, 0.9015430615604586, -0.27042625134094017, 0.12812056050243642, 0.36105892658808464, -0.6320130381886943, -0.7291432607386543, -0.592742339909907, 0.6421346276480071, 0.47619314056693174, -0.6124211429527595, -1.1145253525383811, 0.3826200322271567, 0.8133809857520815, 0.258254071056335, 0.4866417631064215, -0.35454897921675677, -0.12950142163081102, 0.9130616046563489, 1.1328279672646182, -0.023747107768173847, -0.11087832362728488, 0.09184414389000652, 0.1919918968223726, 0.9838208557591357, -0.022145291101602516, 0.32026295529042204, 0.732866418593099, -0.4279205849254074, -0.15001333310284576, -0.26110080943489067, -0.12126622745854204, -0.9590924398571821, -0.9453636326948814, -0.9896802926730177, -0.14166998430225786, -1.0039261165585667, 0.4795325072991404, -0.023742306855072545, 0.7550422130522598, 0.7735972315963419, -0.5794380980436472, -1.1339681379935964, -1.399896222174527, -0.5639157512332817, -0.14847700244821138, -0.4636650631693424, -1.0269285108694537, 0.04388891682245488, -0.7267348484305889, -0.18354053380300184, -0.07705716368619853, -0.016213562535401786, -0.2981012507888073, -1.0619252619810402, -0.8651561204816869, 0.4934581612751769, 1.1639821705726545, 0.4328025745169839, 0.7177391757298365, 0.4728260317801523, 1.0909669583928976, 1.027560945157396, 0.29489748096920954, -0.7571095983152676, 0.2668508142894535]","(1, 0, 1)",0.3315909736261229,1.0978493199542445,"[-0.03351977512098603, 0.21346260794463562, -0.7189409065151557, -1.269841288381842, 0.3864303136960278, -0.23407983598128057, -0.9885338488193826, -1.3753859524109129, 0.03630038000130564, -0.6300138298810236, -1.1267218585525054, -0.7353047504255977, -1.0408588068376667, -0.7047589437165377, -0.18537855279451826, 0.5404329387404009, 0.4487398319565656, 1.0634692697782087, 0.5703491877584398, 0.497927849507096, 0.2170452820773899, 0.9217595872849371, 0.940720731925087, 0.6344197659073378, 1.0706219513416015, 1.408741326006119, 0.8689874573810473, -0.13650746939287417, -0.3594348328995323, 0.7100180045477684, 0.32485118278163533, 0.7847072894443068, 0.4737129108472878, -0.7191743208351719, -0.14176840780060723, 0.9546385225328724, -0.2956010398748399, 0.05467104933602711, 0.4522267515317244, -0.6381212301562681, -0.7391693612519359, -0.5355477411812601, 0.5925930953217036, 0.45027931089383033, -0.6739565763057274, -1.0741099234935678, 0.42045272019764207, 0.8081150976436993, 0.14897640048743677, 0.4764239019321228, -0.271251823480889, -0.13848121095418003, 0.9549160119318283, 1.1072022791885003, -0.05383599037725495, -0.08234902130267321, 0.19670079381062483, 0.19404607618665431, 0.9528887253423093, 0.003433189706140649, 0.2793438937078326, 0.8216205353885329, -0.4165790111593632, -0.1670668998470014, -0.16705868689688338, -0.15893465423375908, -0.9422445387671448, -0.9702336281600856, -0.9560688218105136, -0.20757933169708054, -1.0260575027856458, 0.35704633774283384, 0.026491802789384983, 0.6233985499159573, 0.822817196926922, -0.5876539881605831, -1.096457211609171, -1.2994183188527415, -0.5822527909234297, -0.18903674235369572, -0.5579966062252325, -1.0636611008541832, 0.026935563258111528, -0.7004874181844917, -0.29602076959054624, -0.03850448211223395, -0.07556079885177724, -0.3056642386552797, -1.0549987737456148, -0.8613257008699069, 0.4897864879366849, 1.1019900535505869, 0.345479195592167, 0.6979613584252187, 0.5677809013090085, 1.0846682090026187, 1.0775830190276572, 0.3015260246661211, -0.6892845595441857, 0.32469712706133824]","(3, 0, 0)","[-1.0496904146029125, -0.8086904590668798, -1.3166532862369447, -1.4761008300642964, -1.3008251684095624, -1.5472627517211288, -1.4717645363718974, -1.7990334718364276, -1.1526746492600022, -1.1849343826896972, -1.8480450652848686, -2.465681265049442, -2.18748060996582, -2.0203711427777904, -1.709774615321681, -0.7811527118894568, -0.33299720980874503, 0.5489331729198277, 0.26896065660354096, -0.22330732359078848, -0.34270265257875165, -0.13090682075271073, -0.09031033833574763, -0.20248113061855205, -0.1637422174874077, 0.32802596781069226, 0.19341417416575646, -0.6121409959887262, -1.1492928455461917, -0.6793297196655583, -0.6544572192056424, -0.3111762594570493, 0.29606163424199355, -0.5147169002778983, -0.3630052057020737, -0.1760699715687214, -0.2955094127408774, -0.5829015036055434, -0.5309567103598385, -0.6764203027223578, -1.0760372644830665, -0.8682683840018302, -1.1165967379516073, -0.5739726958361115, -1.0756157145957708, -2.4727365170575695, -3.5565468977182673, -1.6181271145926208, -1.1169787890541105, -1.2234172491541777, -0.7602662543040796, -1.0397599721193724, -0.011810241905512345, -0.2974621822659528, -0.3675542142707826, -0.8753672304753004, -1.103858244368459, -0.6490813508430283, -0.4745818932090911, -0.3708232112432886, -0.6313824146700249, -0.7213023271178252, -0.9069975802543313, -1.6007155305819358, -1.1618095914993374, -1.1504605242419044, -1.763468222752718, -1.7717646694345641, -1.6684054031097637, -1.4335130196603392, -1.4010841752157777, -0.8982141491535034, -0.523288448120781, -0.18225293321306746, -0.08844691198941194, -0.27195150903018783, -1.1540079243258323, -1.8739041484504864, -1.9272355885293226, -1.2786552919435128, -1.159481069925992, -1.6693453104294893, -1.3086452859172533, -0.833417548735043, -1.1067978396902274, -1.2114906495484004, -1.3963833914455768, -1.0290917251820084, -1.6339820710923125, -2.1761761937237236, -2.0135272089030014, -1.0441105471865342, -0.5042163463181739, -0.6825967234435284, -0.7754767995841264, -0.8880258896060863, 0.1757562768329026, -0.4070326735423726, -1.4702155347865413, -1.8338642312074651]"
