seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,TimesFM
18,"[1.2302221583558652, 1.0815390769825393, 1.4505646449465157, 1.6893678151766758, 0.7683089893088356, 0.6992229524223444, -0.401923841366414, 0.16705640313342585, 1.4939326460682278, 1.255598206754863, 1.6053677135786861, 2.0885727173239297, 1.0841204706319898, 0.5924945758026693, -0.5156188267027106, -0.26627741197642907, -0.2964536103824449, -0.4958777499805145, -0.4834570184434779, -1.1073338078304427, -0.3904231587383894, -0.7411299132179602, -1.3417267377110065, -1.527542889877469, -0.895024399817861, -0.3723453639983541, -0.7486862906463307, -1.5784913962061269, -0.5096028477260506, 0.5420911170151853, -0.2437261188386321, -0.5149132991166109, -0.33897879566906636, -0.4054219451453469, -1.1518762754785645, -1.7896912349665959, -0.4431585728645232, -0.7773880326990631, -1.6881965363542837, -1.9345188373637314, -0.3315150100944161, -0.17707818120808638, -1.1883664879280205, -0.0844322908650087, 0.11427154764266217, -0.6173211364087274, -0.3849996088222739, 0.0058044770868684314, 0.536135133350531, 0.6156893971703432, -0.3446940598992222, 0.24406296335834443, 0.1565877693410085, 0.6187628555332538, 0.31997386717463105, 0.5844055600192228, 0.34528350362671145, -0.08002066206922454, -0.9493503534703909, -1.7834290303660674, -1.6517595370071123, -1.130690079662612, -0.1364373657328849, -0.7690365858187166, -1.6005345331128908, -1.0110869556554474, -1.2726382788094759, -1.7518233831424497, -0.8775292695274443, 0.4635822234531271, 1.4952762713937722, 0.45962459421700674, -0.10453810159163868, 0.9267556715714225, 0.15917151085281322, 0.10646910259064252, 0.5202218486561389, -0.18876889879223419, -0.8829581089211515, -1.5208496453298888, -0.26786265657662645, 0.32126425755981536, -0.7202112517202237, -0.09983301796199395, 1.1327919813119927, 1.151722301705386, 1.6490657634034378, 0.5669237944198996, 0.23210111923350607, 0.7802376674679196, 1.4244551743887675, 1.6634108397133855, 1.7480034456855766, 1.0792602371607383, 0.518232470452562, 0.9439488907791772, 1.77520328682705, 1.7022671299398686, 1.2254396736692643, 0.45630102776521564]","[0.4743928531079476, 0.9930257318018915, 0.5850262110815935, 1.1580515394057191, 1.1103420454738164, 0.21313796657192746, 0.5926539691363808, -0.6982508259346043, 0.516181816100728, 1.235841738017864, 0.637677337745931, 1.2865290447057207, 1.4453081949710693, 0.361466373146455, 0.4117613892294418, -0.7214995213174316, 0.09447234868228671, -0.34368978472358824, -0.32403285761872036, -0.3214405896341177, -0.9466135130133838, 0.08288359776830251, -0.7825717121021114, -0.9504408816599507, -1.0523224490474936, -0.3688631752941141, -0.18791377635129705, -0.6547294024706822, -1.2511266949707858, 0.1159604997593423, 0.48411086713551416, -0.4857815524063892, -0.2720225229134163, -0.20296753421235822, -0.3039381780391678, -0.9999071864589807, -1.2897376417371054, 0.20171024800402954, -0.8782431567010778, -1.2490749580037448, -1.309981358361859, 0.32347566908651343, -0.3388160157513431, -1.018958480052349, 0.42504694916116575, -0.0982519269379207, -0.5681951729397671, -0.10090202235239037, 0.05625548826306362, 0.5080073892189991, 0.36168570256084365, -0.525536911179644, 0.5068314189481664, -0.09682794013307472, 0.6671768255997912, -0.01361454562526454, 0.5912128328318551, 0.0496770872107839, -0.10485920567461648, -0.8969207506330826, -1.334968655049526, -0.9842752094823493, -0.6385524749214374, 0.1828388717278338, -0.8604560216826336, -1.170306522271574, -0.42593369451966034, -1.0596714315496456, -1.2219876673676269, -0.2665354358436309, 0.5968499413749425, 1.1968513007063009, -0.13880105613614369, -0.035137573523566834, 0.9443244583332059, -0.3129907183137897, 0.2629644617475374, 0.38873961778237015, -0.3831387076834193, -0.6913887550794418, -1.1751552677901678, 0.31971497731845744, 0.16140676890058664, -0.8009146361705171, 0.3006243001232646, 0.9824798312503603, 0.6604823860802058, 1.318824570363335, -0.09248849076176785, 0.27834536461438997, 0.6410649851607246, 1.1039226818084051, 1.111449498809183, 1.1922786962809853, 0.48312088902024564, 0.2766720259424392, 0.8056128778079577, 1.372396847923071, 1.016068705978333, 0.7174053206800978]","[0.3935391404940103, 0.9364250203805146, 0.4704119734964508, 1.1413961983717882, 1.162612214983633, 0.21339844674078667, 0.655977364705085, -0.5839347602815645, 0.5066875615378414, 1.3001067257147614, 0.52304251356534, 1.2619147620351359, 1.5171281138087016, 0.36082710921279093, 0.47722490410439794, -0.5774870443160294, 0.11490470422761351, -0.2649011477706489, -0.39453120590888097, -0.29013192083688916, -0.9494245783644409, 0.06402043349782627, -0.7590906762098999, -1.0307391407143172, -0.9900779412407797, -0.40058614469646286, -0.23699303835598462, -0.7348917366417194, -1.2578160312331217, 0.12379319839840597, 0.4575297898662254, -0.6131590561620673, -0.2716779880248214, -0.1285536911558136, -0.33701911712334764, -0.9999727956454012, -1.2719373272333767, 0.21124835009162907, -0.9155165789112774, -1.364045722145319, -1.2273722122166069, 0.2775974379689789, -0.41860812456645097, -1.1482074398511029, 0.4672839849031412, -0.09898170543231445, -0.6779641102028438, -0.04720833571992028, 0.06402508390116221, 0.43912291585192265, 0.33834122276606304, -0.5267802079773172, 0.5393886724922129, -0.040481087274954974, 0.578282083499657, 0.04149973335853491, 0.5436092349530757, 0.11782102380774312, -0.1238294193764125, -0.8137411428269684, -1.2923361454242146, -0.9379922512508273, -0.6692265180397108, 0.0757753226535457, -0.9221716462694601, -1.2151110596344699, -0.3635504743789101, -1.0865511702874884, -1.303280635135939, -0.26800888910276666, 0.5130471596741687, 1.0503417582787065, -0.19016702021800336, -0.011926172440647378, 1.0565336782092933, -0.3223844916966888, 0.2220719918492437, 0.48906473734969713, -0.4164650144069217, -0.6582331546426005, -1.0915002292942642, 0.29847461748752835, 0.1226167613936493, -0.9177339073238135, 0.32382282833029874, 0.9987862416619897, 0.543551253122335, 1.2837259421613885, -0.01155413123315896, 0.2974876377024156, 0.766455139450069, 1.054771306406272, 1.0898630586969384, 1.1944172832673037, 0.5507628124146802, 0.3491215475268018, 0.8982599295648872, 1.3823051210119717, 0.9943460249520357, 0.74386362142675]","(3, 0, 0)",0.32650288887941586,0.7138569478111078,"[0.3935391404940103, 0.9364250203805146, 0.4704119734964508, 1.1413961983717882, 1.162612214983633, 0.21339844674078667, 0.655977364705085, -0.5839347602815645, 0.5066875615378414, 1.3001067257147614, 0.52304251356534, 1.2619147620351359, 1.5171281138087016, 0.36082710921279093, 0.47722490410439794, -0.5774870443160294, 0.11490470422761351, -0.2649011477706489, -0.39453120590888097, -0.29013192083688916, -0.9494245783644409, 0.06402043349782627, -0.7590906762098999, -1.0307391407143172, -0.9900779412407797, -0.40058614469646286, -0.23699303835598462, -0.7348917366417194, -1.2578160312331217, 0.12379319839840597, 0.4575297898662254, -0.6131590561620673, -0.2716779880248214, -0.1285536911558136, -0.33701911712334764, -0.9999727956454012, -1.2719373272333767, 0.21124835009162907, -0.9155165789112774, -1.364045722145319, -1.2273722122166069, 0.2775974379689789, -0.41860812456645097, -1.1482074398511029, 0.4672839849031412, -0.09898170543231445, -0.6779641102028438, -0.04720833571992028, 0.06402508390116221, 0.43912291585192265, 0.33834122276606304, -0.5267802079773172, 0.5393886724922129, -0.040481087274954974, 0.578282083499657, 0.04149973335853491, 0.5436092349530757, 0.11782102380774312, -0.1238294193764125, -0.8137411428269684, -1.2923361454242146, -0.9379922512508273, -0.6692265180397108, 0.0757753226535457, -0.9221716462694601, -1.2151110596344699, -0.3635504743789101, -1.0865511702874884, -1.303280635135939, -0.26800888910276666, 0.5130471596741687, 1.0503417582787065, -0.19016702021800336, -0.011926172440647378, 1.0565336782092933, -0.3223844916966888, 0.2220719918492437, 0.48906473734969713, -0.4164650144069217, -0.6582331546426005, -1.0915002292942642, 0.29847461748752835, 0.1226167613936493, -0.9177339073238135, 0.32382282833029874, 0.9987862416619897, 0.543551253122335, 1.2837259421613885, -0.01155413123315896, 0.2974876377024156, 0.766455139450069, 1.054771306406272, 1.0898630586969384, 1.1944172832673037, 0.5507628124146802, 0.3491215475268018, 0.8982599295648872, 1.3823051210119717, 0.9943460249520357, 0.74386362142675]","(3, 0, 0)","[-2.1288217707557826, -2.827246885530114, -1.9231219788377267, -0.5152240106460129, -0.41043555280240146, -0.5093965238900606, -0.9515847160944115, -1.518584995863897, -1.2297888413427958, 0.09820051625524084, -0.5534908392168972, -0.11724776899515865, 1.1652330797424986, -0.8005399149841329, -1.6463740720800313, -2.4296272799020406, -3.0977978026856614, -2.468249844594859, -2.7277727128025795, -3.03349369172482, -3.494201924809869, -1.3632197750970532, -1.3334420720802995, -1.9280948183157716, -1.9939571433942394, -2.1842718647849653, -2.3652662513069833, -3.558434594103262, -3.8243088338289883, -4.1593246949503975, -2.0493109539034253, -2.4152085587938896, -2.1058451773509526, -2.233128317090055, -1.6470017249251752, -2.3314758660697628, -3.6749128350062645, -1.706900290048051, -1.6852469826112135, -3.352735723211679, -3.227848534746418, -1.2574331675088364, -1.3400202446187641, -2.120267572227268, -1.2434132748951414, -1.6799734401338582, -1.6587932423060965, -1.9845238994363714, -2.3044537057088714, -1.657733789758857, -1.1839357357043379, -1.9908298096118189, -1.6361090376189742, -1.253252136735389, -1.3431675551433648, -2.004538356644421, -1.4152798504326254, -1.786654486645178, -1.940139049383624, -2.2887968805378236, -4.047978206910443, -2.2519628170616524, -2.0768336064511983, -2.3303165221907527, -3.3255383054324743, -3.376134464038909, -2.9022390433131995, -2.431089879453891, -2.887528063778328, -1.5036860456205141, -0.9218138429074701, -0.11517326368570724, -0.9031604290920113, -0.7802047835336804, -0.5352193513743914, -0.01154804993486784, -2.140261958442223, -1.5904158654987273, -1.1128632529352709, -0.7122118512379262, -1.3350638666539072, -2.183848916434704, -2.215891015011341, -3.2126259887815154, -2.53249845724098, -1.4393594496299429, -0.6061399731061238, -0.27733201257529916, -1.3198418822161047, -1.3833162974234088, -1.8600050728621196, 0.009084358636951964, 0.29229965053212326, 0.3027649015567698, -0.191280700352919, -0.7055062313333089, -0.28577962884328684, -0.45749423062880784, -0.621564395637312, -0.6323212777683173]"
21,"[-1.4446975413090315, -1.2732611092740354, -1.2412842677737244, -0.8655453121979427, -0.5436687880987221, -0.9685559432827204, -1.411218196635141, -1.946218446815151, -2.072838269668332, -2.2926596866479247, -2.2467312200335594, -2.3302516689852535, -1.973941953355135, -0.6300532006197094, 0.7669604574639093, 1.3223734060343082, 1.2332980165407124, 1.5840579188442248, 1.9902888956523381, 2.10763399197601, 1.867773122479824, 0.8895566770618866, 1.0956580125598776, 0.996758009806999, 0.6149478280113241, 1.1209604994264883, 1.096216821130699, 1.2910294510209617, 1.9535730561842515, 0.4803035748764425, -1.0050364177504993, -1.6416410377862045, -1.0189847289707534, -0.2298749948886375, -0.13548404733711178, 0.09491145689736466, 0.3022270001933666, 0.8661307782288353, 0.909250941153828, 0.32692259476095503, -0.5701758895967899, -0.1221264438967129, -0.1733576298717513, -0.01998691540374392, 0.4051820379087837, -0.610923390016165, -0.4864629296992039, 0.8804935975234094, 0.0761919484983049, -0.3930556142076892, 0.7431464930682335, 1.7987398556844267, 1.901846304045663, 1.599488581702794, 1.8909020615226217, 1.201436976560054, 1.1701068799588707, 0.7237254757857687, -0.6110733324380274, -1.2296613557286917, -0.9760975055459454, -1.3401217875437692, -1.1084105242107738, -0.9449953278879145, -0.6354923425581784, 0.42364338498053267, 0.7721819984087979, 0.5322197657193686, 1.1768961665763837, 1.7006357260351384, 0.37510313199552814, 0.6918866073224572, 1.613145893338221, 1.9032353681369243, 0.5235743197404396, -0.5951421831202339, -0.2676620208692587, -0.15168215675615943, 0.2943039186333095, 0.16845870171453176, 0.38309664727736914, -0.23351162849193208, 0.3949322137121437, 0.9797603868673135, 0.9288742250401811, 0.3495385537208424, -0.878290164858907, -0.35761633696737727, -0.3210598244327941, -1.080860079852254, -1.142837603008456, -1.165830933986999, -0.06633307007064737, 0.19145125176438388, -0.39068282617821337, 0.04892321258763177, 0.5886463287383056, 0.921438166229187, -0.1484164009280659, -0.01325408279585838]","[-0.5128157449934412, -1.188289668812311, -0.67911627486788, -0.9017261303397844, -0.4146822470280505, -0.3363276645846969, -0.800392110990372, -1.011022141139955, -1.4407073762451736, -1.3524845815457454, -1.616417395875052, -1.4385225220960334, -1.6109904079372368, -1.1684467493865167, -0.04582982592645107, 0.7898753704271348, 0.9274357208207408, 0.769580156130342, 1.1992678407790538, 1.3906549752628115, 1.4123065043446044, 1.1616198703075218, 0.3087467419081257, 0.9412846416058147, 0.5261156890040917, 0.35188998350927825, 0.9450155076718493, 0.6237090672947745, 0.9791749173735744, 1.4639855974974645, -0.2516892238722897, -0.8791918058143545, -1.2020451348790273, -0.4179621615312398, -0.02089391412301761, -0.12503709027560297, 0.15743000203516616, 0.22351199917578354, 0.7543747786409436, 0.5320635518333563, 0.06089081884427691, -0.6006212990189284, 0.17818420561275128, -0.26244973267812693, 0.11123795093531955, 0.34956306244112395, -0.785704921236727, -0.09361046908084042, 0.9272988320638296, -0.3874574675336099, -0.19932688044088426, 0.8428099332886756, 1.377334889040089, 1.2131788595256185, 0.9928991519399846, 1.3944524855526295, 0.5042107337837394, 0.918001513067001, 0.26472471925226826, -0.7434356920641616, -0.8579435096966109, -0.5471257506976399, -1.0665589121949492, -0.5751310681132992, -0.657429793831265, -0.30677744564254594, 0.5770321078018057, 0.483665944507895, 0.29038679346542107, 1.0317027698436732, 1.1847843411133017, -0.21728903856112275, 0.8005311266030186, 1.2128803300367117, 1.2967952031185686, -0.12482328181884467, -0.5327305422108116, -0.0012967497638529113, -0.15103378187423297, 0.369820809570426, -0.01645170307068125, 0.39132249881270975, -0.42917287789828695, 0.6095186526612872, 0.6750010605366699, 0.5913736947718462, 0.053851706334919314, -0.9052160180263666, 0.09499167204580605, -0.36855566045569715, -0.8965822496244056, -0.6945464781962531, -0.8185576948888723, 0.3429457773737888, 0.019978363077489486, -0.4006720077169581, 0.24925921644611082, 0.46401672051525017, 0.6894298059715618, -0.49313130391384685]","[-0.49928481380836887, -1.1678414085115096, -0.6617141986196984, -0.8866850542065161, -0.404363412570825, -0.33092951278169647, -0.7863757513842807, -0.9931918538363711, -1.418727292509478, -1.3320839691928361, -1.5979819979832437, -1.4233909501329696, -1.5992467619549637, -1.1610725014217027, -0.04521422092696992, 0.7840929833897791, 0.920506732533662, 0.7641334772035466, 1.1928815711942125, 1.3849813169597982, 1.4089879578633615, 1.1603066927361099, 0.30829324479188086, 0.9396444862299906, 0.5263335492503254, 0.351374285817988, 0.9443605673597157, 0.6239853766735648, 0.9792415208944187, 1.4670452541508825, -0.25054353332701795, -0.8789720995791446, -1.2030497121494594, -0.41766881158168717, -0.02098228417259536, -0.12508243696352178, 0.15767865207031107, 0.2234548637669822, 0.7550178406562811, 0.5319228298256623, 0.060720634498314524, -0.6012798129874266, 0.1791554492568888, -0.26292285594546305, 0.11144187557297483, 0.3494136156137254, -0.7859391029348979, -0.09260049850924112, 0.9263758949921352, -0.3895744216425847, -0.19657556965997902, 0.8413723006432758, 1.374351092737066, 1.2101430570475555, 0.9919366712429123, 1.3968055794311998, 0.5016136804565592, 0.9207663530714058, 0.2634407540552604, -0.744824517886632, -0.8582667419759633, -0.5468945549243897, -1.0700052014566648, -0.574301232831217, -0.6599754893405497, -0.3063921728161259, 0.5795286818661575, 0.4836071779672293, 0.2909551853552328, 1.0359818358502577, 1.1880747133723233, -0.22137820590716376, 0.8053558809250725, 1.2149238794184622, 1.3026396358053867, -0.12901512165218315, -0.5324946382574749, -2.069454246925173e-05, -0.15251270704404588, 0.37297105622227267, -0.019106917566163215, 0.3944789796373751, -0.43320062991842845, 0.6130354352136166, 0.6743422848094986, 0.5930790883194589, 0.05266569558184436, -0.9080842223633794, 0.09830352201994047, -0.3709846190699026, -0.897587199392651, -0.6949721625780326, -0.8206127261351681, 0.3461532084116467, 0.017857601989454144, -0.400824116088045, 0.25111357510813154, 0.46395817009871165, 0.6907867811520768, -0.49697368800255026]","(1, 0, 1)",0.32603612519361075,0.6330781673258444,"[-0.5121275444595044, -1.1198857432506761, -0.7246785140324908, -0.8527445374913126, -0.4819457093927395, -0.329448047067439, -0.8206440568231291, -1.0177184593730688, -1.4054871067646206, -1.3650282700405643, -1.6050311163589925, -1.4892138080825401, -1.6275834004025778, -1.2434585663743045, -0.10722394207664421, 0.722846471289158, 0.8579918919656662, 0.7365582347151477, 1.1959663257848685, 1.4285722664893057, 1.4221190787486688, 1.2002575678563945, 0.3689305261667761, 0.9562963409326266, 0.6284654283172102, 0.3305040383981687, 0.9716761776983227, 0.6745915082971768, 0.9499243853348279, 1.509110139218448, -0.17904210679423505, -0.8944127285458499, -1.0944373448719746, -0.43153743029207703, -0.024843580618629374, -0.18223011172303713, 0.11711598436844453, 0.23338701693307212, 0.7266460148106345, 0.5560232305621611, 0.05275977642588475, -0.5636661906593201, 0.17512152517453525, -0.1992044281710546, 0.037418948091300364, 0.3775439356576925, -0.7711603334036005, -0.15135558162239532, 0.9759464635391368, -0.3757447300138969, -0.28452265360800366, 0.9008718432266385, 1.3667996294876632, 1.1818295319321086, 1.0017140752635645, 1.4348497423739373, 0.5918548709374574, 0.9037521173339416, 0.3795100590871733, -0.7328470620825579, -0.8263874780022895, -0.5102267766681292, -1.0663698894427052, -0.6466281034224559, -0.6413390849273333, -0.3759680262740456, 0.547393592847335, 0.47672176107904085, 0.2482122814215701, 1.0309545750922882, 1.230259607493527, -0.19390489245151, 0.7618331486058743, 1.329142755111582, 1.263873076654345, -0.0701610235437724, -0.5218781383870209, 0.07597364873282669, -0.12131601932855467, 0.31241154092043893, 0.014079190982866668, 0.34449847787021687, -0.367837698594344, 0.54207972439294, 0.7487144687966625, 0.5406844161151139, 0.08560805438882196, -0.868721200421111, 0.08373975164978648, -0.2887836870389422, -0.9670885240523489, -0.6939196882123655, -0.8038569751588833, 0.26831712584102485, 0.04135713867836449, -0.47294436978813714, 0.24466674686028653, 0.4931847702581044, 0.6500685238145563, -0.45431979724158733]","(3, 0, 0)","[-2.9170554476888486, -3.87523353889105, -4.6095864578067065, -3.302904298370381, -2.8596183677450617, -2.212893141753389, -2.8894268803062695, -2.8641181120939403, -3.368545095822987, -3.5702376761535275, -4.3915373867485314, -4.360339522119223, -4.112578257567341, -4.257533664612437, -2.835246869830906, -1.5429312401238024, -1.0541276562532673, -0.36511450178481686, 0.06699770561026722, -0.02586840176172024, 0.14483454902861012, -0.106249822446387, -1.031678253120359, -0.6021273090903064, -0.7216957241633457, 0.02933599459491322, 0.3339585858278812, 0.19301292026028802, 0.3563698143803203, 0.6281679518413172, -0.8743282873719127, -2.3931911864751316, -3.8426292221619396, -3.5229814903149808, -2.5896504746899525, -2.015435347236523, -1.5275543624066552, -1.759472342582339, -1.2822030405067688, -1.2829842048669426, 0.1418744401680331, -0.40989333640013303, -0.7811503430908029, -1.9373439182546282, -0.02576200796620801, -0.25729217209481675, -0.7658937240030629, -0.9935081818550666, -0.33507921082490016, -0.3929511918299055, -0.48829681033020517, -0.02996318169938352, 0.7944914558300833, 0.7087693604112622, 0.8449934585442392, 0.49632367438696506, 0.197584802259664, 0.8842646529702431, -0.5282417237412302, -0.3587491952093531, -1.84248970195019, -1.9371335375107086, -1.3718522580443937, -2.0110271403816666, -2.1380808621820284, -2.1729030201254123, -0.8882581371206985, -1.1067515640099053, -0.023402328721027578, 0.4485104610305132, 0.734093470686087, -0.3291082748091677, -0.5230273305785329, -1.051213702829202, -1.3334123203127224, -1.6790643857008567, -3.121791939007628, -2.10155219290723, -1.4899596879268666, -1.6176645551124273, -2.56826471638136, -2.5389692106663455, -1.0912108597398298, -0.27108406088991066, -0.48289818631700276, -0.4112973975935835, -1.5077703958533655, -3.076622787616298, -2.009476257244505, -2.9841258537637145, -3.1723566865032287, -3.8790120005284567, -3.200056654805876, -3.6328335907222016, -2.0082346233148463, -1.4007672827148314, -0.7861244808136149, -0.9287178371067876, -0.18829928503884377, -0.6982181760661365]"
