seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,TimesFM_50,TimesFM_128,TimesFM_256,TimesFM_512,TimesFM_768,TimesFM_982
35,"[0.9882564669301548, -0.2097614766864757, -0.7611073463378331, -0.5622106767197823, -0.728243789549705, -1.1171129558741888, 0.09106181534334667, 1.3456745324905401, 2.0604583440606254, 1.6176088143596115, 0.07763806645933113, -0.7431901110232977, -0.5733585054019013, -0.0337129570963125, -0.8753986419541394, -1.2702325424412153, -1.1263044082833376, -0.26941756845168174, 0.590589629125581, 1.4627557343762714, 1.380267708922276, 1.2293605495382123, 1.7502224231795178, 2.196738335785446, 0.9750603248269494, 0.6729999071355715, 0.004359888323540284, 0.6990048519162618, 0.5061875871955028, 0.7549181397081677, 0.6286392914808205, -0.175701801167799, -0.015631989399782442, -0.1347904587233416, -1.1766451713379087, -1.6244474352124145, -1.0537131606013086, -0.217361110592302, 0.9494136250204449, 1.2812697014499927, 0.580684050972955, -0.37532290034887883, -1.2723474211653065, -0.5606827867313139, 0.936440390323498, 1.7785429142188138, 0.43281378834999307, -0.8568010274962408, 0.08057018796364446, 0.9099464066557245, 0.26041687185693235, -0.7686234633431644, -1.5087552862592624, -2.132240029968848, -1.1966187896856582, -0.2152426301026208, 0.49994240095498793, 1.0570170113110304, 0.5018849291531383, -0.25684386170968526, -0.9886904616412658, -0.7054611948627594, 0.2668623454880309, 0.4273711367135216, -0.13009291370851636, -1.0294138340211685, 0.03764048568997569, 0.4102825954786038, -0.6160222919153229, -1.4574654210154119, -1.082449769957008, -0.3434865931104202, -0.3015322982059723, 0.7051930799817914, 1.364599587252292, 1.1266233350082726, 0.34433685626945676, -0.5644708407471963, -0.7300899864387552, -0.8077166243109165, -0.21150114994259234, 1.0016302629626768, 0.9055237731999077, 1.1557607784196104, 0.9117052080687131, 1.300876908492742, 0.565217193705917, 1.023800236742281, 1.4421938942507748, 1.60049317120194, 1.3290604828060493, 0.8419698352472239, 0.4717929478493355, -0.02915076361791255, -0.09109830170342141, 0.2966377376040838, -0.35352783715601344, -1.244798992965891, -1.1247850321700774, -0.06698837410495717]","[0.42985999104337136, 0.7733264714084691, -0.5964247123907103, -0.4628949901424779, -0.33076318164854335, -0.5628621987254334, -0.8356818565114721, 0.5089027435990827, 1.0912231606909988, 1.514846763715126, 0.8601854325020485, -0.3524546497916931, -0.5669627861274511, -0.2898771123381757, 0.11122559907277535, -0.9310114414905271, -0.8047268216959518, -0.7239409974353617, 0.09255293026599909, 0.5443131639925815, 1.1905991523799808, 0.7849681327322855, 0.8368764831720695, 1.331784181593483, 1.5308462449887044, 0.2096372023325972, 0.5681813059692729, -0.27973076466109614, 0.83887023424681, 0.08675247007209785, 0.7115419046721188, 0.27286833914476116, -0.31213597074017957, 0.14043599597030734, -0.20500845670849527, -1.074140942983661, -1.087376963720584, -0.5100246787410166, 0.037651228778206314, 0.9305880106313418, 0.8159756961343219, 0.17269620290579402, -0.46167100180177584, -1.0415119202644187, -0.03992682659910457, 0.9564038036230502, 1.3003410124072885, -0.21735671785365124, -0.7481226685694151, 0.454631522248352, 0.6826306455315485, -0.08089845090884187, -0.7281742378887435, -1.1446681673148906, -1.559905946311403, -0.4166658165299567, -0.006909721837642435, 0.5033972618738092, 0.8053183803741258, 0.0992257389660754, -0.306456731192723, -0.8354620960449044, -0.2877301468403072, 0.4107274189081845, 0.22200742725942937, -0.24109662733823106, -0.908865520352053, 0.4920732458660022, 0.1642459725456027, -0.6981452781881242, -1.1083927819213497, -0.528253378996333, -0.0793599036122537, -0.26185234639984545, 0.8361192531817141, 0.946539960661435, 0.6533533546775551, 0.017660178930679227, -0.5733009302125359, -0.44343952133248726, -0.5859968636446728, 0.08149728187974412, 0.9608816220228047, 0.4250829621885054, 0.9432192973253577, 0.4400955594060343, 1.0808291287897247, 0.024802629311054647, 1.0113989220867536, 0.936494433207398, 1.1322459545982408, 0.7629375055069288, 0.4605010824937595, 0.24154240660245577, -0.14992196691914045, -0.016137318243851194, 0.3047063967260094, -0.5058810355190182, -0.9918584752063818, -0.6288557945668866]","[0.4091456882665106, 0.788444267128025, -0.5855598247151728, -0.4770218864920263, -0.3311684260160312, -0.5665890874793724, -0.8416318701978454, 0.4935292473751296, 1.102721287080417, 1.5264594246519863, 0.8819887056097034, -0.3469115362012472, -0.5746408787491248, -0.29507460938811875, 0.10893473028381508, -0.9265977602208589, -0.8208804975199706, -0.729022215506924, 0.08269827947841146, 0.5499183767008808, 1.1969597256690703, 0.8020644021799326, 0.8429236872827613, 1.3473843049559024, 1.556009407542236, 0.22806080302798565, 0.5645107056635279, -0.2667166209701915, 0.8259496667383996, 0.11217311017323287, 0.6996216436596185, 0.29534318637565554, -0.31574850929407566, 0.13476403807540172, -0.19871496427696606, -1.0807609834705927, -1.1087795194829881, -0.5249735986353444, 0.03320202485041729, 0.934050166097913, 0.8354759761851651, 0.1812875972884343, -0.4626148641626566, -1.0526852609860176, -0.056385089435828706, 0.9645192755596277, 1.318610281000516, -0.2015975529750326, -0.7600836878819996, 0.44959816042867984, 0.6928649655864061, -0.0766043632859228, -0.7329935211485816, -1.1558632037658172, -1.5791187878775748, -0.4319893106323899, -0.00536040768461378, 0.5049032425465028, 0.8155490358905816, 0.10553575522555414, -0.3097282880645158, -0.8423839254138181, -0.2966715986536284, 0.4135625427297175, 0.2266719921364545, -0.24205847229041805, -0.9164294996964113, 0.4870901332995842, 0.1728126518864564, -0.7031055889007389, -1.1184632091887348, -0.5370967438885618, -0.08060597629665048, -0.26335982447812223, 0.838187089005416, 0.9581663072312065, 0.6604239040590891, 0.02049642887477951, -0.5778418912674336, -0.4489022141079506, -0.5909907553374284, 0.07903647497729993, 0.9687511467639839, 0.43164992366608823, 0.9496076132934999, 0.448555610314985, 1.0877398684345538, 0.034214802369815556, 1.0096235669759457, 0.9545348647491787, 1.142674821498386, 0.7792083791916724, 0.4668451142580365, 0.2469011022465623, -0.14984912887940222, -0.01852744425425628, 0.3075325119137239, -0.5057033761867333, -1.005789318916693, -0.6407624178563096]","(1, 0, 1)",0.35261601772453444,0.8434401051086005,"[0.38574559407434655, 0.8179081814812198, -0.6398753925133378, -0.5108839905974445, -0.24567883546124525, -0.5793063103971462, -0.8601324085009697, 0.47959819517162894, 1.1220727824880128, 1.448080220348933, 0.8729670619917032, -0.3514399272673673, -0.53623192333688, -0.22127144662572468, 0.11755652327620493, -0.9347286060164701, -0.8675637261298051, -0.6703277279027864, 0.05653251550805877, 0.5431715515933014, 1.145522482131434, 0.7929687610995304, 0.8069446408021985, 1.3841561710442143, 1.5745636486613745, 0.22931311031847412, 0.5493745089902909, -0.1586668483626574, 0.7894480063790359, 0.1890318178690259, 0.6222856797682597, 0.3580525787824992, -0.34788346975709705, 0.15327806653346565, -0.15168384607417865, -1.1086746068958089, -1.1041655387877634, -0.48605962139490133, 0.024422420946089318, 0.8917255804085318, 0.816168911252362, 0.13467149729785244, -0.4539198140541002, -1.0159168608915032, -0.03543595378215347, 1.007064798304873, 1.2682784726560472, -0.24933191314097375, -0.7975631028289488, 0.5402787310543878, 0.7433333343820758, -0.15059337226557074, -0.7515199441342145, -1.1103659557058494, -1.5464387856465516, -0.4273661058629026, 0.026384899151847663, 0.4247381496342894, 0.7943104118539523, 0.0824920160414121, -0.3370023927045944, -0.7978267202184604, -0.28206705826125716, 0.4536052486605315, 0.19990254459900544, -0.29186906283322667, -0.9086436814976903, 0.502351433238552, 0.2408283381848276, -0.8045028467351285, -1.1081934655766457, -0.4887267275116436, -0.05206429276429514, -0.3037644942036043, 0.7975461005370337, 0.9903032144114048, 0.5903620979030713, 0.016150368408690274, -0.5621823543431521, -0.4142761148522202, -0.548954993537428, 0.062128163920457585, 0.987362528228953, 0.4028539700122633, 0.8791952640140255, 0.5018506222999985, 1.0458574847522186, 0.08731684696150477, 0.9504328947447586, 1.0490049658315672, 1.0799554101022273, 0.7949045790926903, 0.4562454767542582, 0.27343093118590167, -0.12785083257723887, -0.008828163317565918, 0.3367069625694123, -0.507704743684934, -1.0414227801689273, -0.5965384649555228]","(3, 0, 0)","[-0.6958044031352187, 0.3518583328948946, -0.5919382859567063, -1.040887910727175, -0.5954352917261343, -0.537501634329828, -0.5871989053371032, 1.858911271928702, 1.8015953180734654, 1.5310831028073022, 0.7877560009254012, 1.608165105951067, 1.2098908095723178, 0.7416619233531243, -0.6716820457867461, -0.7749769718962143, -1.8699654778056527, -0.8996050625576221, 0.25600622928233274, 1.0072659823856593, 3.1492945403601977, 1.203055987396838, 2.1257937853704356, 3.7084706118784068, 0.9344484241830926, 0.9207409057449065, 0.6601381921868641, 1.2698888994631665, 0.9815621104158547, 0.7926247398320301, 0.860010608834507, 1.6565206962396717, 0.993533337595601, 0.004198572435608006, 0.48509377307561846, 0.9272845394811713, -0.460240977178322, 0.13776535560761813, 1.1798688468712435, 2.199854913925866, 3.374002114176721, 1.5033443784350127, 0.0010553333616667715, -1.0934541680061196, -0.03096529291920193, 0.9465553425463687, 2.05021804777088, 2.083413932208872, 0.3956698042693598, 1.9010194007863401, 0.8401028390639462, 1.4967378899364712, 0.9674110060305526, 0.5448929044307985, -0.9603012620919343, -0.15525763496828598, -1.5381167915903533, 0.9102022315606291, 0.6937115947540561, 1.2125027807508544, 1.4342412870768326, 0.77354953899168, -1.2929074794167248, -0.39002281524418325, -0.2479219387341841, -0.24925214030851667, -1.4352249287552392, -0.3601104045252712, -0.5558816551677137, -0.9734963400981238, 0.8170229060731613, 0.11337485064581565, -0.6603219619148311, 0.4778542741968465, 0.8229235932990724, 1.5749933032502113, 1.4384438787025264, 0.43451203084082024, 1.043222829881066, 0.4118222890387475, -1.061946638104647, 0.20425240898319943, 0.49767845260385757, 0.9074875546997669, 0.1710166617076668, 0.8079392496437274, 2.1681166428294274, 0.5844905872298097, 1.3063049118708736, 0.7026986506445264, -0.022115325602200586, 0.5384769328698107, 0.1672619063201013, -0.07869828241847882, 0.40879430214476337, 0.5257395850213263, 0.2642803919694122, 0.3419821219891078, 0.3705199653162069, -0.2494222558403106]","[0.37482377036865216, 0.4619585153006173, -0.19428592404692654, -0.5086756913910404, -0.5167049342906208, 0.44013720999258676, -1.2309405245972647, -0.13271030330953362, -0.09567770104046525, 0.768450431816979, 1.063505194869108, 0.06759499781090252, 0.046770552073807176, 0.4260438792221021, -0.5747660051701163, -2.6315278485962494, -2.682638155539969, -2.3871825565840306, -2.01625774788503, -0.33338417579882673, 0.741982093553907, 0.2003636568962975, 0.6319335778469319, 0.5217630701119165, 0.9277346687588403, 0.3539021692082964, -0.9731694993713669, -1.6595452670442998, -0.7525369751805502, -0.5180003413418368, -0.5122720390687172, -0.13142643634853554, -1.6504266437454547, -1.7240999124372733, -2.2100452108519235, -2.513916342022753, -2.2475733549386123, -2.1966844458510346, -1.8339726602482778, -0.2620791388144518, 0.43460679626996707, -0.43354114812314315, -0.7153182524349051, -1.0716317022682813, -0.489723760384263, -0.7182286089092812, -0.2661808459892231, -0.46761904025074363, -1.1029610079057672, -0.9952291099165534, -0.3695222520631348, -0.22260857862683747, -0.009978439326971678, -2.180596069537228, -3.363966699497606, -2.4501399933524306, -1.1868107702944886, -0.07201781403139809, -0.46983180700008126, 0.6469704131397018, -0.5728545454952144, -1.4311883630832287, -0.9148428459422938, 0.1864396649345602, 0.10067262107366795, -1.027861111562775, -1.6016075700727348, -0.2677644415704521, -0.08646713286350566, 0.3927050091613472, 0.6880458810602376, -2.723746571643794, -0.4374147180402959, -0.47074582396315623, 0.6258684667507107, 0.22382158449625683, -0.3306339453127105, -0.3485300183604895, -0.7149758642645888, 0.3335505742395122, -1.0209075034305461, 0.09056239251699666, 0.6764923593959009, 0.6493646136280904, 0.3831283252940188, -0.5481980171307527, -0.08221244974715217, 0.6678829595201979, -0.1163157078050795, -0.24116482958898852, 0.9957554850239606, 0.8373085065669199, -0.5879738037902897, -0.7741368258491618, -1.2903487206120943, -1.8229299393241458, -0.8000142009630594, -1.4321406306956799, -4.543628994919668, -3.4041858345728766]","[-0.5464051568394619, -0.3606302658927906, -1.1315738140817357, -1.4650910472243304, -1.150765779099749, -1.1340783486274213, -1.643379957981963, -0.48362973651548324, 0.2831557552736564, 0.3913185091372313, 0.3753533225050717, -0.677923033405176, -1.3805946373984495, -1.4041399909614454, -0.4650964006778132, -1.0722305694922958, -1.5835646602540716, -2.018992174196609, -0.7043233294270139, -0.321398712120347, 0.580007567960341, 0.04060103595182313, 0.08013308861496535, 0.5968183543777656, 1.077575875790442, -0.1987261188615783, -0.6327935380560668, -1.2084502683303415, -0.10906850577064195, -1.0121560211745093, -0.5325842788548207, -0.8921139849387643, -1.3592888787936452, -1.4462808188139613, -1.8122976767919983, -2.5955659328300884, -2.3852841579697395, -1.751696977503464, -1.4440639007315765, -0.44148563787831985, -0.09789289311639889, -0.440335536254363, -1.205153750906514, -1.9278191633250878, -1.4225959196409992, -0.19850471417885068, 0.38391937420909883, -0.5532630717129382, -0.2901022613270238, -0.4025033513468865, -0.38797589660250503, -0.9936398229032462, -1.8803676909237268, -1.9286682728482878, -2.908376713143431, -1.115359593502556, -1.027856964703917, -0.9256150164662355, -0.8355125712958457, -1.2559288954422907, -1.9156896175761116, -2.4414517552821646, -2.166917716746519, -0.97439936383258, -0.9276299723406377, -1.477733878576632, -2.168909807142981, -1.007501579790019, -0.46674611909609387, -1.6115811724156068, -1.4519502862332552, -1.435269973944858, -0.9604515426731135, -0.8653707003463353, -0.5488169110389823, -0.2112646997777072, -0.6512972875188091, -1.2139782570285005, -1.7416096367797214, -1.8451882399719866, -0.9637207401691784, -0.9545632810776694, -0.26398040122354605, -0.4814310057936227, 0.031569481850472356, 0.19674546458095346, 0.2824279582147972, -0.5989164142398076, -0.12957763783184845, 0.29199894617640865, 0.2803587316758168, 0.1613809461452459, -0.6976442903561909, -1.3086624213038331, -1.4271340217386723, -0.9808025932625987, -0.22030663550126864, -0.7788514009422691, -1.534476441555427, -0.46662133268995526]","[-0.5050142745684327, 0.3255914807285005, -0.5473468062259035, -1.1418476658850003, -0.8490121817750007, -1.3260965469178077, -1.6817349160774893, -0.99031653524119, 0.24181816219684257, 0.5754915962219007, 0.8123191975198161, -0.3892099831923123, -0.8322577452453621, -0.8782169386623232, -0.9068143598140483, -1.658353122943728, -1.837533716465057, -1.5827229702381858, -0.32135972308964145, -0.1275785182299749, 1.4364044880526197, 1.0980661470541637, 0.7464418041946856, 0.6902565515643779, 1.3196400513900142, 0.338067484971637, -0.1246993691200818, -0.6730404854239188, -0.07199396860110568, -0.2762876435697986, -0.033862628851070026, -0.39490649673514056, -0.7808304786390455, -0.9922546277041386, -1.0308568933470887, -1.8146137723586429, -2.321169499102904, -1.8808736867074494, -0.9655065765901549, 0.12478962037412406, 0.7070763377388911, 0.3062369195082079, -0.7894837491109505, -1.6031141857570443, -1.5069484466436789, -0.11254263532565906, 0.5274671215578235, -0.18130041347058962, -0.9831893974412428, -0.6701313651337992, -0.06831405833054646, -0.45879120878954827, -0.6182735631353714, -0.14040077474705376, -0.24087722069415735, -0.8303510554105246, -0.976871055541878, -0.4450865392283797, 0.2925813580045541, -0.10292782377348592, -0.5484480450878875, -1.0197054514208788, -1.1301500549588537, -0.6035922576544868, -0.48865161198398344, -0.771472722221063, -1.19096527248082, -0.25587200667031185, 0.3822147843437539, -0.4462972666130831, -1.0481576865623004, -1.8374201917385722, -0.9014620693836534, -0.7200378460352412, -0.06517953086320696, 0.5733213735046299, 0.25679478082810814, -0.5800281751485478, -0.7793787704100192, -0.9607120333242318, -1.2047812710719947, -0.5437760026596409, -0.1170513857013943, -0.04947565167797299, 0.7589562698109611, 0.6974906953121942, 1.7652147480710443, 0.8250628007395472, 0.47259857825828655, 0.5142172582282173, 0.780058641197627, 0.35025242193584427, -0.06359003384614384, -0.4366416116451459, -0.663804568082274, -0.3329938646938253, -0.7365602706181181, -0.8960245504092837, -1.7433012878087564, -1.9556368523764827]","[-0.456544771826049, -0.09956928669144001, -0.6483719806924901, -0.6108444872017127, -0.4584984514411814, -0.9233562488914828, -1.273965365276527, -0.7271581416550948, -0.07269848590737689, 0.8368430381229413, 0.554407961218552, 0.11880939847778962, -0.18131626160239922, -0.36517249480696323, -0.23227320886907865, -1.1180789129182254, -0.5640996919159011, -0.5328981074788626, -0.47016867445957056, -0.12279306763794433, 0.7581830403747581, 0.44317014259321286, 0.481268368942115, 1.0686208591657596, 1.7752168993534125, 0.8071980819172491, 0.47738651062425697, 0.04461206794714126, 0.4538158483697393, 0.1889870579627198, 0.33434131734140926, -0.07263132165696388, -0.2350761439148915, -0.6144988019534221, -0.8933694180461463, -0.6348105369010745, -0.8826641552666352, -0.8585953215121576, -0.365266357799794, 0.14648542515079183, 0.39243689607347526, 0.16542736023000482, -0.08306701837916765, -0.6028466691980086, -0.33492959207792483, 0.4357692400954382, 0.7700613203158299, 0.5747390678126347, -0.016960943493818867, 0.13035775364585486, -0.10836931733288696, -0.12045405427231896, -0.486172731089924, -0.4316240107779507, -0.5565715884986313, -1.4143075219831627, -0.8113692036801229, -0.2683224652059, -0.04485338010477022, -0.06727518195387037, -0.2823948638020698, -0.6769365852077031, -0.8085845467776401, -0.4348164064625135, -0.31816397904542254, -0.5817128321116295, -0.9037191847303481, -0.5860964858811724, -0.176784321938115, -0.7756565415574905, -1.1876181392521588, -1.0821050475698653, -0.45121904256196965, -0.8413250442717497, -0.31797384838909415, 0.04497410852599295, 0.23853026780499367, -0.14525369650390932, -0.402299836605141, -0.4000107914364008, -0.5177360461378411, -0.40506438418123336, -0.2664084063722387, -0.13998983482672997, 0.7138732036460748, 0.2853951795855221, -0.0030224405908390872, -0.40766386517751674, 0.0060607729506879995, -0.1114414725593341, 0.48821024017471015, 0.5950029364649215, 0.1927352000291358, -0.10363145101431448, -0.6025575000859001, -0.43524705770785627, -0.1831443771254983, -0.8186621986951957, -1.1658126227994015, -0.8753811148032933]","[-1.1670566576377719, -0.012372001248549522, -1.6707469793429957, -1.8468120337271081, -1.988704566354411, -2.2001005464358703, -2.586116484726671, -1.3734667171012682, -0.40104494610256525, -0.5764071350423499, 0.419471570330685, -0.43537956703193553, -0.7754816660941348, -1.2720074273388051, -1.4237653973038715, -2.299590484464916, -3.4624153898461274, -3.5514324907602584, -2.631832500986295, -1.3068382995967047, 0.1377423684308013, 0.3221541487637056, -0.12079333870458221, 0.8781870053571342, 0.37524429439286383, -0.8213468835057816, -1.0385091352320177, -1.9638673143579741, -0.6169352670092757, -0.7944119015982452, -0.34874388181484584, 0.014715480504457173, -1.1820616063534748, -1.594680753671046, -1.933031450155705, -3.0069691021908636, -3.5343176083453183, -3.1244094673470495, -2.840818673959453, -1.6186492855647072, -1.2070792366307184, -1.3138045595576364, -1.6512733906946968, -2.7018758103911997, -2.8659296729971233, -1.443606536425645, -0.5350506156939489, -1.540751264524898, -3.6708570460120784, -2.3735886036071174, -1.301537583642586, -2.211459140989608, -3.481445137828715, -3.7934330180008273, -4.4202516380889225, -4.025627783043394, -3.844848806810308, -2.676489913574372, -1.690619878572664, -1.331341170504725, -1.3050342355320812, -1.7136797486815714, -1.4900691187601096, -0.8151462543565913, -1.2787763302466013, -2.1049124343696746, -3.300127666124357, -1.9189163822077644, -0.9840477271372085, -1.796623704633688, -3.1871068021078792, -3.4083150431869518, -2.1315233275246883, -1.9879454395982712, -1.473361689627455, -0.48429263802852246, -0.5232549175750307, -1.8312412117094423, -2.2643606465805894, -2.001975496958793, -2.377693050429508, -1.6753880431312251, -0.7632703649245431, -1.2573228962130643, -0.5039197030156388, -0.3535056621655888, 0.7657078529110194, -0.24580518183368621, 0.4917111613938337, 0.6708148704234208, -0.4445240233460178, -0.31653477508492134, -1.2820135867040923, -0.7148697093251006, -1.5854933386136383, -1.5697986097422607, -0.941109805357448, -1.6632810603893327, -2.9382862358756743, -2.927380822174183]"
