seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
5,"[0.21598835098125613, -0.9042088904919257, -1.8090137817402674, -1.4089284280220933, 0.3948796173719372, 1.6563896397729863, 1.8222513045715725, 0.7513808381041238, 0.21509180691047064, 0.15812087009887799]","[0.6154961032275815, -0.3136113147674944, -0.7307070251522265, -1.0857750591912372, -0.36710350518281143, 0.8477930584109312, 1.036008005092716, 0.7895444422513049, -0.10497680037970286, 0.03850099236816193]","[0.9391526, -1.121594, -1.0004045, -1.0016398, -0.5266628, -0.10843595, 0.5741338, 0.7130592, 0.10719521, -0.4673842]","(50, 20)",0.0001,"[0.9434720873832703, -0.5029862523078918, -0.6394022107124329, -0.9951927065849304, -0.40545088052749634, 0.8685038685798645, 1.1338748931884766, 0.8540847897529602, -0.2100742906332016, -0.21284358203411102]"
31,"[-0.2961286904765348, -0.6336096511314683, 1.0251329346676603, 0.8600392488685231, -0.11189223653348883, 0.11324071608822323, 0.9080759866243711, 0.41638558378421137, -0.27700348089556404, 1.2447834539866645]","[-0.2675527565632014, 0.14081538535483745, -0.5111042131467308, 1.2299881847894252, 0.029535128252555443, -0.3426611026890122, 0.24639982591373452, 0.6614592379435917, -0.12217859368285405, -0.3091535096138941]","[-0.37479007, 0.4966703, -0.817745, 1.5611068, -0.55424154, -1.5372852, -0.331198, 0.20068052, -1.0490447, -0.69925046]","(50, 20)",0.0001,"[-0.4571266174316406, 0.45806166529655457, -0.7153154015541077, 1.154225468635559, -0.1940285861492157, -0.20459505915641785, 0.2870633006095886, 0.4313521087169647, -0.22254297137260437, -0.2502555549144745]"
24,"[-0.5535449299134794, 0.4515542522223963, 1.5079982453383614, -0.6604978916087958, -4.020652389777224, -3.8083523193128563, -1.0488918440513808, 1.3564697966297397, 3.0180827103370307, 3.8053992266989916]","[-0.13959281793872425, -0.5625030558300204, 0.8307265150146386, 0.8584601253875636, -1.234249786275107, -2.924323462232261, -1.4789920061090887, 0.18601474409909988, 1.1856101066253597, 1.9799765545565133]","[0.14854905, -1.0667049, 0.82385147, 0.5625612, -1.1749549, -1.796973, -1.4409544, -0.40871787, 1.5525384, 1.6402828]","(50, 20)",0.0001,"[0.6151911020278931, -0.8737653493881226, 0.8803877830505371, 0.9631345272064209, -1.1157609224319458, -1.9338799715042114, -0.26322299242019653, -0.07733312249183655, 1.367453932762146, 1.2965344190597534]"
71,"[0.9522399840519237, -1.169532400658353, -1.4476195133811665, -0.0609618985288381, 0.739031087695927, 0.5808766494264185, -1.7593410788728847, -2.721187982436676, -1.6816344238498644, 0.05833687127702186]","[0.3916491396695264, 0.6767825236101027, -1.9016089294579848, -1.0084941712695954, 0.16790582485393865, 0.37983954657017627, 0.2546485506876595, -2.182880776653604, -1.93152486974583, -0.7169187551720638]","[0.2450178, 0.47814673, -1.5162753, -1.3048882, 0.5207373, 0.64197165, -0.14203334, -1.8815621, -1.8886268, -1.0999796]","(50, 20)",0.0001,"[0.5360400676727295, 0.8277091979980469, -1.3662128448486328, -0.59022456407547, 0.5560463070869446, 0.67134690284729, 0.2883537709712982, -1.8928252458572388, -1.5227279663085938, -0.009820736944675446]"
28,"[0.523710630683018, 0.04752838082399702, -0.12177348507794875, 0.026768672560152126, 0.3361239468267235, 0.22293268048079945, -2.111120066759831, -0.4133371844290823, 0.5128633588881688, 1.8524875363268667]","[0.6964075809833349, -0.010083503945174377, -0.11412976140365327, -0.08651596914252752, 0.09020151778366658, 0.2651784074899317, 0.010131085107810134, -1.9771454024180148, 0.9265166918163132, 0.28213090777945427]","[0.8168688, -0.10053698, -0.3778011, -0.28514668, 0.85115385, 0.26373282, -0.3268081, -0.41190276, 0.32556555, 0.6187889]","(50, 20)",0.0001,"[1.0649718046188354, -0.560407280921936, 0.19373230636119843, -0.5968728065490723, -0.0738273561000824, 0.7098891735076904, -0.37352707982063293, -2.201023578643799, 0.5240691304206848, 0.8403119444847107]"
22,"[0.9349710626244665, -1.0079803653464618, -2.2617010906704964, -2.5296775664849687, -2.1989700420724487, 1.0566217251543857, 2.9441932554597017, 1.7987345947809725, 0.7229064106424254, -0.22990473319400817]","[1.2545323584479693, 0.014749312019428584, -1.1410156448155417, -1.2848419367211983, -1.116619712721161, -0.8159186639846063, 1.820548948682597, 1.639719028598619, 0.16227139220006104, 0.0571184187179008]","[1.1761259, -0.50793993, -1.3650398, -1.3865017, -1.5849102, -1.5531578, 1.3320045, 1.6681631, 0.41653672, -0.75884724]","(50, 20)",0.0001,"[1.3620920181274414, 0.13753117620944977, -1.2138124704360962, -1.2331079244613647, -1.142005443572998, -0.7084682583808899, 1.4157347679138184, 1.6993099451065063, 0.09661900997161865, 0.12414177507162094]"
14,"[0.5056551689111879, 1.2698229884982295, 1.8669604770978578, 2.0663476828423546, 0.21897598581297573, -0.9528005740642272, -0.41287904739377845, 1.4393575748899095, 0.9622441119074492, 1.907505078818939]","[-0.494741129151717, 0.47585247699479916, 0.7074911636972763, 0.9508549249380589, 0.8752020115777207, -0.8486568578051596, -0.7429827043237693, 0.04827931339529773, 1.2949362873708512, -0.14636257782953532]","[-1.7170848, 0.13682291, 0.3887202, 0.30416828, 0.29524046, -2.1122575, -1.6140809, -1.4100628, 1.0166677, -0.73213786]","(50, 20)",0.0001,"[-0.6361738443374634, 0.4361450672149658, 0.6757259368896484, 0.8188745975494385, 0.7532308101654053, -0.8669560551643372, -0.8456466794013977, 0.19305437803268433, 1.1135354042053223, -0.15484082698822021]"
34,"[1.5659960799344281, -0.4803619457547359, -1.0839423596483155, 0.1675213475082694, 0.9709578066105129, 0.1238356957633096, -0.6905410299778845, -1.3810468241012401, -1.5426304109503217, -0.14750334587360048]","[0.5728656478990121, 0.8722564668815384, -1.145947754823562, -0.40001281504466274, 0.5735033513829847, 0.5927367322663304, -0.36220643366573324, -0.5013023029332221, -0.8427655663325201, -0.6800261813035627]","[0.5093024, 0.4153523, -1.3150243, -0.9402234, 0.25071347, 0.44298723, -1.0404685, -0.9078089, -1.3138064, -1.2520045]","(50, 20)",0.0001,"[0.5928035974502563, 0.8115686178207397, -1.2712751626968384, -0.5179520845413208, 0.4798060357570648, 0.7074093818664551, -0.43825361132621765, -0.5457826852798462, -0.9869227409362793, -0.7334864139556885]"
98,"[0.656405584432002, -1.207656509505517, 0.5993212325163169, 0.583045848020239, -0.9246790935825699, -0.8244523844859435, 0.08045860789221096, 0.5647606216955552, 1.0008906723266189, -0.033911890927044164]","[0.89238032476624, -0.27793087143189765, -1.1163081610048424, 1.157745815952938, -0.004825251160305022, -0.9336506949052469, -0.18801392077725249, 0.3304851928203383, 0.3611302555446967, 0.6063882360290964]","[1.5426245, 0.019731166, -1.9355944, 0.83249587, -0.02002273, -1.042772, -0.3705365, 0.37257022, 0.43473822, 0.14885284]","(50, 20)",0.0001,"[0.8414856195449829, -0.3646062910556793, -1.193453311920166, 1.0036977529525757, 0.17617526650428772, -0.9049160480499268, -0.14723250269889832, 0.42158180475234985, 0.384892076253891, 0.714226484298706]"
77,"[1.6381681811464013, 1.5163091051092064, -0.01503119565809874, -0.7291922849134499, -0.6024020784517252, -1.0381969221159666, -0.49444726436241826, -0.26433945326827135, 0.8936261423364658, 1.108942721816281]","[0.6339363739651767, 1.1403998556384682, 0.6058138444675307, -0.46367689644162696, -0.40552387211727314, -0.24900957693041903, -0.7681262590692697, 0.03880090606487829, -0.20233734897699485, 0.9126336494675971]","[1.5156406, 1.53171, 0.25572488, -0.3676849, -1.185819, -0.35966343, -0.960213, 0.087754816, 0.08361728, 0.47684222]","(50, 20)",0.0001,"[0.620369553565979, 1.0571707487106323, 0.7219213247299194, -0.4262866973876953, -0.4800158143043518, -0.23145534098148346, -0.8055721521377563, -0.007009372115135193, -0.2922303080558777, 0.9145402908325195]"
70,"[1.1041198434913908, 2.498722261475809, 0.7070132528875621, -0.37924950941900215, 1.2425046147542027, 2.703513984021721, 1.785425395293896, -0.8307463292078725, -0.7578664514622202, 0.023382765994171464]","[0.8786424197861102, 0.33478203392715566, 1.8273816201602098, -0.6856174928875278, -0.16250260818279144, 1.4244340097738206, 1.3099280987326258, 0.44909152869463953, -1.2184724638836528, 0.15454459949567922]","[0.9432626, 0.21378198, 1.4446259, 0.26551178, -0.63413405, 1.5367476, 1.0990508, 0.6578653, -1.2976449, -0.6876476]","(50, 20)",0.0001,"[0.5799863934516907, 0.25483766198158264, 1.4825576543807983, -0.4554867744445801, -0.12062469124794006, 1.0872706174850464, 1.521268606185913, -0.12377643585205078, -0.8096461892127991, 0.21964851021766663]"
43,"[0.2356787515456633, -1.4567976706763466, -0.6717081563961931, 0.7491927737602012, 1.8401161990665307, 1.2543654619093307, 0.4236550841755755, -0.2638848934160358, -1.8015295186173412, -1.6143054619232844]","[0.8936651462468591, -0.35428310519226647, -1.279244770599619, 0.2924188010381349, 0.7753355250100179, 1.1856339804439269, 0.16920222514247685, -0.03971924748551117, -0.35275853312716343, -1.454892218359085]","[0.69489795, -0.68739945, -2.1523767, -0.67713636, 0.08136346, 1.0419338, 0.57186395, -0.42407984, -0.75743026, -2.0217564]","(50, 20)",0.0001,"[0.9873532056808472, -0.329387903213501, -1.076407790184021, -0.14103180170059204, 0.8344626426696777, 1.1306337118148804, 0.2495374083518982, 0.01802825927734375, -0.4005706310272217, -1.4031741619110107]"
53,"[0.8606487645789926, -0.698624895079477, 0.3247693823306157, 0.2561256273314433, -1.4423109666184164, -1.363886937991038, 0.4991661019370947, 1.0112286877495094, 1.585008755485581, 0.21626299717768338]","[0.2650488139841446, 0.6058523686803905, -0.9881464763981362, 0.8361351923372895, -0.2059925374908423, -1.1845666400380905, -0.42464511280275075, 0.7537517913568995, 0.4249861728297775, 1.0528462670767704]","[0.62231547, -0.0359578, -0.59637076, 0.9009803, -0.3017931, -0.8299849, -0.7299951, 0.89748585, 0.1647153, 0.5915294]","(50, 20)",0.0001,"[0.13820785284042358, 0.5005460977554321, -1.1437369585037231, 0.5707616806030273, 0.12125471234321594, -1.0846234560012817, -0.4289214313030243, 0.7902313470840454, 0.46598759293556213, 0.9965969324111938]"
96,"[-1.2741581362232641, -0.735933208541081, 0.27360876414691276, 0.4293168106664177, 1.612928681231648, 2.462793050964408, 1.3723185701398026, 2.5126341570302753, 3.22601166774103, 1.4886932623391762]","[0.11799775593264265, -1.2075134731034063, 0.21385354676782886, 0.3417462030610175, 0.17023055749834345, 1.3331804668721332, 1.2734274262552403, 0.05595109619423633, 2.009168061722254, 1.4511184805595319]","[-0.31434688, -2.1848645, -0.29008746, 0.93973064, 0.090500265, 1.373916, 1.6477119, 0.0031653559, 2.22158, 1.4786104]","(50, 20)",0.0001,"[0.4511691927909851, -1.2940962314605713, 0.15815573930740356, 0.4185423254966736, 0.22734767198562622, 1.2380917072296143, 1.3065571784973145, 0.036559104919433594, 1.7677440643310547, 1.592283010482788]"
81,"[-0.5811029134529359, 0.4310004762787655, 0.6375594550160434, -0.18088458138817717, 0.11779146978495952, 1.0227561550962823, 0.8887016571627435, 0.16692453209748487, 1.3827431017558145, 2.904046528960264]","[0.34705022487489934, -0.6592954249658236, 0.7647819225303542, 0.13046455534006848, -0.3059316163431158, 0.30868707299182974, 0.7327524622640604, 0.29925864246952394, -0.08338426004351966, 1.2809102722522356]","[-0.11047045, -1.223305, 1.0622588, -0.09052176, -1.0415161, -0.13906194, 0.9896918, 0.5866994, -0.34748486, 1.1371543]","(50, 20)",0.0001,"[0.07505947351455688, -0.6068589687347412, 0.8426507115364075, 0.04737091064453125, -0.3172686696052551, 0.22320595383644104, 0.8250918984413147, 0.20432668924331665, -0.18104767799377441, 1.3452861309051514]"
84,"[1.7657596647186145, 0.80593265424549, -0.49099348239789453, -0.6131802149332892, -0.8930455165630119, 0.3785499607319385, -0.9713944955957852, -1.5850208204140368, -1.3141875053091447, 0.4742749949797309]","[1.1868901270762575, 0.7626990371639784, 0.16356557756345913, -0.5892751786800983, -0.16233802217228793, -0.6732721299686545, 0.8039957134532832, -1.3924917347862193, -0.5540909496024881, -0.7321475274869262]","[0.70391995, 0.57513064, 0.09712961, -0.8592525, -0.0155100245, -0.4177968, 0.60843164, -0.99944544, -0.9128517, -0.56841093]","(50, 20)",0.0001,"[1.0151678323745728, 0.9356422424316406, 0.1296779066324234, -0.6771594882011414, -0.24470748007297516, -0.61921226978302, 0.8001613616943359, -1.205227255821228, -0.7635719180107117, -0.5485777258872986]"
18,"[1.0769444597298259, 1.1508178764839934, 1.1314012156091628, 0.6194191172025649, 0.19605842238177193, -0.03716624271710068, 0.07530562557817477, 1.092841581901716, 1.1164179633444207, 0.13578519206867418]","[0.4117106664196146, 0.7917234443298445, 0.515647929305666, 0.6743155056413788, 0.11438905252983732, 0.06183295655714788, -0.07086837975205845, 0.11045460674032039, 0.9610033282279935, 0.4104029711079279]","[0.004837858, 1.1124111, 0.44715992, 0.5568948, 0.5405206, 0.43511018, 0.32147366, -0.27678153, 0.61733437, 0.8554493]","(50, 20)",0.0001,"[0.5853387713432312, 0.6753628849983215, 0.6213129758834839, 0.6359695196151733, 0.1416713446378708, -0.05877868831157684, -0.3807319402694702, 0.09310881793498993, 0.8650070428848267, 0.48355114459991455]"
75,"[0.7570397944851985, 0.3264153638780595, -0.45909094353956986, -0.5826039118794046, 1.1674121532790114, 0.08484646261257223, -1.0267676834885384, -1.9540044488697927, -1.235315180233392, -0.3720651649076729]","[1.1959159400210846, -0.02210388447918682, 0.1327669909985469, -0.5799964234671682, -0.16760820475268198, 1.3346763740020975, -0.8367006151026113, -0.6018447874755832, -1.316612431872195, -0.06963603597228973]","[1.0140853, -0.38605252, 0.7731951, 0.2253882, 0.37592688, 1.440851, -0.52419037, -0.94200486, -1.1859815, -0.17222275]","(50, 20)",0.0001,"[1.1752461194992065, 0.05372790992259979, 0.054161187261343, -0.48186397552490234, -0.08910483121871948, 1.4538419246673584, -0.6357082724571228, -0.811614453792572, -1.0905438661575317, -0.12191683053970337]"
35,"[-2.223263267222157, -1.989672094441333, -1.4150748145182186, -0.8212655795011936, -2.2398976210908645, -1.2718568869535694, -1.2471422397079532, -1.0991395277809057, 0.5467537183927864, 3.2757550208821042]","[-1.9144632941528266, -0.7639407053194665, -1.2385702298982444, -0.5290778804603011, -0.3257706631586668, -1.878302511343735, -0.00043389802398674515, -0.9843454054857377, -0.47419849038116746, 0.9173528529143877]","[-1.3752764, -0.6989602, -0.64611214, 0.04950431, 0.09358287, -1.4918638, 0.095919654, -0.59556, -0.51474094, 1.8117132]","(50, 20)",0.0001,"[-1.702178716659546, -0.8738622069358826, -1.0090340375900269, -0.5210191607475281, -0.3145982027053833, -1.7594196796417236, -0.15473949909210205, -0.8492916822433472, -0.5262649059295654, 0.9378435611724854]"
82,"[1.1636955896271974, 0.551543475212207, -1.597994601477104, -1.644474056900559, -0.35267418935987405, 1.2896146463399254, 0.921871432679185, 1.7473868639972983, 1.0418311651243877, 1.0962248815547175]","[0.12830905270612536, 0.8050191121429633, -0.06662866342206791, -1.5761020232464564, -0.5675162319840195, 0.3132955230805002, 1.1706706789352408, 0.1217490423724133, 1.2774046365626845, 0.07149047596407254]","[0.1820397, 0.81686133, 0.054536756, -0.8925555, -1.0058829, 0.33300385, 1.3656216, 0.21557988, 1.088062, 0.21376143]","(50, 20)",0.0001,"[0.1294446885585785, 0.8566485643386841, -0.12203928828239441, -1.552461862564087, -0.8587347865104675, 0.1956748366355896, 1.368192434310913, 0.03775106370449066, 1.1970596313476562, -0.06799390912055969]"
92,"[-0.47638607818833084, 0.2896693442622678, 1.2600691101965904, 1.9794712839398585, 2.3972614213846057, 1.74360811031123, 0.615770596118553, -1.260497787937056, 0.28965761125159295, -0.939215085030968]","[-0.38243733672059554, -0.29539852515135123, 0.5032605068681003, 0.9119965083142767, 1.2174331510405616, 1.3358768186032886, 0.5788943549760377, -0.02322213562795372, -1.3140956334420004, 1.1163778102008293]","[-0.37184176, -0.28490382, 0.056659907, 1.3587916, 1.8387196, 1.8945261, 1.281545, 0.44001475, -2.010957, 0.6837041]","(50, 20)",0.0001,"[0.0507974773645401, -0.9134953618049622, 0.6103886365890503, 0.8481802940368652, 1.053499460220337, 1.1414393186569214, 0.33052265644073486, 0.4708268642425537, -1.3505741357803345, 0.7373198866844177]"
76,"[0.6284462840705773, 2.832357135252855, 0.7838583994273636, -2.4008159710761228, -1.276424057037398, 0.9441756474293519, 0.29418363882198173, 1.4631129432888905, -0.06437190747572186, -3.4901185360827855]","[-0.43410549494865536, 1.0343134684345907, 1.8900248873363792, -0.7766820192063408, -1.942701428483001, 0.2798901000575116, 0.9958580867254501, -0.39571301078534116, 1.3888995388129208, -0.9937534763617181]","[-0.46563628, 1.6503807, 1.7095833, -0.48320568, -0.90849835, 0.5176376, 0.95837307, -0.6662017, 0.7993832, -1.0371295]","(50, 20)",0.0001,"[-0.828453779220581, 1.3331756591796875, 1.6179875135421753, -0.6745868921279907, -2.001142978668213, 0.14513613283634186, 0.9101241230964661, -0.3376759886741638, 1.1294419765472412, -0.7809134721755981]"
8,"[-0.1459271072689517, -0.39088531478562016, -0.38063486707447913, 0.08866428006592048, -1.0456591362723784, -1.7036151373825725, -2.0873723395931476, -0.6757411489484053, 0.29169593142698025, 0.310696188212238]","[-0.015614548841277082, -0.17930241731321095, -0.22761894312515607, -0.14237562011668342, 0.22756952080995563, -1.0422649249197877, -0.780998356589522, -1.0972750190895795, 0.37338283437187825, 0.23196248186598198]","[-0.18320103, 0.11916644, -0.85392946, -0.9838176, 0.011350342, -0.96853137, -0.8054203, -1.7073718, 0.29985827, 0.4662316]","(50, 20)",0.0001,"[0.13895127177238464, -0.24699899554252625, -0.387706458568573, -0.3275771141052246, 0.2962813675403595, -1.1105377674102783, -0.7753585577011108, -1.1517386436462402, 0.4451100528240204, 0.37187811732292175]"
61,"[-3.057948799466865, -3.963349443448349, -2.2110460710511606, -1.0383298758388935, 0.3293943821787133, -1.067748810281296, -2.149024809062282, -2.0398062169834312, -0.14888278236076757, -0.21845981564460837]","[-0.8349129540036259, -2.401717789180623, -1.766064530845529, -0.5122459526614727, -0.44357341720360827, 0.6633123152393554, -1.43046689539637, -1.05911080225231, -0.9059390981130855, 0.5836529066401555]","[-0.4481501, -1.774388, -1.6922648, -0.88547677, 0.3474102, 0.21044572, -2.0198865, -1.5699936, -0.9458856, 0.53756356]","(50, 20)",0.0001,"[-0.8769829273223877, -2.8004117012023926, -1.9227060079574585, -0.480136513710022, -0.1573149561882019, 0.9007936120033264, -1.3338868618011475, -1.2088924646377563, -0.880005419254303, 0.8399426341056824]"
15,"[1.9877180158333834, 0.6412507552841065, -1.3332199243664182, -0.5877213416820823, -0.04635724783356576, -0.15313840750309313, -1.3506328108232484, -2.250841349679237, -0.0869710897871927, 1.8672560230339834]","[0.452616209214033, 1.5766792051359406, -0.6501895378176186, -1.1402602649260716, 0.32905387248597995, 0.013888658901490259, -0.1276943853127383, -1.1097382782745002, -1.1645264933805102, 1.0720202706298756]","[0.004542001, 0.8117791, -0.13753243, -0.73310024, 0.5193187, -0.019499581, -0.11278438, -1.3489561, -1.0143291, -0.55982256]","(50, 20)",0.0001,"[0.3293197453022003, 1.601694107055664, -0.6467640995979309, -1.2565994262695312, 0.17832772433757782, 0.051660191267728806, -0.10633915662765503, -1.16282057762146, -1.391800880432129, 0.43849068880081177]"
27,"[0.5433834014821325, -0.2813752169572461, -1.6507690638399892, -0.5392228109744919, 0.0358458019989249, -1.3523093968168916, -0.28370180807418044, 0.4866379650562555, -0.9807717619087977, -0.8254637564587508]","[0.5743737551420518, 0.14440912969146297, -0.4286094610866067, -1.33224326962273, 0.4118313956896023, -0.13123660571344994, -1.3135848059827064, 0.6455335423134319, 0.1503724050584376, -1.1587534149996344]","[0.7926072, -0.5513266, -1.2950115, -1.8279232, 0.19423877, 0.2600454, -1.9049774, 0.048158806, -0.20087568, -2.0023599]","(50, 20)",0.0001,"[0.8078117966651917, 0.02212388813495636, -0.412747323513031, -1.2410510778427124, 0.4008346199989319, 0.37400874495506287, -1.4128656387329102, 0.6360248923301697, 0.44235730171203613, -1.3378273248672485]"
19,"[-0.7112980372260169, 0.5369460039820787, -0.2239064927329748, -0.6714163521295253, 0.15471560840418275, 1.626880414522232, 1.7047193560827267, 0.47754033762371034, -1.840320257066993, -0.9194332307565033]","[-1.454298790492691, 0.0624549902523136, 0.669018961881592, -0.5750900989990226, -0.3502980217424175, 0.44819568901649687, 1.2708731445751178, 0.6446279925355589, -0.2770818606459697, -1.7052968532178858]","[-2.1349118, -0.30538863, -0.13758248, -1.1898458, -0.767925, 0.5746002, 1.459491, 0.48640302, -0.5487032, -1.7786028]","(50, 20)",0.0001,"[-1.1647975444793701, -0.24959224462509155, 0.6446133255958557, -0.5974318981170654, -0.48262906074523926, 0.34002965688705444, 1.2795743942260742, 0.5584036707878113, -0.28016453981399536, -1.4646151065826416]"
13,"[1.4793128611023205, 0.591042788834431, 0.3477782217475577, -0.806349611187325, -0.9062769035464382, 0.05592871077716732, 0.20916445777627946, -1.3139142763056653, -2.753412723668258, -2.3515827973302845]","[1.3635882169555849, 0.39423311404448613, 0.20574807604961282, 0.17493091898737567, -0.8586789620260133, -0.2716499920349156, 0.2865482657520384, 0.00586822524030034, -1.217918064509364, -1.7062703605949012]","[2.007741, 0.4903953, 0.7519943, 0.013618425, -0.6772495, -0.24729119, 0.8682365, -0.27332214, -1.7609024, -1.8317565]","(50, 20)",0.0001,"[1.309563159942627, 0.3409454822540283, 0.04321479797363281, 0.05731171369552612, -0.8565268516540527, -0.07029610872268677, 0.2036895751953125, -0.09253695607185364, -1.5425974130630493, -1.4597196578979492]"
78,"[-1.786411214463587, -1.8354435815308485, -1.2823137440676615, -0.3262719890789862, -0.9540302994008945, 0.005323301806313019, 1.7321971066872592, 1.8547066062348914, 0.4942234998395071, -1.5670137052905864]","[-0.674789029189929, -1.1568657175248143, -0.9246396675123958, -0.5123314281704237, 0.0765796076367032, -0.9040122022991512, 0.5647762120183046, 1.3221754808728161, 0.804453646652284, -0.14498520812009277]","[-0.4378034, -0.70562565, -0.79072845, -0.4936946, 0.08234552, -0.48194718, 0.73827225, 1.6255147, 1.090109, -0.6251379]","(50, 20)",0.0001,"[-0.36347857117652893, -1.341812014579773, -0.6841840147972107, -0.6534489393234253, 0.10842527449131012, -1.0075663328170776, 0.3809569478034973, 1.3036504983901978, 0.9138725399971008, -0.32247042655944824]"
40,"[-0.36836396144562705, 0.06519317265661737, 1.635751843033155, 2.449605719636047, 1.5483543694146185, -0.8292807918568593, -0.32969365633440273, 1.8825053392083313, 2.7088104746043307, 1.0906967238931284]","[-0.5812837482297675, 0.226224708679752, 0.0442845071764584, 1.4762977079687007, 1.1850672469092574, 0.28909878946252787, -1.2818477371684764, 0.4883483842176247, 1.5959226716040207, 1.308324075565386]","[-0.4298503, 0.009698939, -0.11060199, 1.0714542, 0.96369475, -0.05197101, -0.53845567, 0.991891, 1.1165664, 1.0014108]","(50, 20)",0.0001,"[-0.5841913223266602, 0.25733229517936707, 0.10406658053398132, 1.5621747970581055, 1.2366749048233032, 0.45917412638664246, -1.237874150276184, 0.4654397666454315, 1.5999500751495361, 1.2708642482757568]"
66,"[-0.8265169580268706, -1.396541205475884, -0.9167166386413339, -1.5898361819775375, -1.0119721880242576, 0.02266458331775667, -1.046561352298553, -1.9815628641834506, -0.8337163979212412, 0.7585149439450467]","[0.057208584614709956, -0.8765536993483297, -0.7143457384110743, -0.19403583117458034, -1.1529109777513697, -0.05343773901871579, 0.29910821987339936, -1.0943175271912702, -1.1086830003595143, 0.19069423532696345]","[-0.20631686, -0.7950762, -0.39180526, -0.14159338, -0.49275646, -0.14452814, 0.4863568, -0.5561788, -1.0387479, -0.17934941]","(50, 20)",0.0001,"[0.04805544763803482, -0.8752397894859314, -0.730006992816925, -0.1597958356142044, -1.0082744359970093, 0.012963712215423584, 0.13592009246349335, -0.9746871590614319, -1.104709506034851, 0.21437029540538788]"
85,"[0.783565604740575, -0.23128560047596272, 1.245591134008775, 0.5255730375733589, 0.13670485802958854, 1.2243003148685252, 0.5537325694994476, 0.5876690299764378, -0.9171186822264674, -0.23122972465852398]","[1.0985822034907746, -0.5842846582186091, -0.45732384995737785, 1.0275570656294004, -0.4184386889606946, 0.038510748547272045, 0.857630731623199, -0.24453221268235925, 0.38278879171452673, -1.2341201752044242]","[2.0627196, -0.09479874, -0.2790561, 0.63033664, -0.8274322, -0.47279352, -0.26584524, -0.42785928, -0.03305252, -1.0595182]","(50, 20)",0.0001,"[1.139508843421936, -0.5892128944396973, -0.3255722224712372, 1.2736040353775024, -0.4650512635707855, 0.10552991181612015, 1.114715814590454, -0.419609934091568, 0.15952810645103455, -1.2398061752319336]"
83,"[-0.6545817741299405, 1.434024738276674, 0.34749362506855164, 0.5199948567396283, 0.721188136451574, 0.43640808211075144, 1.45987711423287, 1.1287010228834997, 1.2488000179907937, 2.319392260813648]","[-0.522174457218974, 0.27622257475845047, 1.342776828463979, -0.6297091169640003, 0.5615262322906871, 0.25777126146290946, 0.05826696061532441, 1.0999153474479924, 0.12378776999016444, 0.6801486780069295]","[-0.90752596, 0.84858704, 1.4491278, 0.039080657, 1.0301454, 1.0171727, 0.08818246, 1.3096828, 0.61592394, 0.82466733]","(50, 20)",0.0001,"[-0.69109708070755, 0.3493649661540985, 1.451448917388916, -0.6393030285835266, 0.6397430896759033, 0.2926274538040161, 0.09979814291000366, 1.1803219318389893, 0.13944417238235474, 0.7372679114341736]"
58,"[-1.1360804360825063, -2.3528033865031404, -1.9444738901971435, -0.3170785714627838, 0.2701104409570658, 0.5509030547183833, -0.37519938614217074, -0.22247583389512038, 0.902296877008832, 1.680020654510379]","[-0.6361283293190341, -0.6256766683026819, -1.7362583247077172, -0.6454829527424687, 0.2508216102327069, 0.10380298281709237, 0.42100224289725163, -0.6234307203926153, 0.1645999395763101, 0.790045941427334]","[0.03394048, -0.6811378, -1.4397378, -0.37532952, 0.71802986, 0.9808449, 0.94205874, -0.40834743, 0.23868087, 0.82093495]","(50, 20)",0.0001,"[-0.7601937651634216, -0.7333640456199646, -1.694839596748352, -0.6254062056541443, 0.07121013104915619, 0.17560748755931854, 0.518358051776886, -0.7479671835899353, 0.025645330548286438, 0.9272092580795288]"
54,"[-1.6548414401155862, -1.0923288020554764, -0.20930414280020937, 0.48050805157153986, 1.5395672153751465, 2.6580351381390885, 1.3425125521817323, 2.114649888439951, 2.759196543252524, 2.1465735566472923]","[-0.37883313991831413, -1.2204703914419042, -0.004599764558070707, 0.0992513297719262, 0.44195079527611236, 1.061092868518668, 1.5172784753711788, -0.16255086979963806, 1.6264513823013556, 1.2127117675116914]","[0.2919413, -0.46770167, -0.34165204, 0.18012275, 0.49295264, 0.75424016, 0.945854, 0.21761684, 0.8023555, 0.9079922]","(50, 20)",0.0001,"[-0.3624736964702606, -1.190873622894287, -0.31961196660995483, -0.09498659521341324, 0.3826676905155182, 1.0931181907653809, 1.6269252300262451, -0.046999990940093994, 1.916215419769287, 1.1523230075836182]"
38,"[-1.5664670941876349, 0.15243834229327857, 0.983753246404777, -0.5436373409011893, 0.8970963991631993, -0.0952211032098027, 0.27406666345592756, 0.8660951032587624, -0.13081336499192697, 0.48545526971877406]","[-0.6373852795941993, -0.9784189595590161, 0.8215565121874283, 0.43617073690507185, -0.8732063213861858, 1.4038207891099832, -0.9518759748078693, 0.7639177765445756, 0.39430071579467296, -0.4594376747348362]","[-1.3811915, -1.5999902, 1.1096529, 1.192078, -1.0647504, 1.108824, -0.9765711, 1.1994461, 0.9347303, -0.6742873]","(50, 20)",0.0001,"[-0.44030997157096863, -0.7869710922241211, 0.8758611679077148, 0.7291507124900818, -1.056158423423767, 1.6046334505081177, -1.0684531927108765, 0.9839040040969849, 0.35783037543296814, -0.482201486825943]"
