seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
71,"[0.9522399840519237, -1.169532400658353, -1.4476195133811665, -0.0609618985288381, 0.739031087695927, 0.5808766494264185, -1.7593410788728847, -2.721187982436676, -1.6816344238498644, 0.05833687127702186]","[0.3916491396695264, 0.6767825236101027, -1.9016089294579848, -1.0084941712695954, 0.16790582485393865, 0.37983954657017627, 0.2546485506876595, -2.182880776653604, -1.93152486974583, -0.7169187551720638]","[0.37626037, -1.3266463, -0.40489924, -0.5553082, -0.8586603, -1.0001924, -0.4897875, 1.0333173, 1.3560567, 1.4390603]","(20, 4)",1e-05,"[0.4033961296081543, 0.8822131156921387, -1.0650523900985718, -0.7639397382736206, 0.3553442358970642, 0.5961382985115051, 0.14992555975914001, -1.4763710498809814, -1.2532902956008911, -0.11874382942914963]"
100,"[2.1864307920249866, 2.0639327647448313, 0.10103989620108295, -0.32115888400398673, 0.6268021476008949, -0.07151195867502458, 0.8386928412588855, 1.8947658704269013, 1.32160338274791, 1.6006802152055026]","[0.40413855311960933, 1.9534454876409275, 0.7179691398652029, -0.6667820171072979, -0.1333805752632981, 0.6821206985057431, -0.41946660150930654, 0.8798187854001369, 1.221053604743374, 0.3325845397625711]","[-0.45891687, -1.0786465, -0.282945, -0.5735767, -0.28325704, 1.0209273, -0.47442612, -0.5830112, -0.8473828, -0.2967154]","(20, 4)",1e-05,"[0.364340603351593, 2.3084583282470703, 0.6929637789726257, -0.4235060214996338, -0.1647222936153412, 0.7249619960784912, -0.14522677659988403, 0.8731140494346619, 1.2006587982177734, 0.21226274967193604]"
20,"[0.8896314159026872, -0.5813853203745856, -3.07725423138906, -3.178129315348814, 0.0009961796221158448, 0.4946515920223329, -0.9000429254088452, -0.9231928517859458, 1.8351160477986588, 2.4359315456730197]","[0.31697806608333295, 0.23955308459080216, -0.8252315520117297, -2.207631120266667, -1.119152866533463, 1.2586714568753656, -0.062132995037134986, -0.8855618299821835, -0.22463208841360643, 1.924961402585053]","[1.2607015, -1.2978809, -1.2100679, 1.1277403, 1.5320331, -0.5528312, 1.6807134, 1.2582114, -1.1055503, 0.31478265]","(50, 10)",1e-05,"[0.18452566862106323, 0.2426786720752716, -1.046678900718689, -2.197016954421997, -0.622472882270813, 0.7427769899368286, 0.13730499148368835, -1.00803804397583, -0.30202701687812805, 1.7212997674942017]"
61,"[-3.057948799466865, -3.963349443448349, -2.2110460710511606, -1.0383298758388935, 0.3293943821787133, -1.067748810281296, -2.149024809062282, -2.0398062169834312, -0.14888278236076757, -0.21845981564460837]","[-0.8349129540036259, -2.401717789180623, -1.766064530845529, -0.5122459526614727, -0.44357341720360827, 0.6633123152393554, -1.43046689539637, -1.05911080225231, -0.9059390981130855, 0.5836529066401555]","[-0.48286337, -0.26724595, -0.015525101, 0.8779815, -0.323152, 0.5444013, 0.05131758, -1.0633774, 0.12407248, -0.57367164]","(20, 4)",1e-05,"[-0.3780176639556885, -2.4818458557128906, -0.80766761302948, -0.9093929529190063, -0.050846993923187256, 0.4245074391365051, -1.5659500360488892, -1.094140887260437, -1.11481511592865, 0.5820613503456116]"
13,"[1.4793128611023205, 0.591042788834431, 0.3477782217475577, -0.806349611187325, -0.9062769035464382, 0.05592871077716732, 0.20916445777627946, -1.3139142763056653, -2.753412723668258, -2.3515827973302845]","[1.3635882169555849, 0.39423311404448613, 0.20574807604961282, 0.17493091898737567, -0.8586789620260133, -0.2716499920349156, 0.2865482657520384, 0.00586822524030034, -1.217918064509364, -1.7062703605949012]","[-1.3929427, -0.16377708, -0.2576527, 0.9813457, 0.9694572, 0.607581, -0.33030313, -0.9100393, -0.9030919, 0.5570366]","(50, 10)",1e-05,"[1.62151038646698, 0.0391506627202034, 0.12338711321353912, -0.010545901954174042, -0.9781363010406494, -0.3026432991027832, 0.15367121994495392, -0.059286437928676605, -1.314558506011963, -1.4750189781188965]"
32,"[0.8919009554410655, 0.3430863057232868, -0.8331640162756686, 0.1995299285292902, -0.014756781712837341, -1.0446170315563479, -1.2185155412428688, 0.4021040272206776, 1.4225012729638218, 1.6394346542640252]","[1.0708670033078274, 0.045295010634492594, 0.03639834552131513, -0.8345627503645376, 0.6962977496386662, -0.31022366132304036, -0.7965547439488251, -0.4934608792273786, 0.8607952962943064, 0.8267061307131363]","[-0.3826396, -0.9934641, -0.54338366, -0.16877949, -0.41219592, -1.4735585, -0.0084308125, 1.335467, -1.3893473, -1.2619518]","(20, 4)",1e-05,"[1.0576934814453125, 0.21943406760692596, 0.027929585427045822, -0.6265377402305603, 1.0183556079864502, -0.4062354266643524, -0.43465742468833923, -0.4004227817058563, 1.0883337259292603, 0.8165083527565002]"
8,"[-0.1459271072689517, -0.39088531478562016, -0.38063486707447913, 0.08866428006592048, -1.0456591362723784, -1.7036151373825725, -2.0873723395931476, -0.6757411489484053, 0.29169593142698025, 0.310696188212238]","[-0.015614548841277082, -0.17930241731321095, -0.22761894312515607, -0.14237562011668342, 0.22756952080995563, -1.0422649249197877, -0.780998356589522, -1.0972750190895795, 0.37338283437187825, 0.23196248186598198]","[0.18457152, -0.022346469, -0.7228236, 1.370214, -0.38738784, -0.06030678, 0.8310825, -1.3797715, 0.53163326, 0.8593636]","(20, 4)",1e-05,"[0.1659078598022461, -0.4194011986255646, -0.238418847322464, -0.21430367231369019, 0.447160542011261, -1.1024898290634155, -0.739293098449707, -0.9521355032920837, 0.38019534945487976, 0.5387784838676453]"
33,"[0.051313360279217346, -1.1941266547350573, -0.49330191249584987, -0.2879651952912808, -0.38518271615872435, 0.910538106739884, 1.4459594473898747, 0.3573531292499716, -1.7438237471703844, -2.374942746444699]","[0.4097985266716356, -0.17173175150652284, -1.0501283735718405, 0.22027721194958494, -0.31000872932497614, -0.21573705141261423, 1.0197690331607996, 0.7174272412051679, -0.2110377928614669, -1.5237013860268767]","[1.8531362, -2.0441227, -0.79086006, 1.5216025, -1.1249341, -1.689924, -0.5091425, -1.0140436, -1.6105888, -1.5564648]","(50, 10)",1e-05,"[0.458668053150177, -0.20334577560424805, -1.0578761100769043, 0.20480871200561523, -0.29589128494262695, -0.195753812789917, 1.031869649887085, 0.6427627801895142, -0.13480842113494873, -1.648439884185791]"
22,"[0.9349710626244665, -1.0079803653464618, -2.2617010906704964, -2.5296775664849687, -2.1989700420724487, 1.0566217251543857, 2.9441932554597017, 1.7987345947809725, 0.7229064106424254, -0.22990473319400817]","[1.2545323584479693, 0.014749312019428584, -1.1410156448155417, -1.2848419367211983, -1.116619712721161, -0.8159186639846063, 1.820548948682597, 1.639719028598619, 0.16227139220006104, 0.0571184187179008]","[1.6054007, 1.1036505, -1.4541764, -1.1728041, -0.15625373, -0.5300728, 0.26682338, 0.04584455, 1.0232522, -1.3421797]","(20, 4)",1e-05,"[1.4959313869476318, 0.08319354057312012, -1.212247610092163, -1.242945909500122, -1.123894214630127, -0.9348574280738831, 1.7224323749542236, 1.5991318225860596, 0.13127118349075317, -0.12606281042099]"
94,"[-0.3082293840259648, -0.2968024086668181, 1.6957894015159427, 1.9099167868751448, 0.6237615270226489, 0.2904857733246174, 0.9414048756159239, 0.8087004644333763, -0.9667144195959287, -2.3180183124851075]","[-1.1856597651624392, 0.443109902812491, -0.4442051164897517, 1.7620976785048408, 0.710605119389977, -0.03993464772054828, 0.279485543295708, 0.6966531719473236, 0.2813386942711495, -1.1166451915279327]","[-1.1493814, 0.02557387, -0.032666884, -0.50578654, 0.6706008, 0.116926685, 0.37634945, 0.548042, 0.5802867, 0.74365383]","(20, 4)",1e-05,"[-1.068987488746643, 0.2504231333732605, -0.1741631180047989, 1.6168431043624878, 0.662385106086731, -0.22836996614933014, 0.13224630057811737, 0.6626522541046143, 0.2092587798833847, -1.058660626411438]"
10,"[0.9540683597246074, -1.4948819926179446, -2.085307280897278, -0.7357640837443896, 0.02099719610477871, -0.884042384348172, -1.1848339102345966, 0.9365599434162426, 0.9505495460881257, 0.7274982660519955]","[0.5160140247696614, 0.46982193451931475, -1.6626851623318337, -0.8958887084831305, 0.03438048102292804, 0.029660508854070552, -0.8313061171019696, -0.5600361950894036, 1.2627679739476574, 0.10868386394966972]","[-1.3330475, -1.3496755, -0.8239441, 1.5115118, 1.7666377, -0.6257043, -0.54434335, -0.05851364, -0.50740945, -1.3930594]","(50, 10)",0.0001,"[0.5342530608177185, 0.4127880930900574, -1.7730376720428467, -1.0557847023010254, 0.21852773427963257, 0.21713414788246155, -0.8976563215255737, -0.592567503452301, 1.1724627017974854, 0.2722010314464569]"
99,"[0.8573606561197087, 2.6652747225376228, 2.553801771180517, 0.32072359499827585, -0.3090027839208697, -0.5610798974268356, -1.999372983436337, -0.9593340330067425, -1.5437940233328593, -1.4610008393222689]","[-0.5237227771612865, 1.2423107810850893, 1.6509003690628252, 1.1761509544410473, -0.5929358291054603, 0.06798005798962059, -0.5236989517524206, -1.5293754614183677, 0.1929094815182859, -1.4944723451869706]","[0.9755606, 0.26354837, 0.7159228, 1.8930608, 1.1848438, -1.4464651, -0.01970605, 1.2947907, -1.1438593, -1.4333111]","(20, 4)",1e-05,"[-0.5365968942642212, 1.472841501235962, 1.7093546390533447, 0.9841310977935791, -0.591966986656189, 0.10074329376220703, -0.4847000539302826, -1.451637625694275, 0.16861411929130554, -1.145622730255127]"
60,"[0.9526084233240861, 0.08244639626527595, 0.7032575939323291, 0.9462779478182216, -1.4780112925573055, -0.929984919829518, 0.30529261319500667, 0.7760026384822799, 0.49816301967014687, -0.9583953158693476]","[1.3741617108691773, -0.10197888306584102, -0.18363411824272108, 0.6623081591677501, 0.3771236888739974, -1.7332503232646692, 0.2682474062920792, 0.45503369845356384, 0.42305677290189525, 0.04595024273991749]","[-1.5550143, -1.0799578, -1.2936658, 0.69285667, -0.26222086, -0.8062562, -1.5773761, 1.153082, 1.8308485, 1.0445912]","(20, 4)",1e-05,"[1.5319342613220215, -0.17402811348438263, -0.1976640671491623, 0.6956010460853577, 0.4878448247909546, -1.627268671989441, 0.17560429871082306, 0.891495406627655, 0.15458644926548004, 0.10464443266391754]"
65,"[3.4335508773089245, 3.144454023541827, 0.841010547351804, -1.5892790549141784, -1.825150136671232, -1.909472434156661, -2.6573631781809595, -2.932104031235805, -2.411024914237837, -0.6711922413533821]","[1.515136408143694, 1.8802918530708168, 1.0210281135174508, -0.6121721800885074, -1.453917775986262, -0.5947901336837977, -0.8917008022466039, -1.4290476028421009, -1.2573490423714384, -0.7783930596770302]","[1.0832655, 0.8509557, 0.49655506, -0.9985591, -0.25429603, 2.451022, 0.24686563, -1.5989233, -0.7649568, -0.73948973]","(20, 4)",0.0001,"[1.5419343709945679, 1.7707288265228271, 0.7467560768127441, -0.7339495420455933, -1.6499468088150024, -0.4076894521713257, -1.0942378044128418, -1.2040629386901855, -1.1261398792266846, -0.763491690158844]"
89,"[1.1097467982772344, 2.7494568229333805, 2.793437258117477, 1.2762010586136605, 0.3916148593513883, 0.9368139977123908, 1.0682075952905798, -0.2573166031314196, -0.2766141739103809, 1.5269399600003974]","[-0.10581003778192176, 1.0505671575204159, 1.8567140720388202, 1.2980353476319935, 0.22899475383163923, 0.14169663145101313, 0.7648113663448406, 0.4876967613325143, -0.5949187764911069, 0.08985147300959387]","[-0.8530611, -0.9236519, 0.27945495, -0.5035954, -0.84977925, -1.0555935, 0.46573812, -0.48781788, -1.3936077, 0.10319909]","(20, 4)",1e-05,"[-0.2150222212076187, 1.118741512298584, 1.188614010810852, 0.9660670757293701, 0.39290785789489746, 0.04866527020931244, 0.7143505215644836, 0.4477143883705139, -0.7354928255081177, -0.07125891745090485]"
92,"[-0.47638607818833084, 0.2896693442622678, 1.2600691101965904, 1.9794712839398585, 2.3972614213846057, 1.74360811031123, 0.615770596118553, -1.260497787937056, 0.28965761125159295, -0.939215085030968]","[-0.38243733672059554, -0.29539852515135123, 0.5032605068681003, 0.9119965083142767, 1.2174331510405616, 1.3358768186032886, 0.5788943549760377, -0.02322213562795372, -1.3140956334420004, 1.1163778102008293]","[-1.484169, 1.9946201, -1.6758169, 1.520809, 1.9172709, 1.7034538, 1.0321405, -0.444781, -1.9645334, -1.0748451]","(20, 4)",1e-05,"[-0.4136006236076355, -0.12463703751564026, 0.3024457097053528, 1.1670750379562378, 1.0363507270812988, 1.1322038173675537, 0.4940555691719055, 0.07965587079524994, -1.4200849533081055, 0.6894115209579468]"
85,"[0.783565604740575, -0.23128560047596272, 1.245591134008775, 0.5255730375733589, 0.13670485802958854, 1.2243003148685252, 0.5537325694994476, 0.5876690299764378, -0.9171186822264674, -0.23122972465852398]","[1.0985822034907746, -0.5842846582186091, -0.45732384995737785, 1.0275570656294004, -0.4184386889606946, 0.038510748547272045, 0.857630731623199, -0.24453221268235925, 0.38278879171452673, -1.2341201752044242]","[-0.07111132, -0.77575594, -0.15756771, -0.8650994, 1.4836675, 0.46842322, 0.9889533, -0.13805392, -0.27153173, -0.32613418]","(50, 10)",1e-05,"[0.9027884006500244, -0.44044119119644165, -0.6364638805389404, 1.4075469970703125, -0.20991262793540955, -0.2794286012649536, 1.165085792541504, -0.13203194737434387, 0.2129385769367218, -1.0547281503677368]"
64,"[0.960188229976986, 1.9874423379743371, 1.0987946114776337, 2.0902947357532593, 2.476175664241769, 0.8121078065848485, 0.3355804188099139, 0.0889636597566559, 0.9725893746154093, 1.7738191075207315]","[0.7652422687166154, 0.3161222113425893, 1.6022566710529627, -0.026237707568565305, 1.8247733014583274, 1.158331135151183, -0.14879648987058822, 0.35764641745039655, -0.12216291054414127, 0.9427720596271478]","[-0.097365916, -0.08260007, 1.105712, -0.24733426, -1.1517401, 0.25334033, 1.884362, 1.439428, 0.61510694, -2.0351477]","(20, 4)",1e-05,"[0.6460335850715637, 0.20647351443767548, 1.4665275812149048, -0.32324784994125366, 1.8189748525619507, 0.9141197204589844, -0.47393882274627686, 0.432966947555542, -0.06287598609924316, 0.8344100713729858]"
62,"[-0.38103550211399373, 2.3179132758350227, 1.9676456316651094, -0.6949430781875117, -0.015844449814724992, 0.7120288144408287, 1.6757146923382078, 0.37580041088353155, -1.5290659513724867, -2.3072879293107276]","[-1.7446886590749588, 1.2471535245019987, 1.8626008211819503, 0.353764504450078, -1.4693070342860257, 0.65953062458431, 0.45429834587653817, 1.0936652549250812, -0.6062988903655993, -1.3353803577024534]","[-1.3413839, -0.6381463, -0.5815369, 0.69477814, -0.04593588, -0.25400087, -1.0899062, -0.55928504, 1.226644, 1.6057904]","(50, 10)",1e-05,"[-1.7513309717178345, 0.7243696451187134, 1.843058466911316, 0.3205965757369995, -1.2741124629974365, 0.8143378496170044, 0.4018557071685791, 1.0573598146438599, -0.5530174970626831, -1.24623441696167]"
56,"[1.1277697917032894, -0.6167016375988958, -2.2454707975740966, -1.7216037819454042, -0.2057979258287624, -0.6431066014382045, -0.994871653897775, 0.13107371707070214, 0.08136512881196556, -0.40860584270981265]","[1.4932332608483412, -0.1504634607184563, -0.7908307717772567, -1.5521188279192026, -0.34009359626404556, 0.40560701180921566, -0.6943650736795459, -0.4511481429464359, 0.563564792873223, -0.19104600163434404]","[0.93525237, 2.204803, 0.40039647, -1.2572129, 0.9596959, 1.659344, -0.34081253, -0.8357185, -0.15582028, 0.41247872]","(20, 4)",1e-05,"[1.3813066482543945, -0.0325070284307003, -0.8995339870452881, -1.3835529088974, -0.668341875076294, 0.7041604518890381, -0.7841407656669617, -0.4373122453689575, 0.672374427318573, -0.3201701045036316]"
42,"[-0.06858052528652114, -1.9751580636656185, -2.034305230401492, -1.3042183002903787, -1.4179465516388512, -1.0646669975907521, 1.5073995488094774, 2.3797839958092455, 0.4982002654262605, -0.0017346807961412525]","[-0.2685296915967154, 0.06565910261822842, -1.7805181278289597, -0.620154301716403, -0.43043333500711806, -0.7865157732484593, -0.2974669693579119, 1.726179748188485, 1.0658881156080082, -0.5575718719782329]","[0.4315301, -0.6463133, -1.4506457, -0.19832796, 0.9644522, 0.35647938, -1.0164986, 0.12785709, 0.3882753, -0.8872017]","(20, 4)",1e-05,"[-0.28175172209739685, 0.1269410252571106, -1.9217653274536133, -0.7220126390457153, -0.34299811720848083, -0.7263147830963135, -0.19451284408569336, 1.5475404262542725, 0.9823924899101257, -0.5654561519622803]"
