seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
3,"[-0.8002904057913294, 1.0290506471787033, 0.44813717880772275, -0.652453653396722, 0.3549254962682892, 0.049329357131917106, -0.3098622573180623, 0.18935398431869174, 1.87114900921887, 1.0091447266623186]","[-1.2886888740566862, 0.24135002736395833, 1.05012781288705, -0.26500834712459487, -0.6084618280186398, 0.714278362613648, -0.3112934910452034, -0.17610509300283525, 0.31681727635132906, 1.4903414289545136]","[0.21650459, 1.2107294, -0.41788954, -2.1463814, -0.6075707, 1.6620703, 0.5777498, 1.213244, 0.9361351, -0.13499975]","(20, 4)",1e-06,"[-1.2466187477111816, 0.2774200439453125, 1.1371233463287354, -0.15044941008090973, -0.6024662852287292, 0.6865493655204773, -0.28906285762786865, -0.17047207057476044, 0.32531869411468506, 1.4689847230911255]"
84,"[1.7657596647186145, 0.80593265424549, -0.49099348239789453, -0.6131802149332892, -0.8930455165630119, 0.3785499607319385, -0.9713944955957852, -1.5850208204140368, -1.3141875053091447, 0.4742749949797309]","[1.1868901270762575, 0.7626990371639784, 0.16356557756345913, -0.5892751786800983, -0.16233802217228793, -0.6732721299686545, 0.8039957134532832, -1.3924917347862193, -0.5540909496024881, -0.7321475274869262]","[-1.3018306, -0.9233868, 0.14532062, 0.786562, -0.7345001, -1.0393858, -1.0363654, 0.77246934, -1.0136741, -1.3523078]","(10, 2)",1e-06,"[1.1456336975097656, 0.770487368106842, 0.05601266026496887, -0.6994823217391968, -0.35282060503959656, -0.8260018229484558, 0.9560803771018982, -1.0929317474365234, -0.8412545919418335, -0.8094143867492676]"
18,"[1.0769444597298259, 1.1508178764839934, 1.1314012156091628, 0.6194191172025649, 0.19605842238177193, -0.03716624271710068, 0.07530562557817477, 1.092841581901716, 1.1164179633444207, 0.13578519206867418]","[0.4117106664196146, 0.7917234443298445, 0.515647929305666, 0.6743155056413788, 0.11438905252983732, 0.06183295655714788, -0.07086837975205845, 0.11045460674032039, 0.9610033282279935, 0.4104029711079279]","[-0.079132214, 1.0498239, -0.44911614, -1.1810802, 0.04125319, 0.80238664, 0.8548439, 0.017272864, 1.7143764, 0.20425402]","(20, 4)",1e-06,"[0.3412505090236664, 0.8880003690719604, 0.6078284978866577, 0.7414025068283081, 0.20062601566314697, 0.003853127360343933, -0.028526902198791504, 0.15164349973201752, 1.00568425655365, 0.5028588771820068]"
4,"[2.067124107644449, 2.5686384206666197, 1.548636252558472, -1.8934739577779094, -3.0603493921538383, -1.5460546475415136, 1.6060580025500382, 1.0334052925338875, 0.1531615255673301, -0.9281370649952224]","[-0.6934151272640436, 2.3776218575252788, 0.7741830902158584, 0.3963862696822936, -2.2678525610233167, -1.3138441467792836, -0.02747901729369928, 1.8765519377017443, -0.26561020302204796, -0.041675644605451284]","[-0.10872547, 0.72186786, -0.19056186, 0.5258997, 0.593208, 0.75461656, -0.26389238, 0.47216657, 0.12933761, 0.15981254]","(20, 4)",1e-06,"[-0.7404876947402954, 2.3203492164611816, 0.9467117786407471, 0.7731189727783203, -1.4858027696609497, -1.411437749862671, -0.036762624979019165, 1.4317021369934082, 0.09178367257118225, 0.14743748307228088]"
21,"[-0.12209518045912171, -0.49232190219066185, 0.273603898841564, 0.07303147537178839, -0.8278595447446644, 0.4218687285241316, 0.2656092206333669, -1.8561907060811473, -2.323855822887737, -0.9278921284749352]","[0.3090763147491202, -0.2195393520039349, -0.38129807572068775, 0.539285732735527, -0.25194297584956593, -0.6769613656379327, 0.8711247283849197, -0.2565838212678197, -1.680694389858527, -1.0632215428628462]","[-1.0504825, -1.1288906, 0.55055994, 1.1948519, 1.3025199, -0.9009292, -0.19102657, 1.4593449, 0.5268439, -1.5007504]","(20, 4)",1e-05,"[0.3713321089744568, -0.2699357867240906, -0.5086511373519897, 0.6649157404899597, -0.22037357091903687, -0.9439299702644348, 0.8623107075691223, -0.24459308385849, -2.0495412349700928, -0.669259250164032]"
16,"[0.5152276739766124, 0.144524383745533, -1.0183953636576761, -1.9749354802841095, -1.5787766719451315, 0.25751307478105334, -0.44708157882728417, -0.674185560798419, -1.6529463550583572, -2.02131055789495]","[-0.8583976403339317, 1.3774064495241565, -0.5847352604522926, -0.8830946506855164, -1.1174226432188172, -0.4474524297685868, 0.7383639017290176, -0.9334105354121602, -0.27107179646351903, -1.1784688823175045]","[-1.8695906, 2.1230211, -0.45826387, -1.0536373, 0.6459738, -0.9302764, -1.5534636, -0.7768066, -0.2636748, 1.9640303]","(20, 4)",1e-06,"[-0.9735714793205261, 1.2054187059402466, -0.6702644228935242, -0.7638505101203918, -1.0961511135101318, -0.38600924611091614, 0.7838298082351685, -0.8514970541000366, -0.2064467966556549, -1.1430143117904663]"
14,"[0.5056551689111879, 1.2698229884982295, 1.8669604770978578, 2.0663476828423546, 0.21897598581297573, -0.9528005740642272, -0.41287904739377845, 1.4393575748899095, 0.9622441119074492, 1.907505078818939]","[-0.494741129151717, 0.47585247699479916, 0.7074911636972763, 0.9508549249380589, 0.8752020115777207, -0.8486568578051596, -0.7429827043237693, 0.04827931339529773, 1.2949362873708512, -0.14636257782953532]","[1.0442249, 0.4639252, -0.7460793, 0.19128191, -1.0785877, -1.3885984, -0.60901654, -0.30484864, -0.27763453, 0.102677025]","(20, 4)",1e-06,"[-0.42182812094688416, 0.39299508929252625, 0.6930619478225708, 0.9336755275726318, 0.7067223787307739, -0.8200905323028564, -0.8339717388153076, 0.07932940125465393, 1.2517361640930176, -0.2720116674900055]"
70,"[1.1041198434913908, 2.498722261475809, 0.7070132528875621, -0.37924950941900215, 1.2425046147542027, 2.703513984021721, 1.785425395293896, -0.8307463292078725, -0.7578664514622202, 0.023382765994171464]","[0.8786424197861102, 0.33478203392715566, 1.8273816201602098, -0.6856174928875278, -0.16250260818279144, 1.4244340097738206, 1.3099280987326258, 0.44909152869463953, -1.2184724638836528, 0.15454459949567922]","[-0.374787, -0.20003988, 1.8017716, 0.577157, -2.3396645, -1.5216132, -1.991317, 0.45680046, 0.569331, 0.59255576]","(20, 4)",1e-06,"[0.7627173662185669, 0.25067421793937683, 1.6859620809555054, -0.5439466238021851, -0.2448519766330719, 1.4188644886016846, 1.2070282697677612, 0.49998268485069275, -0.9639847278594971, -0.03646364435553551]"
32,"[0.8919009554410655, 0.3430863057232868, -0.8331640162756686, 0.1995299285292902, -0.014756781712837341, -1.0446170315563479, -1.2185155412428688, 0.4021040272206776, 1.4225012729638218, 1.6394346542640252]","[1.0708670033078274, 0.045295010634492594, 0.03639834552131513, -0.8345627503645376, 0.6962977496386662, -0.31022366132304036, -0.7965547439488251, -0.4934608792273786, 0.8607952962943064, 0.8267061307131363]","[0.5094005, -0.17881303, 0.026540833, 0.29586244, -0.1122821, -1.457268, 0.14993362, 1.2839674, -1.3388572, -0.9537881]","(20, 4)",1e-06,"[1.1999528408050537, -0.015561491250991821, 0.1511225402355194, -0.5999203324317932, 0.854912519454956, -0.36446407437324524, -0.6251973509788513, -0.28556451201438904, 0.8811342716217041, 0.8565987348556519]"
73,"[-2.5376221671283297, -1.2580984383368738, -0.3346163985270597, 0.49886123812781336, 2.9658841044232194, 2.5419784354427586, 1.748233198849274, 0.6511930271995904, 0.4982793667647232, 1.3323473686472305]","[-1.534932330352177, -1.436521489891586, -0.14916478818273254, -0.12136248648755517, 0.5371586091124227, 2.5374839110742378, 0.782471509972768, 0.9299344799266405, 0.041638868527818784, 0.3493396369380069]","[-1.287324, -1.1770377, -1.7906168, -1.4704757, -1.0056167, -0.4726876, -0.015172377, -0.45203975, 0.44178078, -0.18716943]","(20, 4)",1e-06,"[-1.270004153251648, -1.3122923374176025, 0.16796112060546875, 0.07665273547172546, 0.2123681902885437, 2.1475443840026855, 0.013589322566986084, 0.8666704893112183, 0.14809131622314453, 0.20254868268966675]"
80,"[-0.5613858153862623, -0.790461367838833, -1.0409663342353854, -0.5568659070484537, -0.5045889880848211, -2.70230625342549, -1.7096012135254275, 0.5860291433465896, 0.6817901070537535, 0.15430797407978392]","[0.6363220475105552, -0.8645520132644269, -0.30950265344731037, -0.6585186266447235, -0.13649868971573442, -0.3112248078802307, -2.3493995155345595, -0.1597158148071387, 0.894719307759013, 0.03574995230204431]","[-0.14482878, -1.6983119, -0.99085367, 1.1352924, -0.031446904, 0.9344161, 1.1447911, 0.994671, 0.4859604, 0.13789633]","(20, 4)",1e-06,"[0.6690685749053955, -0.7597370147705078, -0.37662428617477417, -0.7024745345115662, -0.05377477407455444, -0.42096370458602905, -2.3038718700408936, 0.06602096557617188, 0.9587500095367432, 0.21763181686401367]"
52,"[0.4185223717210336, -0.7013853601343594, -0.06192313177101827, 0.011469453908906357, -0.4105014783487351, -0.28678503085709656, 1.0889963254811568, 0.9104242384465742, 0.40873433318946123, -2.1422188209835333]","[0.8040690876680198, -0.641444788769282, -0.9512161844884088, 0.07843328481265055, -0.1552237386591016, -0.5268929346923581, -0.2334979932757685, 0.8195753103395942, 0.052985821611658324, -0.25878419145174414]","[0.37325087, -0.12649213, -0.0070984717, 0.84204966, -0.039164238, -0.33674094, 0.79012704, 0.91771865, 1.0867095, 0.06221529]","(10, 2)",1e-05,"[0.9232801795005798, -0.5128243565559387, -0.3883505165576935, 0.2746502757072449, -0.05406230688095093, -0.3823889493942261, -0.011812269687652588, 1.0957915782928467, 0.020011484622955322, 0.17035114765167236]"
