seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,Informer,Informer_para,Informer_lr,RNN
4,"[0.5757964876391626, -0.21398758855304334, -1.1341008539019668, -0.8711459087056879, -1.2759906549643365, -1.3070790312794438, -0.3080346281550794, -0.9259042958311839, -0.6408375968236484, -0.5402050945281365, -0.02294331598103705, 0.12012624747365575, -0.27637068237665463, -0.06228898859957327, 0.6118805629451012, -0.14780044388215197, 0.1269776099650684, 0.2404471012747286, 0.466064028350471, 1.2490686587238868, 1.989503804721094, 1.9919204071740548, 2.087388489073515, 1.9066647871012683, 1.7455762239251538, 0.6985854418664845, 0.8673738161154131, -0.0835059913939708, 0.3798596726170589, 0.4345443952628323, -0.7621829128594337, -1.7575069090210724, -1.4822969091440261, -0.23951835177514547, -0.39904779352433317, -0.5440146300138071, -0.890099430497859, -1.608725126450793, -1.8593338142541618, -0.5210885671273847, 0.5050517429613139, -0.14703151106507029, -0.8665478966363472, -0.1649929011575631, 0.24053181044792557, 0.7616687229229296, 0.9562322907740697, 0.6692476107249347, 0.4698632930255638, 1.2861353063483025, 1.1566524657224788, 0.4384936976140854, 0.7615066166957647, 1.148334437943682, 0.1517254270995957, 0.31641448344031986, 0.9154864989785366, 0.08639640056617698, -1.0854255534479829, -0.7929589144163854, -0.6481525748425248, -0.05636690240590636, 1.0044492666086164, 0.7834370609040928, -0.5872271773515014, -0.7635818369580171, 0.3717256144152213, 1.521011807870163, 0.8564797075754746, 1.0631181554578761, 0.5996253075763455, 0.08241462129293847, -0.9244591318219516, -1.923274568191442, -0.6735523603088541, -0.17979646587225506, 0.4032298358745411, 0.25728074473169565, 0.8037086636009817, 0.15421530692085378, 0.2587927264511294, 1.1231626099018532, -0.05550903660195039, -1.4275938763726357, -2.0946579341761247, -1.6138886019554795, -0.7249020276801472, -0.13591697784776602, -0.6264267842342129, -0.7112040907620285, 0.5410634348616266, 0.5097665400950302, 0.5667117941097729, 1.0781615282146044, 0.4083071368106441, 0.10370790334011548, 1.0541410512349865, 0.5330146905372262, 0.8459085031782458, -0.005321208465915772]","[0.8987727885031673, 0.12641009338757891, -0.2771926352468328, -0.9955045362785504, -0.37339364056641267, -1.08929383468113, -0.7624321139388788, 0.07318142881435996, -0.962495010238364, -0.15959009170446636, -0.4604100486759033, 0.2072617083569146, 0.016495393295198446, -0.28461837902425385, 0.08002020091255366, 0.5718704624888243, -0.43373567512656414, 0.34384544752835045, 0.06852437751055336, 0.4318018395951943, 1.0331677389262897, 1.4729199352579492, 1.2554604395450801, 1.4596582693009745, 1.176835652450781, 1.1571583976997633, 0.1200062430166029, 0.8073706946071115, -0.4871913386975266, 0.6234553419658222, 0.12281672427992119, -0.8235912749993943, -1.3457112715213753, -0.8094412733833386, 0.16520228491652383, -0.4816489359825951, -0.3031901620225096, -0.7385043494866042, -1.2394729517074907, -1.2395973384004164, 0.09871010207282344, 0.45569669192490225, -0.3748798570275214, -0.6791079681225864, 0.17456108290373015, 0.1532512689960605, 0.6850430884248995, 0.61371074656162, 0.3623922374441247, 0.2886671743035014, 1.1418017191965517, 0.585751606124203, 0.14561789455198393, 0.6886976694197727, 0.8039856032337956, -0.25026737451730213, 0.44154817069897095, 0.6947124136290512, -0.2609598062483486, -0.9549456503238086, -0.31548608925448113, -0.4904095302152842, 0.18883786270173575, 0.9100303352577486, 0.32842189327521853, -0.7514381239891107, -0.3878627749634617, 0.5656570018969521, 1.238183306921687, 0.23738805411463115, 0.9444241284005607, 0.12741324337606513, 0.018707999604905906, -0.9338131316244045, -1.4563680023792398, 0.05463164088076572, -0.2071122863126379, 0.50678597903086, 0.003887755216265637, 0.801764785992849, -0.24666708607557067, 0.3821262694889147, 0.9320994751573959, -0.5215587741806483, -1.1668144892823116, -1.511250689534969, -0.8582632571879949, -0.29577039908614977, 0.011968221695308867, -0.6324108950818674, -0.3949986432210948, 0.738562756472174, 0.14048516185894322, 0.4964692131803013, 0.8299269216244538, -0.006656324001582781, 0.10703606534090687, 1.000623018564533, 0.032703181254959635, 0.829556912550766]","[0.9724863546901381, 0.01577465018204588, -0.23010920904842277, -1.0345439337694533, -0.28423286372692547, -1.147012616284475, -0.6708540186987837, 0.07876338143473605, -1.0034133595076125, -0.06610069079517691, -0.5171417515736225, 0.28128471007396627, -0.04210697074611405, -0.25972019080533354, 0.08927648394110527, 0.5777615742489165, -0.4931709959095878, 0.4206444044893794, -0.00023759113056626147, 0.4779033206763885, 1.0022294595180352, 1.459597111923511, 1.1974857071479985, 1.4556148474004806, 1.122098778766083, 1.1538436209757363, 0.05100852259936178, 0.8669901818432925, -0.5857164533327373, 0.7231274529294596, 0.03418679784552073, -0.8009991044027518, -1.3495460181342724, -0.7521572110855712, 0.18554614797936725, -0.5180220745515501, -0.2620697574039033, -0.7659585445223014, -1.2185898838283826, -1.2195971425795502, 0.1632357061887984, 0.4270011541825578, -0.39812636933459006, -0.6648706100732651, 0.2139536615652734, 0.12451528685182116, 0.7140676310016103, 0.5746073321351653, 0.35910324161542606, 0.27778040702008383, 1.1685156689969984, 0.5207560970817372, 0.1525690148809026, 0.698991826673319, 0.7836832226133422, -0.29591988550228343, 0.49713136247733186, 0.6581640119456375, -0.29131421406123814, -0.9528949503120107, -0.26682733792755275, -0.5149578622343517, 0.2396705900057292, 0.898449944009966, 0.2880758437556957, -0.7741143237256763, -0.3384829667482299, 0.581032547637132, 1.2342376463462013, 0.1653183825160265, 1.000946622773164, 0.03860396587888254, 0.06251788884119774, -0.988219190672746, -1.4124649822033573, 0.12450088101979578, -0.2577192998085782, 0.5648049253631543, -0.061850603321725636, 0.8613635308830869, -0.3353318022686493, 0.4552152450559041, 0.8908854355825645, -0.5687430491032691, -1.1372602771966778, -1.4985252313772808, -0.7968414957928122, -0.28656109243917816, 0.025497124448390807, -0.6598326059298072, -0.35153649476641086, 0.7600531802331983, 0.08491032840207907, 0.533711606223747, 0.8012351738752924, -0.04336317659798117, 0.13189172398841628, 1.0092400256736154, -0.03624595798539512, 0.8893233378338505]","(1, 0, 1)",0.3243116328097119,0.7831108316307674,"[0.8472217025540769, 0.1883456349056991, -0.3396825346595925, -0.9197536122142647, -0.3251752275785691, -1.0295609778030683, -0.8076738302415007, 0.1351325658774799, -0.9990018520315158, -0.22239724606435574, -0.3761884012167298, 0.13818954449766452, 0.03619954293879567, -0.34000047361561614, 0.09917968537551564, 0.5917826394174626, -0.46773146775958835, 0.30787350432342464, 0.1487419632033453, 0.3636730204844242, 1.0478766498685517, 1.4316421829204173, 1.2003208425049017, 1.4307370886503172, 1.206456691022232, 1.1577904095910805, 0.15576814204501344, 0.826837898770864, -0.39499159300912995, 0.5708791203953985, 0.22941675763614636, -0.9089741114745679, -1.2963779175294394, -0.733455543579423, 0.19705358997818864, -0.5394962678280469, -0.38502778955883066, -0.6861591118342167, -1.2575366570098925, -1.2109513056913503, 0.12925432638472922, 0.4386315057678017, -0.49582217736457096, -0.7016114434595532, 0.2476347393880135, 0.1671233603174335, 0.6103147854761274, 0.6143893028006033, 0.32242850435691195, 0.3034893277666981, 1.1710754954686964, 0.5915709993393811, 0.08598613694116014, 0.7509105054840499, 0.844128452716544, -0.291202758011498, 0.44939923630755385, 0.7831274752294934, -0.31830158026500477, -0.9601239321429825, -0.22496984094723482, -0.4459248922166354, 0.1263306151255355, 0.9141513059184587, 0.26322226155956163, -0.8008981177743129, -0.31896211036178845, 0.6527241403839799, 1.189460630110007, 0.1444093721538191, 0.9088401517013739, 0.21600536095536016, -0.026344884453162312, -0.8559229865197768, -1.4396426742924044, 0.13989381514494825, -0.18931043352220858, 0.3721607185729134, 0.019440680376035774, 0.7446582270926883, -0.20638448603717244, 0.32385138944904646, 1.0171271931692585, -0.574265955772338, -1.1910813798416684, -1.3778509815126196, -0.8059094563565443, -0.28051154880212403, -0.0564636441972137, -0.6883298348451935, -0.4169803735671225, 0.7899282658982181, 0.10494053695208894, 0.4044740700634169, 0.8813164698442733, -0.03722484861471653, 0.09037070479216619, 1.073727904442115, 0.01667517613902858, 0.7624936252045648]","(3, 0, 0)","[1.0652958154678345, 0.35046443343162537, -0.23572444915771484, -0.8914709687232971, -0.47431308031082153, -1.0244908332824707, -0.8841952681541443, 0.12507326900959015, -0.8027554750442505, -0.31045588850975037, -0.28085029125213623, 0.26988449692726135, 0.24011214077472687, -0.24570688605308533, 0.12610942125320435, 0.8004190325737, -0.3462594747543335, 0.2669643461704254, 0.2307545691728592, 0.4920784533023834, 1.3313313722610474, 1.6809446811676025, 1.4584027528762817, 1.5619215965270996, 1.4157688617706299, 1.3603297472000122, 0.1939491480588913, 0.9701952338218689, -0.20850421488285065, 0.7208170890808105, 0.5323013663291931, -0.5896450877189636, -1.015413522720337, -0.764508068561554, 0.2602778375148773, -0.2972825765609741, -0.38900530338287354, -0.7397976517677307, -1.209670066833496, -1.2181639671325684, 0.07904411852359772, 0.7779133915901184, -0.2459890991449356, -0.7698610424995422, 0.19592000544071198, 0.4098804295063019, 0.8164759278297424, 0.8545892238616943, 0.48492375016212463, 0.3858318626880646, 1.460788607597351, 0.9636251330375671, 0.10749121010303497, 0.8986155390739441, 1.2484766244888306, -0.09976933896541595, 0.5140621662139893, 1.1560865640640259, -0.10077472031116486, -0.7471053004264832, -0.26480787992477417, -0.3416377007961273, 0.2525108754634857, 1.178922414779663, 0.5463681817054749, -0.6062925457954407, -0.4612269401550293, 0.6841611266136169, 1.4461727142333984, 0.3228977918624878, 1.0272395610809326, 0.36217162013053894, 0.053173262625932693, -0.6812245845794678, -1.209365725517273, -0.004462074488401413, 0.1140865832567215, 0.6293670535087585, 0.18041715025901794, 0.9853011965751648, -0.08532470464706421, 0.36515387892723083, 1.296137809753418, -0.3803198039531708, -1.1242119073867798, -1.2383649349212646, -0.8304659724235535, -0.1891099363565445, 0.17083923518657684, -0.5829174518585205, -0.4777953326702118, 0.8300783634185791, 0.4459705054759979, 0.5499632954597473, 1.1461408138275146, 0.11239679157733917, 0.07064898312091827, 1.3126318454742432, 0.18945163488388062, 0.9491685032844543]","(10, 2)",0.001,"[1.0255931615829468, 0.0573238879442215, -0.2398042529821396, -0.8850663900375366, -0.3968268036842346, -1.0240492820739746, -0.784877598285675, 0.12363757193088531, -0.9898361563682556, -0.166127011179924, -0.41190105676651, 0.30128127336502075, 0.006505623459815979, -0.3413132429122925, 0.24167580902576447, 0.5165799856185913, -0.4530194401741028, 0.4654669761657715, -0.0002719014883041382, 0.40455037355422974, 1.183074951171875, 1.6083199977874756, 1.2961838245391846, 1.625557541847229, 1.2495173215866089, 1.2652592658996582, 0.04553736746311188, 0.9584476947784424, -0.46542447805404663, 0.6199170351028442, 0.12627972662448883, -0.8409096002578735, -1.120585560798645, -0.8419414162635803, 0.1932823807001114, -0.5186737179756165, -0.27908623218536377, -0.7305185794830322, -1.0560107231140137, -1.1142230033874512, 0.022987201809883118, 0.42464447021484375, -0.3844949007034302, -0.6267167925834656, 0.2703143358230591, 0.10479678213596344, 0.7114983201026917, 0.6424798369407654, 0.3328676223754883, 0.29435890913009644, 1.310100793838501, 0.540648877620697, 0.08749420940876007, 0.8236390352249146, 0.8617174625396729, -0.32781678438186646, 0.5284419655799866, 0.7611544132232666, -0.3224555253982544, -0.8340212106704712, -0.3128320574760437, -0.45482808351516724, 0.2773963212966919, 0.9371161460876465, 0.27282434701919556, -0.7537568807601929, -0.33610624074935913, 0.5474468469619751, 1.4294055700302124, 0.05902440845966339, 1.1097233295440674, 0.057723596692085266, 0.07718618214130402, -0.8634927272796631, -1.2106165885925293, -0.0980551689863205, -0.06716941297054291, 0.3524091839790344, 0.0063590556383132935, 0.8653126955032349, -0.2934775948524475, 0.4339143633842468, 1.0416033267974854, -0.5564959049224854, -0.9756718277931213, -1.2523283958435059, -0.9025139808654785, -0.2793678045272827, 0.09649856388568878, -0.7144290804862976, -0.352752149105072, 0.679162859916687, 0.15971536934375763, 0.47110432386398315, 0.9568139314651489, -0.13165251910686493, 0.2175048440694809, 1.0825591087341309, -0.07031075656414032, 0.9263688325881958]"
14,"[-0.8762884916750406, -1.047685349450937, -0.12780410905553607, 0.2636638055529414, -0.6850431744531179, 0.05285343379546953, 0.5296104947792802, -0.034402457132439446, 0.5531406785420894, 0.5963288956979479, 0.32684488351611934, -0.01833869626060211, -0.22148590767013326, 0.20349235252392917, 0.016288277229505654, -0.7539403055431723, -1.271260775925588, -0.11677910869872765, -0.3159212262437259, -1.3523663067801028, -1.8850809302453957, -1.0426955526993602, -0.9532995061462602, -0.3193965060881299, 0.7597488188350897, 1.3177782304625332, 0.24067147900196617, 0.32689149596576916, 0.25389894402449975, 0.34128368111044066, 0.6952527637578192, 1.0937774458103544, -0.09668408807968121, -0.15302411664249777, 1.0415033992466702, 1.0774383709984625, 0.5950988508228092, -0.46699855321634176, 0.17155670936881318, -0.28976218275350896, -0.001636075183467034, 0.4888840246678203, -0.46979826949787473, -0.03083434248743816, 0.08833400144709849, -0.8138385883106555, -1.537698531302764, -1.177995015599021, -0.1718616150544926, 1.0870168809364973, 0.5338498572211108, -0.41548794858127414, -0.34601161686895354, -0.4423359838245349, -0.24658677485782143, -0.1379844002893812, -0.7998177622043081, -0.9073870222153348, 0.08440148025867056, -0.4018653118013401, -1.497867589250943, -1.8963352362867798, -0.8738690625173463, 0.7392342200531689, 1.13523492666382, -0.2785237090416264, -0.33571629092480726, -0.5960186900595541, -0.30700324544753665, -0.6360999584882613, -0.009259716063900802, -0.4564730606315993, -1.3627429452128035, -1.4708182036440989, -0.05386465801542917, -0.23139591076978216, -0.1065754969660409, 0.49056857871070814, 1.0232871730150035, 1.6891620308314081, 0.3720397349735086, -0.24777203834728972, -0.48502556879616376, -0.3717841658622749, -0.23619607369140028, -0.09971747919801005, -0.5987343917549175, -0.9400592425752123, -1.3548133205012773, -1.827685083532618, -1.2440986860865688, -0.4865508935504905, 0.2975830767098091, 0.7568197055496705, 0.16370804313753556, 0.3232395075890545, 0.4764214573147744, -0.18314757271140183, -0.9892241619774378, -1.1428070380385411]","[-0.5400043371536449, -0.6062863230982182, -0.744542187901828, 0.24446698489537794, 0.14143031310525242, -0.7557583310057441, 0.4307325992983416, 0.3142441951301094, -0.19152455469749416, 0.6489029558908365, 0.27187741775252966, 0.19090617463985451, -0.11379178358052937, -0.16459001587986857, 0.28578736046386344, -0.12660540300242606, -0.6906376040419593, -0.9259419739046085, 0.3461918782535766, -0.4890171653705142, -1.1078577240948457, -1.331152068197973, -0.37711951860037385, -0.7647397468460733, 0.06297336733490674, 0.7282621351676364, 0.9536471628787151, -0.23615210243739138, 0.44496754718446485, 0.031415170432267325, 0.325576095894307, 0.5324647158106657, 0.8275450879050216, -0.5104566320321919, 0.10220419937359823, 0.9904012995598711, 0.582237721218527, 0.3039799902135457, -0.6189885483231146, 0.4810509835303705, -0.5302876745186942, 0.2635077620758801, 0.35713014362988027, -0.6483633413128149, 0.29334732816896925, -0.058339662637386144, -0.7846687569919624, -1.1453641528067828, -0.6053129391956297, 0.13079485454332224, 1.0216194536648362, 0.02304013038869268, -0.4270080137756205, -0.1325076099811433, -0.3760821788339632, -0.05854568544083982, -0.10871155756896128, -0.7454619834198275, -0.5346560305054211, 0.3517294955113811, -0.5777300595570307, -1.2090025594724276, -1.2918339565505659, -0.2279520842420633, 0.8532102621742006, 0.7086297955767198, -0.6328386068299863, -0.019296987509814123, -0.586370196304647, -0.013818147295213135, -0.6291908848406547, 0.3053357263564266, -0.6091409238098127, -1.0581724833078971, -0.9417319619901503, 0.417001322979646, -0.43989657225960516, 0.11337278916376167, 0.4338821841288273, 0.8063460809505899, 1.2859889903561132, -0.27095476020454795, -0.11229465824501575, -0.4288782396736559, -0.15734504602544697, -0.1575235506786768, -0.020955703858671654, -0.5882565398255817, -0.6459309726624215, -1.0318478341700665, -1.3117611664475848, -0.5882181028627764, -0.1924418421191023, 0.39380399776936026, 0.5599177066649903, -0.11625081019495961, 0.38136491268653433, 0.2857390009715073, -0.32601707319715545, -0.8262156253788601]","[-0.5396600712272326, -0.6040891640115963, -0.7436670238391623, 0.24253476120503992, 0.14168139454979592, -0.7530207181850175, 0.42763701097097134, 0.31291244378520106, -0.19047551996864387, 0.6453785718320337, 0.2698962973430999, 0.18988430652165167, -0.11317251519928112, -0.16356662272926972, 0.2841449605981509, -0.12597750041639083, -0.686419676629439, -0.9209090670423878, 0.3454475607674847, -0.4851955858914715, -1.0994021379347947, -1.325360724090465, -0.373815432290415, -0.7611547492403818, 0.061844923244104344, 0.7240328097538613, 0.949277616571235, -0.23567539315302588, 0.4420030250482687, 0.031879462004913525, 0.3224162099105353, 0.5296663899663574, 0.8228676553225502, -0.5046106726629249, 0.09811848687842976, 0.9827316349236389, 0.5778960750076424, 0.3017142314987244, -0.6141340008319177, 0.4754356187915713, -0.5208710583067483, 0.2536059869266017, 0.35673789729985156, -0.6399224203442833, 0.2864655954042438, -0.05462920813024797, -0.774785967754431, -1.133001795532121, -0.6003001258463568, 0.12881716989401362, 1.0098295770130232, 0.023845981633354524, -0.4216444138755409, -0.13073529126808053, -0.3713385945260212, -0.05763407548130738, -0.10739671450175887, -0.7361703924402843, -0.5276843932101349, 0.3479237207740466, -0.5704021755226432, -1.1927905102770513, -1.2775518026816706, -0.22292536682432437, 0.8436098010217807, 0.6973800182223521, -0.6293738446805968, -0.012724842642184986, -0.5819823636983368, -0.009499590806293617, -0.6223905503199941, 0.3023872765030629, -0.5981377752991711, -1.0430277881949046, -0.9290752578705133, 0.4115754931200699, -0.43204588437188285, 0.10971918857901516, 0.42704470027841474, 0.7935096609130001, 1.2683840356762517, -0.26602295137473797, -0.11065395578513877, -0.42106705854871007, -0.1553569263290461, -0.15457744691102146, -0.020961995490575307, -0.5777282389937808, -0.6361864446355517, -1.016139382263856, -1.2957864949964657, -0.5822188742606638, -0.19007810387319124, 0.3878953963813576, 0.5530771580651721, -0.11403413683557095, 0.3752401246559853, 0.2826085224994266, -0.3212755998886908, -0.8151522625700073]","(1, 0, 1)",0.29740531783151836,0.6252239564596992,"[-0.5419358900774318, -0.5800313085351181, -0.7742226284866345, 0.24252760421269906, 0.15513398909449425, -0.7324022066196384, 0.44879689800752604, 0.3073506729542277, -0.20534895683063276, 0.6804001553106062, 0.2654930417667337, 0.1762125233500954, -0.08232889057838934, -0.18811044991097312, 0.2676551277117948, -0.13053798277532783, -0.6766524074813347, -0.908681463416956, 0.3022699075621783, -0.48671584217060543, -1.08057245556523, -1.277436730764839, -0.4293198944910781, -0.7733419343934635, 0.06386295912669543, 0.7678484220901216, 0.9526799915741754, -0.17285569359606748, 0.4537188059152022, 0.023433174309345745, 0.2706568682355593, 0.5507612307869489, 0.8036875920652292, -0.4756558562258646, 0.09263343338383809, 0.9621496158771432, 0.5340214774916333, 0.34387793928569127, -0.5774698772506884, 0.4317052069999304, -0.5331613854138865, 0.21803968664969686, 0.3923606146710541, -0.6592892950163225, 0.3056530036814632, -0.05810679870048921, -0.7947327167524644, -1.0940931609032725, -0.6353075196898658, 0.09050717506113001, 1.0062571856077618, 0.07996049433287089, -0.37994373694568434, -0.11451547241123633, -0.41820929936550605, -0.07669543625013314, -0.09231309324061816, -0.7331892289481742, -0.5190337398407563, 0.3303967745209658, -0.5750832896793492, -1.1650312616708278, -1.2497286299316532, -0.2811110686790873, 0.8182299939214075, 0.7197836631438027, -0.5629120546115871, 0.01583332972568574, -0.5888248064681305, -0.07163176014129208, -0.5879476937374253, 0.27144215836409524, -0.5635441866667203, -1.0608917344337057, -0.896822150294633, 0.363759098677102, -0.4341761117406342, 0.1177457879885139, 0.4780244766280717, 0.7595620363318696, 1.2898729259008979, -0.238070961241174, -0.10604955291376039, -0.41199356984254565, -0.22247987514715414, -0.14683305225291127, -0.03130774414967201, -0.5598163242993842, -0.6362442633588186, -1.0085493993139643, -1.3145905337647175, -0.5884697528762335, -0.19991381450855217, 0.38617216986076236, 0.5922438472896185, -0.08824993036340403, 0.38945293281034404, 0.2858773501366455, -0.3430579811250298, -0.7962458805212969]","(4, 0, 0)","[-0.3834327459335327, -0.2697419226169586, -0.511497974395752, 0.2728484869003296, 0.432752788066864, -0.39471951127052307, 0.40720438957214355, 0.6511369943618774, -0.04613404721021652, 0.6760387420654297, 0.545924961566925, 0.32096368074417114, 0.042177580296993256, -0.06003837287425995, 0.3272187411785126, 0.12169186025857925, -0.4456939101219177, -0.856561541557312, 0.41038984060287476, -0.21674418449401855, -0.9225536584854126, -1.1817659139633179, -0.5483916401863098, -0.5883447527885437, 0.10259757190942764, 0.9949419498443604, 1.110770583152771, -0.3730640113353729, 0.6176964044570923, 0.27403610944747925, 0.3676343858242035, 0.5918464064598083, 0.7089112997055054, -0.15475459396839142, 0.12709513306617737, 0.9683367013931274, 0.7828925251960754, 0.38974684476852417, -0.3871458172798157, 0.5671519637107849, -0.07795844972133636, 0.30049437284469604, 0.4413527250289917, -0.5228713750839233, 0.45792996883392334, 0.3251800537109375, -0.5043700337409973, -1.039323329925537, -0.8053251504898071, 0.2724612355232239, 1.120179295539856, -0.028731033205986023, -0.4578521251678467, -0.039339371025562286, -0.3055150806903839, 0.035200074315071106, -0.04481291025876999, -0.59331214427948, -0.5455272197723389, 0.6989845037460327, -0.2010135054588318, -0.9270540475845337, -1.1832939386367798, -0.2722940742969513, 0.7949097156524658, 0.6334192156791687, -0.4995031952857971, 0.12254031747579575, -0.565441906452179, 0.029317356646060944, -0.38563594222068787, 0.22063645720481873, -0.38132789731025696, -0.9713151454925537, -0.9866761565208435, 0.36321961879730225, -0.041150666773319244, 0.10732357949018478, 0.715983510017395, 1.1223965883255005, 1.4781066179275513, -0.4052630066871643, -0.16411590576171875, -0.3825750946998596, -0.1152898371219635, -0.07170690596103668, -0.07752290368080139, -0.4927229583263397, -0.5136924386024475, -0.7914773225784302, -1.222450852394104, -0.7384378910064697, -0.04328938573598862, 0.48154574632644653, 0.6326915621757507, -0.16232335567474365, 0.5728419423103333, 0.5966521501541138, -0.2409575879573822, -0.5894067883491516]","(50, 10)",0.001,"[-0.4666445255279541, -0.5451020002365112, -0.8107333183288574, 0.2054804563522339, 0.3107408285140991, -0.8279076814651489, 0.454012393951416, 0.3756014108657837, -0.1291522979736328, 0.5914556384086609, 0.31050026416778564, 0.16376185417175293, -0.016699671745300293, -0.3013116121292114, 0.6587340831756592, -0.19013655185699463, -0.6141059398651123, -0.8844558000564575, 0.2804067134857178, -0.4600449800491333, -0.9274910688400269, -1.4439994096755981, -0.49295568466186523, -0.7898861169815063, -0.009351253509521484, 0.8255016803741455, 0.8705645799636841, -0.18606925010681152, 0.39338189363479614, 0.11036229133605957, 0.2837541103363037, 0.5379073619842529, 0.7720483541488647, -0.5592257976531982, 0.008842825889587402, 1.1714614629745483, 0.5010822415351868, 0.2911929488182068, -0.5953737497329712, 0.46371978521347046, -0.5392826795578003, 0.3718494772911072, 0.5587007403373718, -0.7038098573684692, 0.31427890062332153, 0.15774798393249512, -0.7731093168258667, -1.1772500276565552, -0.6379474401473999, 0.029288291931152344, 1.1714614629745483, 0.0193558931350708, -0.4523123502731323, -0.15854215621948242, -0.31842851638793945, 0.04404258728027344, -0.02412235736846924, -0.473736047744751, -0.4498608112335205, 0.4316869378089905, -0.6224119663238525, -0.9963234663009644, -1.3634580373764038, -0.32904016971588135, 0.8527323603630066, 0.6836755275726318, -0.6701815128326416, -0.059290528297424316, -0.5649303197860718, 0.08540952205657959, -0.5113357305526733, 0.40415215492248535, -0.5168642997741699, -1.005677580833435, -0.9575949907302856, 0.32267194986343384, -0.4734746217727661, 0.30933648347854614, 0.7453471422195435, 0.6609824895858765, 1.1714614629745483, -0.2609407901763916, -0.19668936729431152, -0.355796217918396, -0.1920381784439087, -0.031081199645996094, 0.07087588310241699, -0.27098190784454346, -0.5827627182006836, -1.0622812509536743, -1.4874616861343384, -0.71288001537323, -0.15685343742370605, 0.379852294921875, 0.5559977889060974, -0.06923580169677734, 0.3487629294395447, 0.3152073621749878, -0.40053606033325195, -0.7699997425079346]"
