seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,TimesFM_32,TimesFM_64,TimesFM_96,TimesFM_128,TimesFM_160
1,"[0.23722607578487998, -0.6118774781293821, -1.5835707077084504, -0.25415399003180195, -0.07260398192441186, -0.9686678068782666, -1.8048743736848025, -0.6422426221822904, -0.6029229026862756, -1.2846455952164806, -1.22539576414724, -1.3749849458694068, -1.1229648429147585, -0.4631213790139759, 0.519434140042289, 0.7724662100498709, 1.3225919993743438, 1.0478960233090262, 0.748918534179767, 0.37971574468483965, 0.9565854741314699, 1.3116189239178753, 1.0718107256901344, 1.3254796319477513, 1.8191206807862956, 1.4720276775081325, 0.2291904064319492, -0.5116294687591093, 0.417297693030402, 0.6109752889316019, 0.9869475900497532, 0.8217771818081798, -0.5010379420664668, -0.5254249741822931, 0.7854867623917473, 0.1755625715018731, -0.006908215387344985, 0.41229806171249717, -0.43698366392946564, -1.0143135388744122, -0.9291061996709961, 0.33370931779929974, 0.7747257917114102, -0.36116600269603644, -1.3789051223757638, -0.17492741565298042, 0.9769073824715855, 0.6504012336885588, 0.5984853562072745, -0.1044080641950158, -0.2999460410248529, 0.8212735657771082, 1.5470269049199121, 0.5358965775333341, -0.11922539234300095, 0.03417379777013371, 0.23137121098145363, 1.0475382258159107, 0.46448687205813943, 0.3000184769981158, 0.8688430240878017, -0.052387836669553545, -0.3574437855179323, -0.3276454793141645, -0.24689428218625406, -0.9905246051188953, -1.3908750150940978, -1.4258973126658834, -0.6255912956866003, -1.0439695116543277, -0.025641290559537455, 0.21168885659607278, 0.7252716436808764, 1.1230903673776877, -0.1850043656490149, -1.3883818162731687, -1.9169937801866688, -1.2350808608959103, -0.4212293138814879, -0.5233562260382205, -1.224682830926767, -0.4619364094284485, -0.685964754830782, -0.5347197262406533, -0.1649729574927541, -0.05356304597664019, -0.29798383272324597, -1.1786968808769482, -1.3614808766129323, 0.05515773095974341, 1.3740962442318958, 0.994018991390294, 0.9104258721328631, 0.8124923527095794, 1.2918688504187537, 1.5327588882129173, 0.7906516915355696, -0.5896724606319328, -0.1130750608175316, -0.11308307451086924]","[0.07559133743852942, 0.19943040706561527, -0.7115926816621897, -1.2277743668773555, 0.3597331934068758, -0.2524705786278498, -0.8424325175643417, -1.3836581149026315, 0.04958643526902534, -0.6277161203207882, -0.9707875350560865, -0.7400019966191967, -1.0049839475598086, -0.6204728691348542, -0.15288494444654877, 0.5958766122655634, 0.4745279039170892, 1.0853280474157991, 0.5052319996011266, 0.49630253437920363, 0.13156447749523784, 0.890803235383851, 0.8662173062259498, 0.6387020725771595, 1.0061285956591717, 1.31605638295671, 0.8139994860297775, -0.17780933658293951, -0.42272480046763955, 0.6286600932642218, 0.296645242299491, 0.8386249689000076, 0.402464697358176, -0.7022702907455548, -0.17428982880951566, 0.8726316767965052, -0.26075326689637945, 0.12346841806084474, 0.3505638526820748, -0.612265590270503, -0.7081807437391606, -0.5750158278014157, 0.6212172317000076, 0.4641171758614064, -0.5932245906267396, -1.082292827062394, 0.3662189978782166, 0.7937978835324772, 0.25350229192232027, 0.4717342102461144, -0.340275169318073, -0.1298084563658164, 0.8861777939600164, 1.1039380079399042, -0.016072426436617937, -0.11118917912469198, 0.0897683873324797, 0.18648701731521378, 0.9542947171583038, -0.012660486521012482, 0.30634872025862203, 0.7156686639584906, -0.4102221686487989, -0.15233270119353287, -0.2514791287173981, -0.12115471782755503, -0.9299472462051177, -0.925901391991539, -0.9629466166701139, -0.14411798735154335, -0.971910517978556, 0.46031396842974054, -0.018468127618797486, 0.7345057074902751, 0.7558375136325503, -0.56292312246529, -1.1069202550405237, -1.3635336526664068, -0.5533140345627069, -0.14457229660013443, -0.45107007773815333, -0.9991477920576904, 0.03763748660039673, -0.7047834981309804, -0.18232797717516314, -0.07380896890517252, -0.016658561524053928, -0.28965455196121903, -1.033869604896339, -0.8445460741647629, 0.47743076804212486, 1.1353808602108333, 0.42632856128487734, 0.6972615914904244, 0.4638615569643672, 1.0599380719365699, 1.0027898522446321, 0.28925676541325346, -0.7343008433385595, 0.25407536085174814]","[0.07777007984539812, 0.20559422319105836, -0.7332066384487308, -1.2663470469331446, 0.372254900939503, -0.2602804431096624, -0.866258279349618, -1.4262205976280715, 0.05236942910878861, -0.6446852951158062, -0.9990019242523547, -0.7618189584988933, -1.0355565885004985, -0.639460719518883, -0.15748862933449914, 0.6141870898847925, 0.48861019954348645, 1.1191699159307436, 0.521241411086041, 0.5116989517987242, 0.13605755938066394, 0.9178164552873069, 0.8950796571828914, 0.6597313349419939, 1.039818265444135, 1.3627047029775936, 0.8440383844896376, -0.18345038966685653, -0.4374384397995247, 0.649796932245141, 0.3067121044005452, 0.8663641675058298, 0.4172239337066549, -0.7257433077241258, -0.17983065625760053, 0.9015430615445809, -0.2704262513364541, 0.12812056054140442, 0.361058926582812, -0.632013038188086, -0.7291432607302857, -0.5927423398624444, 0.6421346276375627, 0.47619314053991907, -0.6124211429704065, -1.1145253524698377, 0.38262003223316104, 0.8133809857539849, 0.2582540710128435, 0.4866417631317166, -0.354548979307072, -0.12950142155221708, 0.9130616046631743, 1.1328279671177508, -0.023747107807890355, -0.11087832362835492, 0.0918441438780525, 0.1919918968135904, 0.983820855773631, -0.022145291117712435, 0.3202629552847758, 0.7328664184532683, -0.4279205849555756, -0.15001333311285117, -0.2611008094393628, -0.12126622745496192, -0.9590924398691174, -0.9453636326996684, -0.9896802926225454, -0.14166998430090835, -1.0039261165696145, 0.4795325073614206, -0.02374230688143887, 0.755042212984379, 0.7735972316123987, -0.5794380980518037, -1.133968137879889, -1.39989622209352, -0.5639157512487892, -0.14847700243638762, -0.4636650631439069, -1.0269285107109762, 0.04388891683552262, -0.7267348484206033, -0.18354053379009205, -0.07705716369583854, -0.016213562535332397, -0.29810125070313576, -1.0619252619151018, -0.8651561204916319, 0.49345816123008157, 1.1639821703713975, 0.43280257445927206, 0.7177391729577358, 0.47282602999023643, 1.0909669582912582, 1.0275609449798495, 0.29489748095898416, -0.7571095983870457, 0.26685081428803537]","(1, 0, 1)",0.3315909736261229,1.0978493199542445,"[-0.033519778737932146, 0.21346260653782628, -0.718940906343828, -1.2698412881411798, 0.386430313561605, -0.23407983597317777, -0.9885338487790597, -1.3753859523260559, 0.03630038000400404, -0.6300138288170092, -1.1267218585666816, -0.7353047504591107, -1.040858806783986, -0.704758943794974, -0.18537855280749382, 0.5404329388082221, 0.4487398319524665, 1.0634692697763042, 0.5703491877869089, 0.4979278495288066, 0.21704528210204094, 0.921759587257098, 0.9407207309681972, 0.6344197658655041, 1.0706219512716593, 1.4087413260134056, 0.8689874576510239, -0.13650746919300036, -0.3594348318242253, 0.7100180044234424, 0.3248511827381018, 0.7847072895438814, 0.47371291094898244, -0.7191743209007079, -0.14176840780123645, 0.9546385226339391, -0.2956010397406079, 0.05467104933734239, 0.45222675152534275, -0.6381212301060771, -0.739169361285247, -0.5355477412457498, 0.5925930952236877, 0.450279310910583, -0.6739565762932378, -1.0741099234911333, 0.4204527201675487, 0.8081150975988339, 0.14897640047727612, 0.47642390201765983, -0.27125182352134825, -0.13848121099443406, 0.954916012120153, 1.1072022791439533, -0.053835990203795925, -0.08234902132442573, 0.19670079381781846, 0.19404607618637038, 0.9528887254483223, 0.003433189637297218, 0.27934389369641377, 0.821620535466592, -0.41657901102520783, -0.16706689986911938, -0.16705868688964184, -0.1589346542315892, -0.9422445386354944, -0.9702336285979001, -0.956068821661745, -0.20757933159407, -1.026057502846644, 0.35704633782161355, 0.02649180277822419, 0.6233985499049113, 0.8228171969618441, -0.5876539880617747, -1.0964572116481226, -1.299418318738085, -0.5822527909289721, -0.18903674230719408, -0.5579966063026974, -1.0636611007637224, 0.026935563337574242, -0.7004874182550196, -0.296020769618502, -0.03850448212340582, -0.075560798854129, -0.3056642386618684, -1.0549987737205184, -0.861325700870447, 0.489786487590799, 1.10199005357936, 0.34547919554645434, 0.6979613586956974, 0.567780901310279, 1.0846682090173918, 1.0775830190517661, 0.3015260246641831, -0.6892845596979473, 0.32469712711895066]","(3, 0, 0)","[0.014510326723001454, 0.052966263973061756, -0.21414687849697572, -0.6694415810517136, -0.43667515445859517, -0.4133105364463692, -0.8194370346404494, -1.166604092738722, -0.8225180155944477, -0.7716517660294457, -0.9480542296547737, -0.8163046984560074, -0.8671210390682265, -0.7483156264196467, -0.4501766845101085, 0.05644950083744027, 0.11244109057741691, 0.25463879967075165, 0.21429425905256494, 0.08775202985892139, -0.2546591605972865, -0.2163607182316143, -0.10153400584817479, -0.09148340853218156, 0.03328245667647406, 0.23311502304300702, 0.17269170703056175, -0.15410099194376303, -0.4834358772773354, -0.08960117054920017, 0.04358877064072123, 0.23807185717451698, 0.25540854257664247, -0.2892533103506868, -0.33798677021886914, 0.15201291689577276, 0.052912869681669736, -0.05831307564969951, 0.07066722492996519, -0.05477482412330342, -0.25690809851068974, -0.304042311286571, 0.12615596975633142, 0.374251472871508, 0.11319204424830004, -0.30482744502058656, 0.08105884387141804, 0.44063392783559646, 0.49494416881114733, 0.5960231727702014, 0.15507815376509498, 0.05899567140454845, 0.37210568684882844, 0.6714640946116534, 0.39408240166707253, 0.06641263201577846, 0.056721334882160024, 0.1581496645071718, 0.30964481018948986, 0.20826607431089544, 0.19469303718101852, 0.34872711778068555, 0.10050726297753479, -0.04287142757875104, -0.05474902629591685, -0.002836490582390716, -0.227981140328788, -0.5407812875880319, -0.6530529132011547, -0.35833553499708154, -0.4844776847280143, -0.2262421004733679, -0.04374526488071158, 0.2475947512490422, 0.4335328416589644, 0.1014660782317651, -0.4386364941764716, -0.6698378974388594, -0.4046923544307418, -0.19510945282678466, -0.2687554080550195, -0.6181301654529993, -0.43314409360199635, -0.44359269867855655, -0.38543657975467027, -0.22520660494377978, -0.08666168621339562, -0.13828123772586845, -0.37342711074748064, -0.599147405999731, -0.29941424150459217, 0.12414702819321555, 0.055432506710448914, -0.001772024615525003, -0.06881284460342046, 0.07456997790107572, 0.20059408322109568, 0.060065677929452, -0.5421932294546755, -0.3366979302182726]","[0.08601377420846879, 0.13125106618833315, -0.41995463967062363, -0.9278284112681201, -0.2421004307697468, -0.0678911774348232, -0.6171773791694148, -1.0279180963406798, -0.3960805862002055, -0.3708087760699196, -0.7310291878563279, -0.6929329252454122, -0.8267228724427316, -0.7556564254309743, -0.37942796881163593, 0.31264289342597695, 0.47467528711393014, 0.8164929940494866, 0.7497054492751449, 0.6994052118032821, 0.27854948283079367, 0.6507805734074896, 0.9324295500771875, 0.7899448780236769, 0.8874485110913484, 1.189095481090654, 0.8005369762332715, -0.08865319076254607, -0.6218614351106834, 0.055697098723334726, 0.2461600099142714, 0.72487684960633, 0.7654482511805577, -0.22674462971135972, -0.17078120644929212, 0.7722618096325197, -0.13832984361234832, -0.5026039398928283, 0.211532825597761, -0.21933503780907904, -0.7943526390893316, -0.7527220556169502, 0.30831915662465176, 0.708392422917482, -0.13184125238314257, -0.671236501666879, -0.013074433535648883, 0.5669855131988035, 0.5314166176632396, 0.49283239745346663, 0.042638072669809665, -0.06433473318473776, 0.45620126453029747, 0.9857811855062275, 0.2502048338380543, -0.17201568873921885, -0.12645279006331223, 0.1443873518505372, 0.566474326892157, 0.244735063658799, 0.2460642141201022, 0.5030824432787698, -0.16662679713015735, -0.3058248464131944, -0.21758396762003912, -0.19387540553315574, -0.6005974486073073, -0.6930779746688094, -0.7339599450524271, -0.353913310451765, -0.5911423356439234, -0.14612149927715357, 0.15436144003672944, 0.5848204992049693, 0.8405859256781113, 0.0618207402445409, -0.4272639063375105, -0.6385080696546113, -0.3708025015234214, -0.07541782821437376, -0.05292383782326801, -0.41095786690719827, 0.030026512242530036, -0.014321627118646672, -0.040364938888930724, 0.0221253322377575, 0.28469815375976343, 0.10132746020589065, -0.4265380581454149, -0.5614598648367501, -0.007891873976836328, 0.7290138961493164, 0.6422207460431988, 0.6488822272783534, 0.7168100412040073, 1.0046661739283456, 1.0371412580624264, 0.5418580301639828, -0.2780102695356934, -0.05500720887663364]","[-0.6091150457593568, -0.6482571800947595, -1.2047012695780863, -1.6797204252601066, -1.0149571588761053, -0.9438255256487079, -1.207700488094893, -1.4456379602586333, -0.7432118654245062, -0.8371402461734276, -0.9827004759882073, -0.9051913357923158, -1.1991154958912134, -1.2298910275014854, -0.9290323921815435, -0.461243655711508, -0.4785184830153563, -0.23449515687031097, -0.3605760970157007, -0.49134811234869996, -0.7415401519250718, -0.2951132957637783, 0.0330550670201577, -0.07114989066208438, 0.11798900065962437, 0.43949456315020063, 0.21762569809817617, -0.29514327735828166, -0.5878605455286733, -0.2674785672126233, -0.39052660613957224, -0.12787257662635204, -0.2017798499921558, -0.8534026164984383, -0.8752106131239128, -0.1893339893455539, -0.5817491181313164, -0.7534014522446462, -0.4201769031496748, -0.6414634417714802, -1.08872276094036, -1.0972458179007016, -0.32013345222746886, -0.05907140262211685, -0.48455985392573453, -0.9792065681827022, -0.44128190228408315, -0.20831525949984786, -0.2249619769824938, -0.3232141287150851, -0.7626821346665423, -0.9360819980702144, -0.33455792961054, 0.03878255399148309, -0.4228271000135888, -0.7401575751744641, -0.7090023984275151, -0.6675105795490461, -0.25502651127876164, -0.42374548298763526, -0.3984472938844839, -0.30525632574161965, -0.7604132327926343, -0.9274557332957579, -0.8776808465102588, -0.7443211322827694, -1.049778867415181, -1.487349654763223, -1.5903843496903756, -1.0672412467954382, -1.1834053454747036, -0.4582501666114967, -0.3585039476997922, -0.034295990529586, 0.14865105459952416, -0.43883609067196644, -0.9513317027580546, -1.297350118411568, -1.0329044442083324, -0.7718926818977734, -0.5186163466951446, -0.9799842036506087, -0.40845404544213937, -0.6862231881623355, -0.7373576811096293, -0.660912836237247, -0.45349303386934625, -0.571751727834095, -1.084013949641961, -1.202677608144774, -0.8503857135663883, -0.11804363547239796, -0.08898380858289172, -0.060348192976333793, 0.012404428973225717, 0.11621315162826568, 0.2661966207158239, -0.023797662811302012, -0.684241761052384, -0.4447793482398055]","[-0.10385972233370067, -0.02021923414233312, -0.2552606608952239, -0.5287023160736422, -0.3876165152003239, -0.3121936579309822, -0.46892248494758043, -0.6186885495775516, -0.3857791740212787, -0.3132125841723421, -0.4016211835073183, -0.4499868853263212, -0.5860231758567535, -0.6560821897181379, -0.5948329957568211, -0.27265442433928144, -0.20579237967558434, -0.0437821183971272, 0.00036314441770501915, -0.012982558307148895, -0.1707794099713436, -0.01204834058729376, 0.1917987786603207, 0.16000787287799811, 0.2554338424868713, 0.47468145090858677, 0.4082307992308064, 0.01996192475760261, -0.2315281923454287, -0.04007751112857677, 0.006891167726865766, 0.26892044671209897, 0.1721317943925128, -0.30780613704276805, -0.3530943793116399, 0.042676392933572005, -0.18090805657818387, -0.3079263339471525, -0.20381889988330362, -0.3691041255718436, -0.5545444856340054, -0.5661133285949653, -0.18819294944732043, 0.02913086532851389, -0.2288133943280586, -0.5121081280030049, -0.38247158411884163, -0.11827917619172251, -0.15907921942841008, -0.18554667652742413, -0.4338876799647579, -0.5112598717737795, -0.19840037537030975, -0.023048840204556498, -0.2321468609960683, -0.4084081641053933, -0.4842578760070142, -0.42607824746122447, -0.11096555798504407, -0.13242320603766644, -0.10806621467677996, 0.0031744083501747955, -0.2622446810997171, -0.39697280485390446, -0.3824102942149243, -0.3274150660207834, -0.4788788899250734, -0.6169860973086871, -0.696941437489445, -0.5563051858054272, -0.6854841056395946, -0.3786988666375265, -0.25511372962097456, -0.05427773972783542, 0.06651373676708255, -0.25300870281683685, -0.49985092182821356, -0.6693264675005061, -0.6233108623867114, -0.4419185704104365, -0.39348639976884464, -0.6108356931478391, -0.42982212065967074, -0.4800754049999202, -0.4569170439291427, -0.40857954230006616, -0.3028381293214385, -0.36376637013947377, -0.5599740615957773, -0.7321732754720038, -0.5030187244685609, -0.02021777036455563, 0.017616970720273267, 0.02608403165290546, 0.04927384293053011, 0.19342945751895527, 0.3362534172612024, 0.20783153030502832, -0.18101424184871515, -0.18279958331709603]","[-0.04556328488283384, -0.09212306831718275, -0.5498258748737681, -0.9412080321718708, -0.3815706927681777, -0.33212400020655053, -0.814361214500614, -1.501313382145035, -0.94527056381238, -1.0134889377946803, -1.1382862666581106, -0.9730207273141176, -0.7058807621529173, -0.5020672404583248, -0.25281409274493993, 0.21601110852044814, 0.3380401153564123, 0.36254567751850353, 0.021770973600676258, -0.07408020856680153, -0.41616968127872556, -0.15537388241732186, 0.2732048136834329, 0.05615268719265931, 0.023586897673254725, 0.25245667262416227, 0.06059471617246587, -0.3566777694035058, -0.7088172758495284, -0.005963651092695421, 0.2074594446372635, 0.553526253862108, 0.6490387380092104, 0.17298094576562711, 0.03246624875885873, 0.458208029684043, 0.1552215470082341, 0.12111770576076114, 0.3166561505641591, -0.17126388358831665, -0.7154307168343181, -0.6122350012864817, 0.04073387143723828, 0.42407531095106943, -0.09193344317663854, -0.788776388553897, -0.37287976100352516, 0.3622322699693067, 0.34665539048467137, 0.4133265053303189, 0.16221941246458693, -0.025640982393881295, 0.15997677626662082, 0.3924764635075654, 0.29878350294481454, -0.0571327445619611, -0.14539328492454479, -0.011497678153955915, 0.5174435261636152, 0.3867541356359294, 0.2960364513585635, 0.4264245582300905, -0.02452503973639719, -0.21144037260718485, -0.14241418461145694, -0.23207048111556366, -0.45121626169984885, -0.6242301108135577, -0.6173346740417884, -0.23993051678036165, -0.3734813155521321, 0.21105520738825978, 0.24512276704623404, 0.25543618938702956, 0.5251923391682835, 0.09755838417392693, -0.5453946159896144, -0.8622351989369426, -0.5537110821185569, -0.006230334909121005, 0.019989486960059366, -0.22784748624035303, 0.23399006412134538, 0.19020731205231328, 0.21077902254798891, 0.4813364214491152, 0.4942408249549627, 0.3161403539553722, -0.14734128550333092, -0.24729682631232464, 0.30317974963072153, 0.7955145479831224, 0.6134222977700047, 0.528892349137791, 0.33443976896496097, 0.23752066715446085, 0.2788000737382842, 0.042726631824576866, -0.46879347880876326, -0.4586257786427278]"
