seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,Informer,Informer_para,Informer_lr,RNN
3,"[-0.480500230327959, -0.10288974808592663, -0.9402788557392557, -1.8170300003053446, -2.0345443395967417, -1.4595746061706096, 0.09079863256142617, 0.5310533288418713, 0.14049188333258367, -0.8203785629682174, -0.15385297967242562, 0.77826308279046, 1.2266385518017897, 0.054581416298827845, -0.40070736122565587, -0.8565521143602168, -0.523109123072368, 0.7533624871294262, 0.6665850387533514, 1.0813846154282092, 1.833911126661942, 1.5288890136301783, 1.5577884785452472, 1.4382091407206374, 0.9028747637745269, 1.3459763571083287, 1.4502356504806078, 0.7540156773179285, 1.0419466597001836, 0.6462527900743337, -0.12023029466425933, 0.41758681375101325, 0.7670334021156201, 0.018663037849929565, 0.6376553470238465, 1.4773622688479846, 0.4353235799810439, 0.24643947202953076, 0.9763109824866044, 1.1313919858187829, 0.9898924025916422, 1.1445131585118622, 1.584569010437877, 0.8317748457301344, -0.3794767741404631, -1.4096299073377079, -1.8045484137268055, -1.9220069769659334, -0.8523702890146209, 0.2237602275526635, 0.9231831849717406, -0.17121682001362498, 0.13797150437112915, 1.3866626667133017, 0.25807767209341415, 0.42642740462288575, 0.05598975031013054, 0.4179174634708581, -0.11268154433945993, 0.3501150866434425, 1.2855519128190536, 0.3694014056759951, 0.29464884075551456, -0.5752989032551651, -1.593001703874997, -1.1204397911807202, -0.18951382216543633, -0.3956224134382311, 0.11420536569242212, 0.8765637046126076, -0.08994274081921405, 0.24228559157051177, 1.2994636021439034, 1.1814361991111757, 1.5468632041515666, 0.483173705922601, 0.1674232536777699, -0.48084120138707565, -1.415881609083142, -2.049274426743623, -0.6165362009575465, -0.10733123503680275, -0.6551635224119422, 0.009251905343829747, -0.28995753299782145, 0.4265661017067317, 1.5080937739092146, 1.8225974975014707, 0.862527119085638, 0.23759460648517788, 0.8119363163638456, -0.12601321646082642, 0.3342935574801583, 0.5912210742256967, 1.1011138749538159, 0.12814089254337968, -0.11331065775828947, 0.9155312193334182, 0.9774484607980656, 1.0090680363146718]","[-0.6332714291518686, -0.16386451575202474, -0.020957490209914262, -0.9298001106342986, -1.3521299449881954, -1.3584793671026443, -0.7803349226192876, 0.48096609387107, 0.29057028190633627, -0.004793257620584468, -0.8179819341579252, 0.255137987406537, 0.6506940890871915, 0.901291507258194, -0.39606433733026913, -0.2026751925605213, -0.7552145180799562, -0.1455018640323899, 0.8261134191456212, 0.2535283291805408, 0.9546204508379388, 1.3566009012429725, 0.850588563008692, 1.1324941970409013, 0.8719620422001868, 0.4668937426744335, 1.112529485771112, 0.8939709075950517, 0.30703022352040266, 0.8884315479399824, 0.2020370161043425, -0.22124880271643058, 0.5282112151092285, 0.5029277945610058, -0.23280085943057335, 0.7540557767391332, 1.1003343804784178, -0.11484361025816509, 0.3038612771586133, 0.8243803439072979, 0.7192018138651339, 0.6302914956590753, 0.8293674106823244, 1.1698853050967146, 0.24683219318177707, -0.5028928707313516, -1.158183471972032, -1.2254566777407896, -1.3092786380955386, -0.19773096996685152, 0.3226257125360893, 0.7618703287036959, -0.552151984365473, 0.41404749655386563, 1.179638918436369, -0.3317417871247703, 0.5922982981852709, -0.24015939878250492, 0.5379971628621105, -0.38168012577051524, 0.5409551495287002, 1.0150743380547036, -0.1381357633513567, 0.3637167224311929, -0.7571572644707616, -1.2144230716396163, -0.5132282553609121, 0.06710030551501972, -0.42917256619574096, 0.3287916487902926, 0.7121678802174612, -0.4460266809279447, 0.46529893203448414, 1.0668141361266614, 0.648029131047845, 1.222848638627644, -0.12825061339122107, 0.2315485603733804, -0.5966154815737659, -1.117573868296259, -1.4904874925954936, 0.1287075453402003, -0.17168500770690287, -0.5693210185584907, 0.29391241462307516, -0.43691374030935903, 0.6450229718614112, 1.1855822879785092, 1.2298063535122163, 0.24762394232952983, 0.11378263532041297, 0.7550449987036391, -0.5035357158126459, 0.5860614153864814, 0.298190366532456, 0.9520186916875878, -0.3478684533004142, 0.06062356889191764, 0.8852194348874594, 0.5348387433543359]","[-0.5729117102479617, -0.44939124235467914, -0.18079019485630518, -0.8291937093314483, -1.5041696866407108, -1.7768635775139485, -1.4328671718328474, -0.246054502741709, 0.17172666638674322, 0.04104448777589223, -0.6408519326388423, -0.13066382821553124, 0.5291180200243152, 0.9565930693237567, 0.13421811242368126, -0.17239431712539516, -0.6433583297412848, -0.4486100760489612, 0.4972111859394717, 0.4652861515071418, 0.9275946393249911, 1.5558073430837087, 1.3949670861776173, 1.5119266782127667, 1.413838410626964, 1.0004848911798647, 1.3322277644478484, 1.3644005505078636, 0.8468311306538647, 1.0739742934673515, 0.6948834356415987, 0.09517484854028031, 0.4598154310098792, 0.6558547703966352, 0.09986600427139652, 0.6120711587430598, 1.221723988676666, 0.4656456479823592, 0.3910681402378214, 0.8817186504800434, 0.9917702404653479, 0.9452738562627886, 1.0931078387878985, 1.444873899924895, 0.8741759605110365, -0.05179294552769442, -0.9643351442972139, -1.4403955213807043, -1.6947464631237639, -0.9396416707484836, -0.115062060789974, 0.5573074667768692, -0.16869946683225934, 0.17518288448489172, 1.0969019038017005, 0.25358528450074846, 0.500774538953108, 0.1175682054074131, 0.4150169496979557, -0.05029557714732577, 0.3398724355410944, 1.0352898314722518, 0.36618124044564115, 0.39425960067070426, -0.3727665822286703, -1.2102212050521666, -0.9610057527582254, -0.3474248541363366, -0.4852801972562697, 0.004254163149443074, 0.6185100678541782, -0.0699791134730735, 0.27456938419824106, 1.0456792944520457, 1.0040789972305617, 1.406474156259493, 0.5819693840567634, 0.3689751634192706, -0.2565235404028058, -1.0630456860621724, -1.680988564656073, -0.6811509207787952, -0.35897454451596794, -0.6677729869094172, -0.08094445280134277, -0.3373769717101307, 0.3031023721753663, 1.1569817943232308, 1.5121743978652482, 0.8876335833761072, 0.44664117651032054, 0.819769815895288, 0.007729668405752579, 0.39477354539464465, 0.5028283963746436, 0.9472102565856417, 0.2033968478980494, 0.05871840643041737, 0.7831168646735972, 0.8137077023152661]","(1, 0, 2)",11.960407322239657,1.150646086396083,"[-0.6129359458612192, -0.4425314141150207, -0.1814564233482906, -0.8385683215883949, -1.5043159852678285, -1.8235976675961716, -1.495872261942347, -0.2627777991604075, 0.20687653155160302, 0.1360216522414449, -0.5816298489847395, -0.11544036546238096, 0.5024793687830618, 0.9833562815225985, 0.18282868176918066, -0.13470746038539674, -0.6927363428058303, -0.4991931052266213, 0.4713842376056798, 0.4712540220976837, 1.0040698745549659, 1.6076569309258815, 1.435219869418244, 1.5704985412225998, 1.426712199285188, 0.9948430592848939, 1.3281793642952495, 1.336607088337194, 0.8414598691523041, 1.0810737109529844, 0.656491914691983, 0.07295715557702037, 0.43710651937015177, 0.6101824559286805, 0.09098277525660786, 0.6364659150523856, 1.2114360690293529, 0.4736385652607834, 0.4350300674703674, 0.8634295628618646, 0.9706871751212278, 0.971094693557351, 1.1185501613391702, 1.4560809301062891, 0.8754083066901888, -0.05060438969693454, -1.0212492056890397, -1.5442722113548706, -1.8046724303560315, -0.9988530510720728, -0.12762631621369977, 0.6213772875054082, -0.0913230561119201, 0.2523293843770424, 1.101745519453074, 0.25063894133361597, 0.5645293766447624, 0.09147814562558115, 0.40613737317553644, -0.07685296710975245, 0.3473168680014701, 1.0315403008950959, 0.37253846656113504, 0.44345851785852963, -0.40581300388211816, -1.256413030532568, -1.021679886647585, -0.4162613503506105, -0.49733352324232927, 0.05780644785963613, 0.6523746632511558, -0.04290933115281248, 0.33107863168162277, 1.0448409733644122, 1.0153758627092278, 1.4741015767209094, 0.5971942533848663, 0.38215778003216794, -0.313445063448166, -1.1310347559232716, -1.759128585197422, -0.7487384603080017, -0.41275139823720114, -0.62909668733067, -0.018310280491615222, -0.3367180582508569, 0.34381497928660676, 1.1862981944945283, 1.5678784375206873, 0.9594652256745626, 0.48692082707324835, 0.7963845902517127, -0.054252829069935574, 0.3953450784551844, 0.4655009483673094, 0.9545370578498094, 0.21101018796103527, 0.08003300002209411, 0.7619807750082539, 0.7893013441703838]","(3, 0, 0)","[0.24835790693759918, 0.2622656226158142, 0.3207358717918396, 0.21960176527500153, 0.010801330208778381, -0.012642428278923035, -0.02007932960987091, 0.12675924599170685, 0.5103347897529602, 0.510582685470581, 0.24076522886753082, 0.26418858766555786, 0.4891781806945801, 0.6101821064949036, 0.5413832068443298, 0.29566818475723267, 0.12320010364055634, 0.12651796638965607, 0.2825770378112793, 0.4256744980812073, 0.42971086502075195, 0.46424269676208496, 0.4891328811645508, 0.4820634722709656, 0.4809551239013672, 0.46202731132507324, 0.44475042819976807, 0.462971031665802, 0.4540664553642273, 0.42804276943206787, 0.4297937750816345, 0.32336288690567017, 0.3065519332885742, 0.39035534858703613, 0.35069048404693604, 0.33913135528564453, 0.4227832555770874, 0.4376603960990906, 0.3629864454269409, 0.38040995597839355, 0.44294703006744385, 0.4450356364250183, 0.4432699680328369, 0.4587528109550476, 0.4609648585319519, 0.2970542907714844, 0.0852041095495224, 0.16152696311473846, 0.1860796958208084, 0.1763053983449936, 0.3097619414329529, 0.538210391998291, 0.4876105785369873, 0.4162093997001648, 0.5816440582275391, 0.5772466063499451, 0.5279420018196106, 0.4725194573402405, 0.33713680505752563, 0.31047242879867554, 0.3046427369117737, 0.4013410210609436, 0.42065972089767456, 0.3636667728424072, 0.21418513357639313, 0.09714101254940033, 0.16772256791591644, 0.21271763741970062, 0.30201560258865356, 0.3452351689338684, 0.4895036816596985, 0.46331578493118286, 0.4245873689651489, 0.5256091356277466, 0.5930245518684387, 0.46198058128356934, 0.44728636741638184, 0.356991708278656, 0.21808423101902008, 0.08685024082660675, 0.16389475762844086, 0.17197655141353607, 0.28501200675964355, 0.2684851884841919, 0.293525755405426, 0.3696548342704773, 0.4186018705368042, 0.5855342149734497, 0.6293798089027405, 0.6061862111091614, 0.3876070976257324, 0.3759692311286926, 0.3363848328590393, 0.3031943440437317, 0.3803384304046631, 0.41597574949264526, 0.38442903757095337, 0.2850923538208008, 0.34218257665634155, 0.43496888875961304]","(10, 2)",0.01,"[-0.2508357763290405, -0.2184595763683319, -0.11465579271316528, -0.45529139041900635, -1.3222976922988892, -1.7089773416519165, -1.130959153175354, 0.22255802154541016, 0.10174429416656494, -0.24709519743919373, -0.2889710068702698, 0.11160922050476074, 0.840119481086731, 0.942491888999939, -0.5687466263771057, -0.37397438287734985, -0.35045182704925537, 0.00666523352265358, 0.9371021389961243, 0.37250465154647827, 0.7656878232955933, 1.4727333784103394, 1.1364198923110962, 1.1051474809646606, 0.967692494392395, 0.33376461267471313, 0.9795118570327759, 0.9968523979187012, 0.17148369550704956, 0.6763604879379272, 0.28880882263183594, -0.25804731249809265, 0.3330373167991638, 0.8803719878196716, -0.053417231887578964, 0.7262242436408997, 1.3569045066833496, 0.02035108581185341, 0.3606901466846466, 1.0032728910446167, 0.8805412650108337, 0.5861741900444031, 0.7773279547691345, 1.184744119644165, 0.2996062636375427, -0.5723434686660767, -0.8543967008590698, -1.3667442798614502, -1.6441065073013306, 0.022195223718881607, 0.10970747470855713, 0.5702444314956665, -0.7842917442321777, -0.16484934091567993, 1.4719687700271606, -0.2600215971469879, 0.7004755139350891, 0.18560850620269775, 0.6955278515815735, -0.04050552472472191, 0.3432120084762573, 1.3182395696640015, -0.00116821750998497, 0.4830847978591919, -0.17600899934768677, -0.9875010848045349, -0.5050793886184692, 0.13271814584732056, -0.5135148763656616, -0.1508101224899292, 0.8067476153373718, -0.48389366269111633, 0.08756837248802185, 1.3659464120864868, 0.8148221373558044, 1.1353012323379517, -0.08479014039039612, 0.1510533094406128, -0.2644362449645996, -0.8185935020446777, -1.5895297527313232, 0.44090455770492554, -0.24134302139282227, -0.38026806712150574, -0.04244023188948631, -0.3954765200614929, 0.3621954917907715, 1.436346411705017, 1.4299455881118774, 0.36691564321517944, 0.02739611640572548, 0.8513194918632507, -0.3175256848335266, 0.22536545991897583, 0.8568693995475769, 0.961829662322998, -0.21888771653175354, -0.12802135944366455, 0.9965165853500366, 0.6904259920120239]"
1,"[0.23722607578487998, -0.6118774781293821, -1.5835707077084504, -0.25415399003180195, -0.07260398192441186, -0.9686678068782666, -1.8048743736848025, -0.6422426221822904, -0.6029229026862756, -1.2846455952164806, -1.22539576414724, -1.3749849458694068, -1.1229648429147585, -0.4631213790139759, 0.519434140042289, 0.7724662100498709, 1.3225919993743438, 1.0478960233090262, 0.748918534179767, 0.37971574468483965, 0.9565854741314699, 1.3116189239178753, 1.0718107256901344, 1.3254796319477513, 1.8191206807862956, 1.4720276775081325, 0.2291904064319492, -0.5116294687591093, 0.417297693030402, 0.6109752889316019, 0.9869475900497532, 0.8217771818081798, -0.5010379420664668, -0.5254249741822931, 0.7854867623917473, 0.1755625715018731, -0.006908215387344985, 0.41229806171249717, -0.43698366392946564, -1.0143135388744122, -0.9291061996709961, 0.33370931779929974, 0.7747257917114102, -0.36116600269603644, -1.3789051223757638, -0.17492741565298042, 0.9769073824715855, 0.6504012336885588, 0.5984853562072745, -0.1044080641950158, -0.2999460410248529, 0.8212735657771082, 1.5470269049199121, 0.5358965775333341, -0.11922539234300095, 0.03417379777013371, 0.23137121098145363, 1.0475382258159107, 0.46448687205813943, 0.3000184769981158, 0.8688430240878017, -0.052387836669553545, -0.3574437855179323, -0.3276454793141645, -0.24689428218625406, -0.9905246051188953, -1.3908750150940978, -1.4258973126658834, -0.6255912956866003, -1.0439695116543277, -0.025641290559537455, 0.21168885659607278, 0.7252716436808764, 1.1230903673776877, -0.1850043656490149, -1.3883818162731687, -1.9169937801866688, -1.2350808608959103, -0.4212293138814879, -0.5233562260382205, -1.224682830926767, -0.4619364094284485, -0.685964754830782, -0.5347197262406533, -0.1649729574927541, -0.05356304597664019, -0.29798383272324597, -1.1786968808769482, -1.3614808766129323, 0.05515773095974341, 1.3740962442318958, 0.994018991390294, 0.9104258721328631, 0.8124923527095794, 1.2918688504187537, 1.5327588882129173, 0.7906516915355696, -0.5896724606319328, -0.1130750608175316, -0.11308307451086924]","[0.07559133743852942, 0.19943040706561527, -0.7115926816621897, -1.2277743668773555, 0.3597331934068758, -0.2524705786278498, -0.8424325175643417, -1.3836581149026315, 0.04958643526902534, -0.6277161203207882, -0.9707875350560865, -0.7400019966191967, -1.0049839475598086, -0.6204728691348542, -0.15288494444654877, 0.5958766122655634, 0.4745279039170892, 1.0853280474157991, 0.5052319996011266, 0.49630253437920363, 0.13156447749523784, 0.890803235383851, 0.8662173062259498, 0.6387020725771595, 1.0061285956591717, 1.31605638295671, 0.8139994860297775, -0.17780933658293951, -0.42272480046763955, 0.6286600932642218, 0.296645242299491, 0.8386249689000076, 0.402464697358176, -0.7022702907455548, -0.17428982880951566, 0.8726316767965052, -0.26075326689637945, 0.12346841806084474, 0.3505638526820748, -0.612265590270503, -0.7081807437391606, -0.5750158278014157, 0.6212172317000076, 0.4641171758614064, -0.5932245906267396, -1.082292827062394, 0.3662189978782166, 0.7937978835324772, 0.25350229192232027, 0.4717342102461144, -0.340275169318073, -0.1298084563658164, 0.8861777939600164, 1.1039380079399042, -0.016072426436617937, -0.11118917912469198, 0.0897683873324797, 0.18648701731521378, 0.9542947171583038, -0.012660486521012482, 0.30634872025862203, 0.7156686639584906, -0.4102221686487989, -0.15233270119353287, -0.2514791287173981, -0.12115471782755503, -0.9299472462051177, -0.925901391991539, -0.9629466166701139, -0.14411798735154335, -0.971910517978556, 0.46031396842974054, -0.018468127618797486, 0.7345057074902751, 0.7558375136325503, -0.56292312246529, -1.1069202550405237, -1.3635336526664068, -0.5533140345627069, -0.14457229660013443, -0.45107007773815333, -0.9991477920576904, 0.03763748660039673, -0.7047834981309804, -0.18232797717516314, -0.07380896890517252, -0.016658561524053928, -0.28965455196121903, -1.033869604896339, -0.8445460741647629, 0.47743076804212486, 1.1353808602108333, 0.42632856128487734, 0.6972615914904244, 0.4638615569643672, 1.0599380719365699, 1.0027898522446321, 0.28925676541325346, -0.7343008433385595, 0.25407536085174814]","[-0.024261367959792196, 0.18128407216029996, -0.4016576064648436, -1.170076585093106, -0.45566597159880884, -0.3184662008175507, -0.7408229127198026, -1.415895793203176, -0.8125366481667161, -0.7765413444322302, -1.0863557475610195, -1.1160577662864826, -1.318814710734545, -1.146388117475306, -0.6669272299116118, 0.150962627131847, 0.5439114413355497, 1.1147146646389465, 1.0186485192998846, 0.85525152646321, 0.5150839341122517, 0.8416838461484764, 1.1069918672834158, 1.0621209222014816, 1.2698004270454002, 1.6168884847925205, 1.462505768642229, 0.6055030644415661, -0.12016786953780953, 0.2751958532636389, 0.4091649861213187, 0.8402940889177154, 0.7938188561087899, -0.11752744965653375, -0.31089433996643095, 0.4283046454678248, 0.13668824020502762, 0.13298617587897837, 0.32130494882153865, -0.26742321897784804, -0.715497029181819, -0.8477337245974047, -0.018840978820646392, 0.45430354802036865, -0.12072718263553572, -0.9139894594935556, -0.3365842122925088, 0.4735462395459244, 0.5512138453009983, 0.6502274835327134, 0.09084579834015365, -0.13705842882161623, 0.5395738561721283, 1.158190611864662, 0.6835261589499246, 0.20808316959120088, 0.09172374068418679, 0.15196526081757755, 0.7831612769169527, 0.4867957456935439, 0.4256577755437416, 0.727470459664801, 0.10597197158434468, -0.13157096855925277, -0.28349389123232926, -0.2681147696118125, -0.7881703921253467, -1.1475157365550108, -1.3299717995337819, -0.8198323700634771, -1.0348356541376176, -0.23082027888222337, -0.008157009481349842, 0.5406854337571475, 0.9201168592649357, 0.10355613282257772, -0.8485394341982497, -1.5612888625690853, -1.3123339431896324, -0.7303800102568515, -0.6091984352547843, -1.0019257593870081, -0.5487525805200646, -0.7290376759503795, -0.5309499419946698, -0.28207113415564095, -0.13755455408660378, -0.24484978129349508, -0.8881226236581854, -1.1556183503305588, -0.2914855088146267, 0.788306199242838, 0.8771003644270619, 0.972774237469991, 0.8357983923409061, 1.156554135576716, 1.3688449855088947, 0.9350269552328052, -0.1039652168844244, -0.028531417335901726]","(3, 0, 0)",11.999328023360249,1.1105534011272362,"[-0.024261367959792196, 0.18128407216029996, -0.4016576064648436, -1.170076585093106, -0.45566597159880884, -0.3184662008175507, -0.7408229127198026, -1.415895793203176, -0.8125366481667161, -0.7765413444322302, -1.0863557475610195, -1.1160577662864826, -1.318814710734545, -1.146388117475306, -0.6669272299116118, 0.150962627131847, 0.5439114413355497, 1.1147146646389465, 1.0186485192998846, 0.85525152646321, 0.5150839341122517, 0.8416838461484764, 1.1069918672834158, 1.0621209222014816, 1.2698004270454002, 1.6168884847925205, 1.462505768642229, 0.6055030644415661, -0.12016786953780953, 0.2751958532636389, 0.4091649861213187, 0.8402940889177154, 0.7938188561087899, -0.11752744965653375, -0.31089433996643095, 0.4283046454678248, 0.13668824020502762, 0.13298617587897837, 0.32130494882153865, -0.26742321897784804, -0.715497029181819, -0.8477337245974047, -0.018840978820646392, 0.45430354802036865, -0.12072718263553572, -0.9139894594935556, -0.3365842122925088, 0.4735462395459244, 0.5512138453009983, 0.6502274835327134, 0.09084579834015365, -0.13705842882161623, 0.5395738561721283, 1.158190611864662, 0.6835261589499246, 0.20808316959120088, 0.09172374068418679, 0.15196526081757755, 0.7831612769169527, 0.4867957456935439, 0.4256577755437416, 0.727470459664801, 0.10597197158434468, -0.13157096855925277, -0.28349389123232926, -0.2681147696118125, -0.7881703921253467, -1.1475157365550108, -1.3299717995337819, -0.8198323700634771, -1.0348356541376176, -0.23082027888222337, -0.008157009481349842, 0.5406854337571475, 0.9201168592649357, 0.10355613282257772, -0.8485394341982497, -1.5612888625690853, -1.3123339431896324, -0.7303800102568515, -0.6091984352547843, -1.0019257593870081, -0.5487525805200646, -0.7290376759503795, -0.5309499419946698, -0.28207113415564095, -0.13755455408660378, -0.24484978129349508, -0.8881226236581854, -1.1556183503305588, -0.2914855088146267, 0.788306199242838, 0.8771003644270619, 0.972774237469991, 0.8357983923409061, 1.156554135576716, 1.3688449855088947, 0.9350269552328052, -0.1039652168844244, -0.028531417335901726]","(3, 0, 0)","[0.47779589891433716, 0.4957389235496521, 0.16040043532848358, -0.2994021773338318, 0.2867245078086853, 0.5291892886161804, -0.0013668090105056763, -0.702767550945282, -0.16371174156665802, -0.06601615250110626, -0.4931415915489197, -0.32839423418045044, -0.2953340411186218, -0.31272774934768677, 0.0120878666639328, 0.5727986693382263, 0.7553192973136902, 0.8534978032112122, 0.7026944756507874, 0.5074792504310608, 0.24113218486309052, 0.5187162756919861, 0.8654780983924866, 1.0852992534637451, 1.4527164697647095, 2.0039713382720947, 1.477640986442566, 0.14163915812969208, -0.39391595125198364, 0.10817770659923553, 0.11372034251689911, 0.32235366106033325, 0.2520762085914612, -0.30945247411727905, -0.3702043890953064, 0.36097246408462524, 0.04203419387340546, -0.0543026477098465, 0.09710972011089325, -0.1782042533159256, -0.4894208312034607, -0.4527067542076111, 0.2661183476448059, 0.3591979146003723, -0.22019334137439728, -0.7034392952919006, -0.24848778545856476, 0.2629370093345642, 0.08155696094036102, -0.04995258152484894, -0.3289427161216736, -0.40217000246047974, 0.09111838042736053, 0.45771127939224243, -0.04100771248340607, -0.41489022970199585, -0.33456581830978394, -0.3011642098426819, 0.26899510622024536, -0.13316650688648224, -0.28764575719833374, 0.053459927439689636, -0.641280472278595, -0.790998637676239, -0.7520084977149963, -0.6975675821304321, -1.1499783992767334, -1.301037073135376, -1.25217604637146, -0.7545801997184753, -0.9203761219978333, -0.37504416704177856, -0.26262980699539185, -0.046544864773750305, 0.13130144774913788, -0.3836190104484558, -0.8035330176353455, -1.1647405624389648, -0.9378096461296082, -0.20850582420825958, -0.20163030922412872, -0.524152934551239, -0.29973727464675903, -0.3217617869377136, -0.12204809486865997, 0.18941335380077362, 0.21299521625041962, 0.09605936706066132, -0.38508111238479614, -0.4709339737892151, 0.2572912573814392, 0.7709693312644958, 0.47129756212234497, 0.31603342294692993, 0.28270334005355835, 0.33997923135757446, 0.5035809874534607, 0.12855665385723114, -0.4317759871482849, -0.25253599882125854]","(50, 10)",0.001,"[0.15575683116912842, 0.40849828720092773, -0.45554760098457336, -1.4783960580825806, 0.6855573654174805, -0.01769918203353882, -0.7841566801071167, -1.5774677991867065, -0.00817301869392395, -0.36798879504203796, -1.0953500270843506, -0.804999589920044, -1.0994884967803955, -0.6724990606307983, 0.0008807480335235596, 0.7330143451690674, 0.5977571606636047, 1.0183236598968506, 0.5128331780433655, 0.5507369041442871, 0.3292723000049591, 0.9261424541473389, 0.7979398965835571, 0.615149974822998, 0.9989749193191528, 1.4821618795394897, 0.7266603708267212, -0.10083666443824768, -0.3226602375507355, 0.6977008581161499, 0.64087975025177, 0.70738685131073, 0.42559218406677246, -0.4833008348941803, -0.16333222389221191, 0.8170795440673828, -0.03318861126899719, 0.21348285675048828, 0.5782692432403564, -0.3023187220096588, -0.7556068897247314, -0.46261361241340637, 0.7461749911308289, 0.6441069841384888, -0.33622387051582336, -1.262769103050232, 0.7212679386138916, 0.7284151315689087, 0.4056066870689392, 0.6034969091415405, -0.05272594094276428, -0.07102939486503601, 0.8293615579605103, 1.0902860164642334, 0.1769040822982788, 0.03677093982696533, 0.16753101348876953, 0.39293625950813293, 0.9977402687072754, 0.24820563197135925, 0.4743763506412506, 0.799335241317749, -0.14647430181503296, -0.09923294186592102, -0.07392126321792603, 0.0037505030632019043, -0.8172732591629028, -1.086427927017212, -1.1047340631484985, -0.08206534385681152, -0.8431054353713989, 0.7291550636291504, 0.18098783493041992, 0.8020656108856201, 0.6728389263153076, -0.26278236508369446, -1.3129374980926514, -1.5798649787902832, -0.7572129964828491, 0.09344565868377686, -0.3253629505634308, -1.0336949825286865, 0.1801336109638214, -0.49079957604408264, -0.11806100606918335, 0.19300419092178345, 0.14155647158622742, -0.09916812181472778, -1.0514147281646729, -0.9956463575363159, 0.7296292185783386, 1.1510119438171387, 0.37719541788101196, 0.7223716974258423, 0.5108017325401306, 1.0442930459976196, 0.9275672435760498, 0.295058012008667, -0.573427677154541, 0.48520955443382263]"
