seed,Test,True,contaminated,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,Informer,Informer_para,Informer_lr,RNN
2,"[0.2656211702973496, -0.8314623239980846, -0.35406805450848683, 0.2033758419241968, 0.20883189326135815, 1.060266825195276, 0.48909323529573756, 0.6138886872778594, -0.33998958548160363, -0.3130067714768308, -0.8729157753238822, -0.8411584927278919, -0.0054180894415174485, -0.5844644647570632, -0.5193802059163497, -0.5399275041632361, -0.2857454207145622, -1.0224003348601325, -1.0856140480808514, -1.1774528337489856, -1.3896747933923874, -0.1365566888221289, -0.6070857355946252, -1.0744328006121022, 0.30191837941655264, 1.3332521247497844, 1.1466941872191847, 0.646283853277193, 0.8759591427579102, 1.2873101061702008, -0.04853524870150927, 0.40476678728894466, 1.4033184317012357, 1.1974902955405176, 1.4627456841250375, 1.4632584562755526, 1.6467910832589776, 2.1977246100698475, 0.8146161257063779, -0.9357925772605812, -1.168249954700436, -0.028051796196066126, 0.37559671804269185, -0.27648058941789755, 0.48928243975562347, 1.0076839290914505, 1.5327165669541345, 0.6128101454144916, -0.9335462427944835, -1.3339254732809374, -0.4345878926722352, 0.5265547340395169, 0.27569452848256726, -0.4179945432178201, -0.30859936708177693, 0.03196468432290539, -0.4263744306142966, -1.2601949536413843, -1.895182913227885, -1.517411246559587, -0.5273318989623225, -0.23872326185689913, 0.6704315253670744, 0.39577499474391625, 0.4009263257119783, 0.6727507841255258, 0.39388309249014997, 0.43967319578330866, 0.7288296014896141, 0.23350415277769132, -0.3408410534191556, -0.4768239115190645, -0.2740640378545114, -0.12862406724084174, 0.39192774304802763, -0.2552930025084694, -0.40487005207801774, -0.9238671553933618, -1.4198034157316919, -1.4023505186347767, -1.6533167904839103, -0.8271565602420563, -1.2004297365005083, -1.5146137442242376, -0.8107960610917416, 0.6216592689443816, 1.3469933234669675, 1.1035692380850888, 1.1743369391232468, 0.7117509993169254, -0.19165078765125781, 0.31418716970764204, 0.02703975158170474, -1.2026211906261122, -1.053274838445326, 0.3207884105514658, -0.02695753094898079, -0.15435119029953454, -0.7963866735782691, -1.1032648921024042]","[0.6165826130636092, -0.04267013623445495, -0.8101272558808572, 0.05099557343194175, 0.17787805520822592, 0.11989286565724519, 1.0003203923666535, -0.011066960887589183, 0.619422167721654, -0.6497006693424305, 0.011843563194384482, -0.8788375569210745, -0.40173971426735466, 0.19545176769215988, -0.6821903486031431, -0.17828503161477816, -0.450784988355847, -0.06035292653663871, -0.9922238715918131, -0.5895021122849449, -0.8827017776065131, -0.9483239045891309, 0.3376052634724365, -0.7758883673308434, -0.6864886169466805, 0.6451626878898928, 1.0106707808048379, 0.6413587968167657, 0.3256044548688101, 0.7131569153235051, 0.9307316485084481, -0.5139010729557334, 0.6617173237668114, 1.0724597698178302, 0.6612604106316026, 1.132115478809236, 0.8972007168709346, 1.1981907248235104, 1.5986292476580926, 0.015301501877331647, -0.9434433281992469, -0.6965282906008124, 0.3202123491043401, 0.2154905434905218, -0.38422586116315843, 0.6813953703372027, 0.6669862439228492, 1.19922344499271, 0.013198422918136665, -0.9401454542535519, -0.8638527461541615, -0.002661519595154427, 0.5278854938370942, 0.01175178156402018, -0.42387043399983015, -0.09666415008186185, 0.08029675936383632, -0.46652281029621473, -1.0269335484932771, -1.3817161389812465, -0.8265531770689637, -0.11405531042784062, -0.18169560664297882, 0.7612793286885637, 0.015135330399634356, 0.3933586605121611, 0.47607145386944527, 0.15584736555542733, 0.361749513005595, 0.5479548449868166, -0.040473269715716964, -0.3206044185612971, -0.3165217022384159, -0.11580318673530343, -0.07072247387319003, 0.4272889799846227, -0.46893749250078076, -0.17040130582762736, -0.8386665024795481, -1.0004701644919178, -0.9021154363888177, -1.2022590722895015, -0.22602702409730557, -1.0874162244518555, -0.9709056319983097, -0.3253432450925868, 0.784330891490675, 0.95482787772163, 0.6261552992242738, 0.8612592895111099, 0.2811213545613705, -0.3322114649319431, 0.4802929021736136, -0.21310669950510205, -1.0960678408735611, -0.5052409180085455, 0.5734088695557386, -0.31366196572685007, 0.0024797925638904983, -0.7976265698602143]","[15.446473530665271, 18.3389297751814, 19.589381726085783, 20.427302290781554, 14.836926420108956, 12.189611693941863, 18.804422974134066, 15.631388267155943, 10.88590805728376, 14.289624013092274, 14.813262030082836, 13.82881017657808, 19.603356300979588, 20.19501679997723, 19.667466538550155, 15.543512267108724, 15.21995437092362, 18.233856193892667, 10.828719145650913, 15.12620458714115, 10.985484086186615, 18.966382977712634, 10.22305157976305, 19.217278351182404, 14.384703287373258, 15.660778123899934, 19.861714179115584, 15.000366341528439, 13.936119508795452, 14.71590026051026, 18.124802148565262, 10.847143707770682, 10.030458779451022, 20.004844093186616, 19.789755999669538, 15.994670560814185, 13.554652892667194, 14.151537299078045, 13.127266511833525, 18.714261550570736, 19.387020876900237, 12.198798257298401, 20.984690693608464, 18.048332999940158, 19.82476299231398, 17.47327955453012, 13.300378223448575, 11.865960912881041, 17.575837254479627, 12.351437867184913, 18.714332460966947, 13.596333297404776, 18.929940862535165, 17.889577060560246, 13.808787806899202, 19.701033114611857, 16.273965393237983, 15.20689953983028, 10.886757096940427, 18.095684640739126, 17.12434201658173, 13.555150415892857, 13.365778250315033, 19.991002754630557, 19.20630146442496, 10.07410637194889, 17.1485858229673, 16.46270762073628, 12.73397591511545, 16.747640959352495, 19.40087156991323, 13.929077339123735, 17.860604847159543, 12.357557273180424, 12.851057571848209, 14.038294252774632, 9.97727929655926, 18.257387349172827, 10.642883494186723, 12.250477998142637, 13.603111038399469, 10.944825961208666, 18.345564647015742, 18.047673679581358, 12.451485157385132, 11.937299020733507, 14.246960616128886, 17.827609181798458, 16.091453127688773, 18.006692075510937, 18.78380215859917, 14.87706499256974, 19.15488591570178, 19.066506190322965, 19.63724561850332, 14.838417313260896, 15.906102765059314, 16.90646780523248, 8.923239506966056, 15.747032776562568]","[-0.20221591159563276, -0.04545897219941853, -0.43367292382600825, -0.3966308971690407, -0.018144692453823677, 0.06297237965917266, 0.6963635251807214, 0.4519474957094138, 0.6575718692121626, -0.07327914444379624, -0.029338756589893874, -0.6920021942582362, -0.561579920316559, -0.39996146335514626, -0.37640984607342554, -0.560677545626417, -0.4304244240017236, -0.4381683132748302, -0.6980835090584044, -0.9530855634027091, -1.0109725267462615, -1.2610575993850428, -0.49763499019805774, -0.7010131608689821, -0.769520875056622, -0.21776386565310585, 0.7369590963283077, 0.8377856652556447, 0.8010179442111957, 0.7605257712421309, 1.1258085141159486, 0.3028209817256035, 0.5380173589094278, 0.8753494023676807, 1.1505105364945194, 1.2048235350583334, 1.4219558455319106, 1.4369254171384749, 1.942608538575358, 1.105836337585349, 0.05869728654299335, -0.7168272048925027, -0.16524171286956701, -0.0032155693218204467, -0.053824156764412094, 0.18917062220297817, 0.7174484502654599, 1.0995657834406112, 0.8156576656604786, -0.24299809309922246, -0.7745068730585327, -0.5876168783090003, 0.09866591417927591, 0.11541872729727386, -0.13974486067586225, -0.26240409060815856, -0.045840243109513956, -0.3290215879323213, -0.8056039837412932, -1.4527161429343807, -1.380947209192732, -0.9164756353607529, -0.4868658536233028, 0.16532312213386718, 0.26535228817522777, 0.358916363874737, 0.5169455232560455, 0.4332753524032959, 0.43926757274836187, 0.597164966656059, 0.3537286878065131, -0.03216354361094687, -0.28472109709725724, -0.25404014001841757, -0.19253894720195988, 0.17195419464212136, -0.14111812010299765, -0.21735089177998307, -0.6955569664670367, -1.0166351112626324, -1.2745571456627203, -1.4128938246828742, -1.0689323721918258, -1.142024923186629, -1.3261674738881086, -0.9828315407755264, -0.04219061507276004, 0.7223859956177582, 0.9081244948967767, 1.0553372641917012, 0.8066903761194613, 0.23381058764926432, 0.3113875008478878, 0.09681163350911652, -0.6373578870707232, -0.8313148613692682, -0.13014607497531028, -0.14191760259526262, -0.08364587844988565, -0.5721835047271606]","(2, 0, 2)",2.8617462903266513,0.9494783066712068,"[-0.2714106679358946, 0.060143647193465155, -0.3904310797187238, -0.36380616119711984, -0.0847838326976409, 0.11852854204098232, 0.7010048774003341, 0.5657503272223151, 0.6293247046396516, 0.015358353238301897, -0.17414517062074097, -0.6353470627391902, -0.7440059568434698, -0.32703961270948956, -0.46671580379959593, -0.4426779226698666, -0.5236610477464679, -0.3697611351667225, -0.7457169635268839, -0.9184978864249855, -1.0943108818341325, -1.2496341663125188, -0.5769085969224698, -0.5904041853464088, -0.7928496443704465, -0.16285137019581852, 0.6972426405230752, 1.0291067576520498, 0.8415331784822236, 0.8325998329407939, 1.0550530005867436, 0.39954907759921676, 0.41425545254569873, 0.9116352642894981, 1.0895886246245476, 1.3435409141741441, 1.3755500921791715, 1.5222819576512576, 1.888883327555309, 1.2314059914739302, -0.040439269848164816, -0.7871073279952561, -0.423496459386182, 0.044577241386751704, -0.0802431737794803, 0.27922029851342767, 0.6666685860035606, 1.208057046778696, 0.8625349344269718, -0.18585986823956013, -0.914049843358612, -0.6996683923190165, 0.017052127901227565, 0.2206657702761454, -0.1070691042524406, -0.23819012875783996, -0.11285750140220832, -0.28974746836313275, -0.8382353136597446, -1.4721907965763759, -1.5156199376010862, -0.9356875199568169, -0.48290041359987657, 0.265971558358693, 0.35331415340525996, 0.4253688150866062, 0.5477304645243415, 0.4455179305694061, 0.4482326419859256, 0.5895366894373122, 0.3689853716691007, -0.042691230193375757, -0.3266498349974426, -0.32092802485066707, -0.20808511562987886, 0.1630833254035431, -0.08023906339250379, -0.24143405277270433, -0.6771572366694736, -1.1116062791400612, -1.2898976618068803, -1.5064792728554264, -1.0716099000495862, -1.1401432856754838, -1.2922344113780209, -1.000975884130446, -0.035871758210203886, 0.8248872103827678, 1.052436686310699, 1.1434562404354383, 0.8497208832472323, 0.21747613184802525, 0.24548630957826326, 0.06015088048674177, -0.6632243532397553, -0.8961398322364469, -0.222653719090304, -0.0953332595927955, -0.051511047157950005, -0.5124390785459352]","(3, 0, 0)","[0.3595454692840576, 0.188635915517807, -0.645354151725769, 0.010684281587600708, 0.49653109908103943, 0.36762258410453796, 1.011412262916565, 0.24825283885002136, 0.4200630486011505, -0.3423178493976593, 0.02321380376815796, -0.5011872053146362, -0.24253568053245544, 0.3857613503932953, -0.2861480414867401, -0.14639732241630554, -0.13671061396598816, 0.1039218008518219, -0.6953819990158081, -0.5802673101425171, -0.6881312131881714, -0.8593478202819824, 0.5046274662017822, -0.22631484270095825, -0.6248652935028076, 0.7791497707366943, 1.0278849601745605, 0.6516786813735962, 0.3080417513847351, 0.5348846912384033, 0.6990532875061035, -0.38388723134994507, 0.3922422230243683, 0.7601473331451416, 0.5379825830459595, 0.7500782012939453, 0.7349640130996704, 0.8621493577957153, 1.5356740951538086, 0.03903681039810181, -1.0102604627609253, -0.918764591217041, 0.1356581747531891, 0.2619212567806244, -0.1796244978904724, 0.39583471417427063, 0.6387807130813599, 1.007765293121338, 0.07866844534873962, -0.8479984998703003, -0.9149609804153442, -0.007186770439147949, 0.6761431694030762, 0.23905202746391296, -0.3180431127548218, -0.0597802996635437, 0.1945343315601349, -0.1717315912246704, -0.9012129306793213, -1.4075067043304443, -0.8226354122161865, 0.09768161177635193, 0.25428152084350586, 0.8077017068862915, 0.21515807509422302, 0.35155928134918213, 0.5466537475585938, 0.33145996928215027, 0.42508646845817566, 0.5888854265213013, 0.0675872266292572, -0.23914343118667603, -0.2769591808319092, 0.07241281867027283, 0.16336515545845032, 0.5083721876144409, -0.10977694392204285, -0.045801758766174316, -0.5504521131515503, -0.9402434825897217, -0.8558647632598877, -1.0498040914535522, -0.21151641011238098, -0.7027932405471802, -0.9579907655715942, -0.2148425579071045, 1.0246342420578003, 1.021917700767517, 0.6720535755157471, 0.7040824890136719, 0.2596060633659363, -0.22276559472084045, 0.3742212653160095, -0.01603296399116516, -1.0172570943832397, -0.5371232032775879, 0.4363762140274048, -0.035469889640808105, -0.05154004693031311, -0.5684930086135864]","(10, 2)",0.001,"[0.5775817632675171, 0.2086889147758484, -0.7077651619911194, 0.08679690957069397, 0.37006303668022156, 0.30886369943618774, 0.8913114070892334, 0.17062336206436157, 0.3543095588684082, -0.48332148790359497, -0.2634713351726532, -0.7563826441764832, -0.25451111793518066, 0.4132142663002014, -0.5793899893760681, -0.07814538478851318, -0.19139796495437622, 0.17240121960639954, -0.8809139132499695, -0.348421573638916, -0.6337510943412781, -0.824168860912323, 0.38836440443992615, -0.7044453024864197, -0.6028509736061096, 0.7668185234069824, 0.9932185411453247, 0.8852490782737732, 0.13881495594978333, 0.34276965260505676, 0.9325585961341858, -0.17995229363441467, 0.11585977673530579, 1.039879322052002, 0.7527026534080505, 1.1029051542282104, 1.0861481428146362, 1.2758030891418457, 1.5561408996582031, 0.11126723885536194, -1.1229257583618164, -0.9497336745262146, 0.20164157450199127, 0.31244659423828125, -0.3085719645023346, 0.5964027643203735, 0.925101637840271, 1.1249706745147705, 0.10514109581708908, -0.9599162936210632, -0.9595627188682556, -0.04447184503078461, 0.5796850919723511, 0.21354806423187256, -0.44247978925704956, -0.0809914618730545, 0.22010985016822815, -0.37182581424713135, -1.028578758239746, -1.2733714580535889, -0.6234264969825745, -0.1661807894706726, -0.10960575938224792, 0.8574519157409668, 0.27633723616600037, 0.3122043013572693, 0.5599896311759949, 0.10223208367824554, 0.26070553064346313, 0.5269207954406738, -0.01585976779460907, -0.39361900091171265, -0.4040524959564209, 0.046938456594944, 0.08685611188411713, 0.5833659172058105, -0.252659410238266, -0.347841739654541, -0.6708422899246216, -0.8899645209312439, -0.6505325436592102, -1.1119143962860107, -0.1673015058040619, -1.0083270072937012, -0.8716164231300354, -0.1481044888496399, 0.8618338704109192, 0.9852293729782104, 0.7786744236946106, 0.6725097894668579, 0.1747499704360962, -0.438947856426239, 0.18366187810897827, -0.11141330003738403, -1.0134966373443604, -0.31886330246925354, 0.5852324962615967, -0.1949700117111206, -0.03243224322795868, -0.6981379389762878]"
3,"[-0.480500230327959, -0.10288974808592663, -0.9402788557392557, -1.8170300003053446, -2.0345443395967417, -1.4595746061706096, 0.09079863256142617, 0.5310533288418713, 0.14049188333258367, -0.8203785629682174, -0.15385297967242562, 0.77826308279046, 1.2266385518017897, 0.054581416298827845, -0.40070736122565587, -0.8565521143602168, -0.523109123072368, 0.7533624871294262, 0.6665850387533514, 1.0813846154282092, 1.833911126661942, 1.5288890136301783, 1.5577884785452472, 1.4382091407206374, 0.9028747637745269, 1.3459763571083287, 1.4502356504806078, 0.7540156773179285, 1.0419466597001836, 0.6462527900743337, -0.12023029466425933, 0.41758681375101325, 0.7670334021156201, 0.018663037849929565, 0.6376553470238465, 1.4773622688479846, 0.4353235799810439, 0.24643947202953076, 0.9763109824866044, 1.1313919858187829, 0.9898924025916422, 1.1445131585118622, 1.584569010437877, 0.8317748457301344, -0.3794767741404631, -1.4096299073377079, -1.8045484137268055, -1.9220069769659334, -0.8523702890146209, 0.2237602275526635, 0.9231831849717406, -0.17121682001362498, 0.13797150437112915, 1.3866626667133017, 0.25807767209341415, 0.42642740462288575, 0.05598975031013054, 0.4179174634708581, -0.11268154433945993, 0.3501150866434425, 1.2855519128190536, 0.3694014056759951, 0.29464884075551456, -0.5752989032551651, -1.593001703874997, -1.1204397911807202, -0.18951382216543633, -0.3956224134382311, 0.11420536569242212, 0.8765637046126076, -0.08994274081921405, 0.24228559157051177, 1.2994636021439034, 1.1814361991111757, 1.5468632041515666, 0.483173705922601, 0.1674232536777699, -0.48084120138707565, -1.415881609083142, -2.049274426743623, -0.6165362009575465, -0.10733123503680275, -0.6551635224119422, 0.009251905343829747, -0.28995753299782145, 0.4265661017067317, 1.5080937739092146, 1.8225974975014707, 0.862527119085638, 0.23759460648517788, 0.8119363163638456, -0.12601321646082642, 0.3342935574801583, 0.5912210742256967, 1.1011138749538159, 0.12814089254337968, -0.11331065775828947, 0.9155312193334182, 0.9774484607980656, 1.0090680363146718]","[-0.6332714291518686, -0.16386451575202474, -0.020957490209914262, -0.9298001106342986, -1.3521299449881954, -1.3584793671026443, -0.7803349226192876, 0.48096609387107, 0.29057028190633627, -0.004793257620584468, -0.8179819341579252, 0.255137987406537, 0.6506940890871915, 0.901291507258194, -0.39606433733026913, -0.2026751925605213, -0.7552145180799562, -0.1455018640323899, 0.8261134191456212, 0.2535283291805408, 0.9546204508379388, 1.3566009012429725, 0.850588563008692, 1.1324941970409013, 0.8719620422001868, 0.4668937426744335, 1.112529485771112, 0.8939709075950517, 0.30703022352040266, 0.8884315479399824, 0.2020370161043425, -0.22124880271643058, 0.5282112151092285, 0.5029277945610058, -0.23280085943057335, 0.7540557767391332, 1.1003343804784178, -0.11484361025816509, 0.3038612771586133, 0.8243803439072979, 0.7192018138651339, 0.6302914956590753, 0.8293674106823244, 1.1698853050967146, 0.24683219318177707, -0.5028928707313516, -1.158183471972032, -1.2254566777407896, -1.3092786380955386, -0.19773096996685152, 0.3226257125360893, 0.7618703287036959, -0.552151984365473, 0.41404749655386563, 1.179638918436369, -0.3317417871247703, 0.5922982981852709, -0.24015939878250492, 0.5379971628621105, -0.38168012577051524, 0.5409551495287002, 1.0150743380547036, -0.1381357633513567, 0.3637167224311929, -0.7571572644707616, -1.2144230716396163, -0.5132282553609121, 0.06710030551501972, -0.42917256619574096, 0.3287916487902926, 0.7121678802174612, -0.4460266809279447, 0.46529893203448414, 1.0668141361266614, 0.648029131047845, 1.222848638627644, -0.12825061339122107, 0.2315485603733804, -0.5966154815737659, -1.117573868296259, -1.4904874925954936, 0.1287075453402003, -0.17168500770690287, -0.5693210185584907, 0.29391241462307516, -0.43691374030935903, 0.6450229718614112, 1.1855822879785092, 1.2298063535122163, 0.24762394232952983, 0.11378263532041297, 0.7550449987036391, -0.5035357158126459, 0.5860614153864814, 0.298190366532456, 0.9520186916875878, -0.3478684533004142, 0.06062356889191764, 0.8852194348874594, 0.5348387433543359]","[15.025866526638717, 18.612266104716195, 10.68732586276413, 20.302240863302586, 15.628189714693754, 15.187415101396114, 11.44006327677919, 16.127525206783773, 16.759332906905847, 18.094245416078806, 13.04632200644211, 15.888464926009945, 18.721540240817298, 18.57485843638975, 15.751050648403828, 19.05075223306476, 18.9500790614601, 18.387239647658284, 14.166044338505857, 16.999121493008772, 11.078886877751362, 10.855908659213659, 10.899871637220754, 12.667946682621258, 12.026770566364704, 10.829047573145143, 11.161263866704532, 12.94906743624818, 20.602751765101075, 17.245350320141046, 14.934446055597576, 13.296291023588857, 18.693951644932817, 12.263322055145116, 17.779717946496504, 14.02589806444191, 11.519576927004628, 13.052412191185091, 11.45426586696448, 11.21185622854419, 16.018397327274155, 18.6506509642058, 17.259641089685985, 16.274650243051376, 14.66583854975276, 14.776371812171153, 14.797909735543723, 13.528311331523156, 14.275696565632249, 10.561753420343173, 13.028564657521303, 17.56702004039372, 17.6013887455366, 18.659029981728136, 12.193207086607565, 11.403781402537795, 14.118830294220283, 14.471594297600808, 18.644115465126447, 14.054524887484693, 11.920802992657975, 19.509471468403948, 21.31855156439879, 17.724349230004247, 15.852121655717589, 13.290587027539866, 12.98296182639541, 14.322205140500415, 15.656148230171423, 14.648001476676004, 10.979588690033122, 15.615485727921072, 10.486820236348317, 17.844872970007394, 19.007541831702337, 19.821651741877265, 13.20206475067312, 10.810671363816772, 12.232719715555259, 15.181594629432817, 19.091671447930278, 19.548474548909024, 16.962919832026998, 14.108151526993357, 19.44561067482105, 16.81131013965271, 16.91575486875386, 10.681369894609164, 13.957455076220624, 14.764963074846396, 17.548609881969874, 12.997765050275607, 10.52464007817762, 12.74742280469045, 18.067009512325203, 8.773181759984325, 11.998004806764499, 15.519976224497107, 15.631052464164789, 11.85211462657829]","[-0.4724774238591267, -0.5355404176047582, -0.13572086114693652, -0.848079725274536, -1.5105089112952519, -1.6148455023180626, -1.3241208317987476, -0.27356021240715, 0.03036040358370401, -0.1614166608163835, -0.6244597421065717, -0.017937622593698285, 0.6323398051067072, 0.80594309851274, 0.012994354184489933, -0.1623375514054626, -0.44159823002892645, -0.39864755489649467, 0.5148647607797718, 0.3567108362002041, 0.7526061128600956, 1.5795085838106127, 1.3221967516082904, 1.4280144479900936, 1.4718978544528416, 0.99530479473469, 1.350905397761342, 1.4051807627429285, 0.7608729951429812, 1.0735790014792184, 0.7762277905702133, 0.04856466117587398, 0.5259077705694872, 0.7193978348122322, -0.008721148549789455, 0.5833664365166509, 1.2990514665260966, 0.34235753381668105, 0.3205603582294654, 1.0412734071626206, 0.9652178017307951, 0.8245285554896632, 1.0826427132217449, 1.454720627473699, 0.8362765389248994, -0.07864588224427885, -0.8073834537451573, -1.2613521905936773, -1.5825916238060214, -0.9315838429305161, -0.1641721201270291, 0.36735196194580216, -0.2966950578320445, 0.1576322469785509, 1.2597859617677805, 0.16347163488637972, 0.37113457841478287, 0.2973326877534267, 0.37947628134138034, -0.012847858781325133, 0.28980589476221413, 1.0855086680330488, 0.2646413328540962, 0.3046381489461305, -0.2160395392192382, -1.1811593508084968, -0.8229528478910932, -0.2600544345056494, -0.611214815498933, -0.11358729514481417, 0.6519533017340396, -0.14801508597608104, 0.220156424762686, 1.1803845715651904, 0.9073033830920514, 1.2669046893879938, 0.6174367676544893, 0.3578871746020684, -0.09422116124109736, -1.0240645557445138, -1.5810250211938135, -0.5716065876933344, -0.35571527690005345, -0.8936495788564119, -0.10038155862420152, -0.2545108692336141, 0.21973621750489, 1.1856377014163697, 1.3789642416149555, 0.7581773726257446, 0.47089710573342813, 0.9773311638893808, 0.052373355279497574, 0.31544157593604544, 0.6093165418405144, 0.8448420520380641, 0.15894657210791113, 0.027080221043908878, 0.9235275767442024, 0.7858820587865158]","(4, 0, 0)",2.297433276786511,1.0723033439431204,"[-0.4724774238591267, -0.5355404176047582, -0.13572086114693652, -0.848079725274536, -1.5105089112952519, -1.6148455023180626, -1.3241208317987476, -0.27356021240715, 0.03036040358370401, -0.1614166608163835, -0.6244597421065717, -0.017937622593698285, 0.6323398051067072, 0.80594309851274, 0.012994354184489933, -0.1623375514054626, -0.44159823002892645, -0.39864755489649467, 0.5148647607797718, 0.3567108362002041, 0.7526061128600956, 1.5795085838106127, 1.3221967516082904, 1.4280144479900936, 1.4718978544528416, 0.99530479473469, 1.350905397761342, 1.4051807627429285, 0.7608729951429812, 1.0735790014792184, 0.7762277905702133, 0.04856466117587398, 0.5259077705694872, 0.7193978348122322, -0.008721148549789455, 0.5833664365166509, 1.2990514665260966, 0.34235753381668105, 0.3205603582294654, 1.0412734071626206, 0.9652178017307951, 0.8245285554896632, 1.0826427132217449, 1.454720627473699, 0.8362765389248994, -0.07864588224427885, -0.8073834537451573, -1.2613521905936773, -1.5825916238060214, -0.9315838429305161, -0.1641721201270291, 0.36735196194580216, -0.2966950578320445, 0.1576322469785509, 1.2597859617677805, 0.16347163488637972, 0.37113457841478287, 0.2973326877534267, 0.37947628134138034, -0.012847858781325133, 0.28980589476221413, 1.0855086680330488, 0.2646413328540962, 0.3046381489461305, -0.2160395392192382, -1.1811593508084968, -0.8229528478910932, -0.2600544345056494, -0.611214815498933, -0.11358729514481417, 0.6519533017340396, -0.14801508597608104, 0.220156424762686, 1.1803845715651904, 0.9073033830920514, 1.2669046893879938, 0.6174367676544893, 0.3578871746020684, -0.09422116124109736, -1.0240645557445138, -1.5810250211938135, -0.5716065876933344, -0.35571527690005345, -0.8936495788564119, -0.10038155862420152, -0.2545108692336141, 0.21973621750489, 1.1856377014163697, 1.3789642416149555, 0.7581773726257446, 0.47089710573342813, 0.9773311638893808, 0.052373355279497574, 0.31544157593604544, 0.6093165418405144, 0.8448420520380641, 0.15894657210791113, 0.027080221043908878, 0.9235275767442024, 0.7858820587865158]","(4, 0, 0)","[-0.19739395380020142, -0.12950986623764038, 0.07282228767871857, -0.831010103225708, -1.4094206094741821, -1.1545544862747192, -0.7290661334991455, 0.42189809679985046, 0.30388587713241577, -0.1226380243897438, -0.6804351806640625, -0.15454968810081482, 0.6499999761581421, 0.6360499858856201, -0.22185373306274414, -0.29756927490234375, -0.648316502571106, -0.25581544637680054, 0.6303377151489258, 0.30757781863212585, 0.6739543676376343, 1.2459391355514526, 1.0113561153411865, 0.9517059326171875, 0.8427599668502808, 0.5050390958786011, 0.9061537981033325, 1.1559779644012451, 0.3044830560684204, 0.6344431638717651, 0.26638901233673096, -0.22060024738311768, 0.3326578140258789, 0.607329785823822, -0.04137367755174637, 0.5075572729110718, 1.2109886407852173, 0.17857936024665833, 0.3577291965484619, 0.9330394268035889, 0.7959011793136597, 0.5649828314781189, 0.7802690267562866, 1.1063464879989624, 0.487861692905426, -0.3157294988632202, -0.8092222809791565, -0.964701771736145, -0.9179679155349731, -0.4710550308227539, 0.10016163438558578, 0.5912576913833618, -0.2583373785018921, 0.1858455240726471, 0.92802494764328, 0.08932890743017197, 0.22515204548835754, 0.10989641398191452, 0.6508113741874695, 0.07207558304071426, 0.8173971176147461, 1.0883020162582397, 0.2040976583957672, 0.3441459536552429, -0.34427347779273987, -0.9716070890426636, -0.5635879039764404, -0.03817007690668106, -0.3800346851348877, 0.10417724400758743, 0.5865663290023804, -0.13318315148353577, 0.32862114906311035, 0.975959062576294, 0.7360204458236694, 0.905588686466217, 0.2610325813293457, 0.14728137850761414, -0.13514479994773865, -0.5637494921684265, -1.0536497831344604, -0.36747241020202637, -0.07031431049108505, -0.3252130448818207, 0.008309021592140198, -0.23213106393814087, 0.30550602078437805, 0.9976902008056641, 1.003464698791504, 0.3576458692550659, 0.1276441216468811, 0.6474533677101135, -0.04082661122083664, 0.40980255603790283, 0.3922794461250305, 0.8509525060653687, -0.013472892343997955, 0.0349382683634758, 0.7629028558731079, 0.709654688835144]","(10, 2)",0.001,"[-0.5142478942871094, -0.3093360960483551, -0.071072518825531, -0.7915022373199463, -1.3107599020004272, -1.4242689609527588, -1.006607174873352, 0.062431350350379944, 0.3809213936328888, -0.06907442212104797, -0.688927173614502, 0.013130158185958862, 0.819290280342102, 0.8496036529541016, -0.14147353172302246, -0.2543828785419464, -0.6344754695892334, -0.30402836203575134, 0.8581184148788452, 0.2763329744338989, 0.9137686491012573, 1.3857767581939697, 0.8269133567810059, 1.1263606548309326, 0.9737417697906494, 0.4813433885574341, 1.1077824831008911, 0.9629819393157959, 0.21257300674915314, 0.891933798789978, 0.26196709275245667, -0.14939022064208984, 0.6505427360534668, 0.5504845380783081, -0.09296387434005737, 0.8465350866317749, 1.14952552318573, -0.08670768141746521, 0.18591931462287903, 0.9599469900131226, 0.7290307283401489, 0.6298897862434387, 0.8385093212127686, 1.1704181432724, 0.16356635093688965, -0.3388534486293793, -1.0280548334121704, -1.2442070245742798, -1.3619236946105957, -0.5354156494140625, 0.17321041226387024, 0.7218649983406067, -0.33833590149879456, 0.30513548851013184, 1.3106077909469604, -0.1739526391029358, 0.5819294452667236, -0.06885474920272827, 0.585395097732544, -0.22632840275764465, 0.5854520797729492, 1.086869716644287, -0.09647548198699951, 0.34898847341537476, -0.5658957958221436, -1.1314226388931274, -0.7053003311157227, -0.10084402561187744, -0.3972586691379547, 0.14263425767421722, 0.8003524541854858, -0.2550412118434906, 0.4577230215072632, 1.1711223125457764, 0.637330174446106, 1.174872875213623, -0.0682993233203888, 0.12575465440750122, -0.4436438977718353, -1.0141265392303467, -1.449889898300171, -0.2841191589832306, -0.17703625559806824, -0.5743175745010376, 0.11619636416435242, -0.3477013409137726, 0.5993611812591553, 1.265376091003418, 1.17837393283844, 0.06333684921264648, 0.07854484021663666, 0.8561305999755859, -0.2685413062572479, 0.5852501392364502, 0.4125988781452179, 0.939100980758667, -0.13238999247550964, -0.038190096616744995, 1.077089786529541, 0.5099817514419556]"
